algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.4288571428571428, 0.0635820300760071, 86.4389078617096)]"
adagrad,0,0.1,"[(0.22664285714285715, 0.03674354036928467, 1435.6561949253082)]"
adagrad,0,0.2,"[(0.1648571428571428, 0.02880788076934026, 2989.2723636627197)]"
adagrad,0,0.3,"[(0.1469285714285714, 0.025079454984008005, 4532.280264139175)]"
adagrad,0,0.4,"[(0.13742857142857146, 0.022937909731868017, 6110.376591682434)]"
adagrad,0,0.5,"[(0.1309285714285714, 0.021537978184967374, 7496.307354688644)]"
adagrad,0,0.6,"[(0.1259285714285714, 0.020534661298150885, 8892.544706106186)]"
adagrad,0,0.7,"[(0.12264285714285716, 0.019774324320815044, 10440.421580791473)]"
adagrad,0,0.8,"[(0.11971428571428566, 0.019176912600667034, 11944.160789012909)]"
adagrad,0,0.9,"[(0.11757142857142855, 0.018688228012874827, 13506.117470026016)]"
adagrad,0,1.0,"[(0.11542857142857144, 0.01826114010851741, 14479.416378498077)]"
adagrad,1,0.01,"[(0.4295714285714286, 0.06361423068649523, 87.249103307724)]"
adagrad,1,0.1,"[(0.21499999999999997, 0.03612149960372783, 1314.133910894394)]"
adagrad,1,0.2,"[(0.16549999999999998, 0.028505110815817473, 2709.5209193229675)]"
adagrad,1,0.3,"[(0.14828571428571424, 0.02494021191745887, 4107.658660888672)]"
adagrad,1,0.4,"[(0.1378571428571429, 0.02286893388176015, 5500.952214956284)]"
adagrad,1,0.5,"[(0.13121428571428573, 0.021498944541138605, 6919.827876091003)]"
adagrad,1,0.6,"[(0.1271428571428571, 0.020500646486390384, 8277.63415980339)]"
adagrad,1,0.7,"[(0.12321428571428572, 0.019740182211718194, 9622.491001844406)]"
adagrad,1,0.8,"[(0.12021428571428572, 0.019134943426966308, 11019.321488380432)]"
adagrad,1,0.9,"[(0.11678571428571427, 0.018637275158227523, 12367.476453781128)]"
adagrad,1,1.0,"[(0.11457142857142855, 0.018220309504281332, 13736.465913772583)]"
adagrad,2,0.01,"[(0.44399999999999995, 0.06458227210919457, 85.5908191204071)]"
adagrad,2,0.1,"[(0.23185714285714287, 0.03744622329492693, 1500.5751581192017)]"
adagrad,2,0.2,"[(0.1785, 0.029796843383824333, 3044.9788312911987)]"
adagrad,2,0.3,"[(0.1578571428571428, 0.026186860414957262, 4720.832461357117)]"
adagrad,2,0.4,"[(0.14628571428571424, 0.024074664899629557, 6256.467324972153)]"
adagrad,2,0.5,"[(0.14014285714285712, 0.02267621525305517, 7710.6612985134125)]"
adagrad,2,0.6,"[(0.13564285714285718, 0.021657039905453642, 9165.41327548027)]"
adagrad,2,0.7,"[(0.13178571428571428, 0.02088961373487306, 10691.226058959961)]"
adagrad,2,0.8,"[(0.12835714285714284, 0.02027485941118798, 12203.056329488754)]"
adagrad,2,0.9,"[(0.12564285714285717, 0.0197616046379358, 13737.846992015839)]"
adagrad,2,1.0,"[(0.12342857142857144, 0.019330766864087173, 14564.349453687668)]"
adagrad,3,0.01,"[(0.44221428571428567, 0.06356835780323496, 104.99514412879944)]"
adagrad,3,0.1,"[(0.20707142857142857, 0.03493434095811932, 1471.5547697544098)]"
adagrad,3,0.2,"[(0.16914285714285715, 0.02783560429688588, 3011.5875658988953)]"
adagrad,3,0.3,"[(0.1477857142857143, 0.02445349751237754, 4551.161043167114)]"
adagrad,3,0.4,"[(0.1377857142857143, 0.02243232971667076, 6107.382545471191)]"
adagrad,3,0.5,"[(0.13021428571428573, 0.021077107494445312, 7555.052436828613)]"
adagrad,3,0.6,"[(0.12478571428571428, 0.02009164613474922, 9186.02767419815)]"
adagrad,3,0.7,"[(0.12042857142857144, 0.019345592598920533, 10765.304180145264)]"
adagrad,3,0.8,"[(0.11757142857142855, 0.018751011446411347, 12267.207825660706)]"
adagrad,3,0.9,"[(0.11478571428571427, 0.018264153139472755, 13821.429909229279)]"
adagrad,3,1.0,"[(0.11228571428571432, 0.017856834782456872, 14457.019407272339)]"
adagrad,4,0.01,"[(0.4387142857142857, 0.06412327743030168, 84.3399555683136)]"
adagrad,4,0.1,"[(0.22871428571428576, 0.037443493992525334, 1321.7869770526886)]"
