algorithm,run,checkpoint,error
adam,0,0.01,"[(0.5123571428571428, 1.630148666017692, 2.625650644302368)]"
adam,0,0.1,"[(0.17635714285714288, 0.573409968557425, 70.71294212341309)]"
adam,0,0.2,"[(0.13642857142857145, 0.45822975340486777, 140.4924430847168)]"
adam,0,0.3,"[(0.13471428571428568, 0.46182708225871594, 216.9724564552307)]"
adam,0,0.4,"[(0.12464285714285717, 0.41854106840794364, 281.76564168930054)]"
adam,0,0.5,"[(0.11785714285714288, 0.4018512504958201, 347.4655406475067)]"
adam,0,0.6,"[(0.1120714285714286, 0.38712547181599594, 417.58331298828125)]"
adam,0,0.7,"[(0.11678571428571427, 0.40281279032721246, 484.49885058403015)]"
adam,0,0.8,"[(0.1121428571428571, 0.38711743298564993, 528.2281985282898)]"
adam,0,0.9,"[(0.11578571428571427, 0.39452049728553007, 575.6319603919983)]"
adam,0,1.0,"[(0.121, 0.4115396866904336, 624.7076456546783)]"
adam,1,0.01,"[(0.5752142857142857, 1.656970420439048, 1.8071532249450684)]"
adam,1,0.1,"[(0.2013571428571429, 0.6544863845156219, 11.708575963973999)]"
adam,1,0.2,"[(0.16921428571428576, 0.5635448915466915, 22.81684398651123)]"
adam,1,0.3,"[(0.1557142857142857, 0.5105303979172293, 35.940128326416016)]"
adam,1,0.4,"[(0.13542857142857145, 0.4578476182813816, 44.40853524208069)]"
adam,1,0.5,"[(0.13149999999999995, 0.4540395167349631, 57.10082936286926)]"
adam,1,0.6,"[(0.14507142857142852, 0.48396650145363235, 70.242271900177)]"
adam,1,0.7,"[(0.13371428571428567, 0.45629073446440155, 83.45950531959534)]"
adam,1,0.8,"[(0.12278571428571428, 0.42069980754171016, 94.86972188949585)]"
adam,1,0.9,"[(0.11964285714285716, 0.40744569083565796, 108.54825115203857)]"
adam,1,1.0,"[(0.12192857142857139, 0.4078059135861592, 123.71537709236145)]"
adam,2,0.01,"[(0.48464285714285715, 1.5048723252066425, 3.3741161823272705)]"
adam,2,0.1,"[(0.16028571428571425, 0.543266537872574, 32.88729405403137)]"
adam,2,0.2,"[(0.1347857142857143, 0.45595030614986726, 79.77829504013062)]"
adam,2,0.3,"[(0.11764285714285716, 0.4018992498853133, 140.0693564414978)]"
adam,2,0.4,"[(0.11350000000000005, 0.38667787058053077, 216.04690170288086)]"
adam,2,0.5,"[(0.11471428571428577, 0.399896776913863, 284.2906792163849)]"
adam,2,0.6,"[(0.1072142857142857, 0.3657468013124163, 356.0421404838562)]"
adam,2,0.7,"[(0.1160714285714286, 0.3919736227650452, 427.13507747650146)]"
adam,2,0.8,"[(0.10728571428571432, 0.36814858427316616, 498.585342168808)]"
adam,2,0.9,"[(0.10471428571428576, 0.35865033991277806, 560.2453458309174)]"
adam,2,1.0,"[(0.10007142857142859, 0.34485846437494655, 614.1283755302429)]"
adam,3,0.01,"[(0.46378571428571425, 1.496111429126892, 3.9292008876800537)]"
adam,3,0.1,"[(0.16342857142857148, 0.544920855846357, 37.14155411720276)]"
adam,3,0.2,"[(0.12492857142857139, 0.4357889921795231, 86.01461791992188)]"
adam,3,0.3,"[(0.13828571428571423, 0.4746801663607387, 150.98863005638123)]"
adam,3,0.4,"[(0.10892857142857137, 0.3893396609343326, 226.83780121803284)]"
adam,3,0.5,"[(0.09850000000000003, 0.3566359605498145, 291.466032743454)]"
adam,3,0.6,"[(0.12057142857142855, 0.41280144355081483, 346.15557837486267)]"
adam,3,0.7,"[(0.11492857142857138, 0.40895881270826584, 416.6742146015167)]"
adam,3,0.8,"[(0.10164285714285715, 0.358085273876203, 496.0146949291229)]"
adam,3,0.9,"[(0.09650000000000003, 0.3450469636466961, 555.9676902294159)]"
adam,3,1.0,"[(0.09607142857142859, 0.3467124226211247, 613.8107929229736)]"
adam,4,0.01,"[(0.45592857142857146, 1.4436701519799322, 6.939769983291626)]"
adam,4,0.1,"[(0.16349999999999998, 0.5397365847590003, 90.98068809509277)]"
adam,4,0.2,"[(0.12092857142857139, 0.4235324488245009, 196.33246159553528)]"
adam,4,0.3,"[(0.12292857142857139, 0.4230738239325258, 265.2256920337677)]"
