algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.8892142857142857, 0.11317588118563587, 1.0199313163757324)]"
adagrad,0,0.1,"[(0.8892142857142857, 0.10515338997702575, 12.049767017364502)]"
adagrad,0,0.2,"[(0.8892142857142857, 0.1047421252939009, 32.561184883117676)]"
adagrad,0,0.3,"[(0.9091428571428571, 0.10018368854527615, 60.009082317352295)]"
adagrad,0,0.4,"[(0.9014285714285715, 0.09999498086386557, 112.48766803741455)]"
adagrad,0,0.5,"[(0.9091428571428571, 0.10001843306274556, 170.73611116409302)]"
adagrad,0,0.6,"[(0.8892142857142857, 0.0998850797625122, 220.9127779006958)]"
adagrad,0,0.7,"[(0.9014285714285715, 0.09667519031347553, 272.0603725910187)]"
adagrad,0,0.8,"[(0.8892142857142857, 0.09666297674850816, 321.0094470977783)]"
adagrad,0,0.9,"[(0.9041428571428571, 0.09447383982842733, 371.77182054519653)]"
adagrad,0,1.0,"[(0.8892142857142857, 0.09442753063068898, 414.5381007194519)]"
adagrad,1,0.01,"[(0.8982857142857142, 0.11196058476883651, 2.3075923919677734)]"
adagrad,1,0.1,"[(0.9047857142857143, 0.09624452296720083, 13.47548222541809)]"
adagrad,1,0.2,"[(0.89, 0.0962304074886739, 33.13016486167908)]"
adagrad,1,0.3,"[(0.8962857142857142, 0.09384071777293058, 60.4339714050293)]"
adagrad,1,0.4,"[(0.9013571428571429, 0.0938412094174676, 96.86348462104797)]"
adagrad,1,0.5,"[(0.89, 0.092124349949897, 139.85565733909607)]"
adagrad,1,0.6,"[(0.89, 0.0921127792719192, 181.6618402004242)]"
adagrad,1,0.7,"[(0.9008571428571428, 0.09211013113928776, 225.68875813484192)]"
adagrad,1,0.8,"[(0.9013571428571429, 0.09215640134113766, 265.4996085166931)]"
adagrad,1,0.9,"[(0.9013571428571429, 0.09215867906998364, 308.1858375072479)]"
adagrad,1,1.0,"[(0.89, 0.09210611606500685, 348.119558095932)]"
adagrad,2,0.01,"[(0.8992142857142857, 0.1108084741033985, 2.299079656600952)]"
adagrad,2,0.1,"[(0.885, 0.09936072778853564, 16.837218761444092)]"
adagrad,2,0.2,"[(0.8992142857142857, 0.09928636107673873, 38.602843046188354)]"
adagrad,2,0.3,"[(0.8974285714285715, 0.09925675506036193, 72.23516082763672)]"
adagrad,2,0.4,"[(0.9004285714285715, 0.09929728982030353, 113.81585454940796)]"
adagrad,2,0.5,"[(0.885, 0.09923349583864488, 158.36797881126404)]"
adagrad,2,0.6,"[(0.8974285714285715, 0.09927138600849837, 203.71113801002502)]"
adagrad,2,0.7,"[(0.8974285714285715, 0.0992197673786772, 250.84395170211792)]"
adagrad,2,0.8,"[(0.885, 0.09598130512666835, 295.5103003978729)]"
adagrad,2,0.9,"[(0.885, 0.09602928129116874, 339.2623119354248)]"
adagrad,2,1.0,"[(0.8974285714285715, 0.09596837774839703, 384.3674738407135)]"
adagrad,3,0.01,"[(0.9010714285714285, 0.10100355207373458, 2.572782278060913)]"
adagrad,3,0.1,"[(0.8908571428571429, 0.09983723223590192, 17.216416120529175)]"
adagrad,3,0.2,"[(0.8908571428571429, 0.09654058660320795, 41.466655015945435)]"
adagrad,3,0.3,"[(0.8991428571428571, 0.0964577620627735, 73.41172862052917)]"
adagrad,3,0.4,"[(0.901, 0.09419657897051148, 112.38054084777832)]"
adagrad,3,0.5,"[(0.8908571428571429, 0.09419088706630695, 158.12714672088623)]"
adagrad,3,0.6,"[(0.8952142857142857, 0.09418853279399327, 201.13342308998108)]"
adagrad,3,0.7,"[(0.9012857142857142, 0.09407148160792651, 247.9607799053192)]"
adagrad,3,0.8,"[(0.8991428571428571, 0.09249955048513728, 290.1070373058319)]"
adagrad,3,0.9,"[(0.8908571428571429, 0.09248821260024949, 333.4068477153778)]"
adagrad,3,1.0,"[(0.8952142857142857, 0.09257421763650853, 373.14924216270447)]"
adagrad,4,0.01,"[(0.9097142857142857, 0.11587402827274373, 3.1728367805480957)]"
adagrad,4,0.1,"[(0.8835714285714286, 0.10502298162131697, 17.753297567367554)]"
adagrad,4,0.2,"[(0.9034285714285715, 0.10510280310961448, 45.099185943603516)]"
adagrad,4,0.3,"[(0.8835714285714286, 0.10510169645697388, 77.67426538467407)]"
adagrad,4,0.4,"[(0.8835714285714286, 0.105082867245257, 117.93874955177307)]"
adagrad,4,0.5,"[(0.8985, 0.09999065190593266, 159.2976529598236)]"
adagrad,4,0.6,"[(0.8835714285714286, 0.09993094172605489, 206.1977937221527)]"
adagrad,4,0.7,"[(0.8985, 0.09999563939614903, 249.08022665977478)]"
adagrad,4,0.8,"[(0.8835714285714286, 0.09993481022047636, 294.7851424217224)]"
adagrad,4,0.9,"[(0.8835714285714286, 0.09991815165242944, 343.4741382598877)]"
adagrad,4,1.0,"[(0.8985, 0.09964959880250042, 378.46825766563416)]"
adagrad,5,0.01,"[(0.8969285714285714, 0.1251503017915668, 4.8181374073028564)]"
adagrad,5,0.1,"[(0.885, 0.09405218384958179, 22.989598512649536)]"
adagrad,5,0.2,"[(0.9067857142857143, 0.0940790313403694, 53.31704831123352)]"
adagrad,5,0.3,"[(0.9022857142857142, 0.09405338719428528, 92.03177976608276)]"
adagrad,5,0.4,"[(0.899, 0.09403445132191066, 138.3643696308136)]"
adagrad,5,0.5,"[(0.8951428571428571, 0.0940686080213541, 184.7365849018097)]"
adagrad,5,0.6,"[(0.8951428571428571, 0.0940728579804002, 233.57082653045654)]"
adagrad,5,0.7,"[(0.885, 0.0940350492209527, 271.53471422195435)]"
adagrad,5,0.8,"[(0.8951428571428571, 0.09404149729027578, 315.0998032093048)]"
adagrad,5,0.9,"[(0.885, 0.09404855619250943, 356.53515696525574)]"
adagrad,5,1.0,"[(0.885, 0.09405427770111248, 394.8847360610962)]"
adagrad,6,0.01,"[(0.8889285714285714, 0.11266553235667008, 4.6734619140625)]"
adagrad,6,0.1,"[(0.8889285714285714, 0.09413656455213668, 24.876599311828613)]"
adagrad,6,0.2,"[(0.8961428571428571, 0.09226753445594633, 55.201961278915405)]"
adagrad,6,0.3,"[(0.8969285714285714, 0.09233289039135252, 91.00944185256958)]"
adagrad,6,0.4,"[(0.8961428571428571, 0.0922763170310835, 134.88762712478638)]"
adagrad,6,0.5,"[(0.8889285714285714, 0.09222813233241291, 178.9742591381073)]"
adagrad,6,0.6,"[(0.8889285714285714, 0.09100365498402536, 221.92542505264282)]"
adagrad,6,0.7,"[(0.8889285714285714, 0.09088709050644567, 264.5792450904846)]"
adagrad,6,0.8,"[(0.8889285714285714, 0.09092624600078691, 306.55097937583923)]"
adagrad,6,0.9,"[(0.8961428571428571, 0.09089031017436838, 351.9758069515228)]"
adagrad,6,1.0,"[(0.8889285714285714, 0.09093085422436392, 386.090717792511)]"
adagrad,7,0.01,"[(0.9011428571428571, 0.10021482425366915, 2.2968461513519287)]"
