checkpoint,mean,std,median,max,min
0.01,0.12592485537337075,0.007207177164009177,0.1293815356296382,0.14012479651282006,0.11053405750004447
0.1,0.11341954180371559,0.004028101936151402,0.1140903643020618,0.12151540364572144,0.10492382873640532
0.2,0.11187869140702485,0.004147253676876794,0.11125497966342804,0.11940280259437476,0.10492382873640532
0.3,0.11009047185332363,0.003970846170778521,0.10937078249140114,0.11940280259437476,0.10492382873640532
0.4,0.10955166295641218,0.00432232901698481,0.10892830511054076,0.11940280259437476,0.10120665394789498
0.5,0.10863822629843199,0.003655747804080368,0.10794486588654983,0.11940280259437476,0.10120665394789498
0.6,0.10796505009262525,0.0026979345891291234,0.10778283282937251,0.11464701931347546,0.10120665394789498
0.7,0.1074907557001783,0.0022170851137078575,0.10743965514206466,0.11265033458923832,0.10120665394789498
0.8,0.10723867896320853,0.0023187616524052886,0.10747424805236686,0.11265033458923832,0.10120665394789498
0.9,0.10737527503757203,0.002424618734381736,0.10749972224015696,0.11265033458923832,0.10120665394789498
1.0,0.10731029376156508,0.002381753414314287,0.10749972224015696,0.1116509252159064,0.10120665394789498
