algorithm,run,checkpoint,error
adam,0,0.01,"[(0.06666666666666665, 0.4125868039875847, 0.026659250259399414)]"
adam,0,0.1,"[(0.033333333333333326, 0.039777586256380296, 0.26116204261779785)]"
adam,0,0.2,"[(0.0, 0.027226727625585437, 0.521075963973999)]"
adam,0,0.3,"[(0.0, 0.021836020900418147, 0.7804005146026611)]"
adam,0,0.4,"[(0.0, 0.02071363135940298, 1.0434811115264893)]"
adam,0,0.5,"[(0.0, 0.01974672313172923, 1.3014416694641113)]"
adam,0,0.6,"[(0.0, 0.02012455268426409, 1.5607998371124268)]"
adam,0,0.7,"[(0.0, 0.022095323367372244, 1.8197174072265625)]"
adam,0,0.8,"[(0.0, 0.025219140016169397, 2.0789108276367188)]"
adam,0,0.9,"[(0.0, 0.02724892274690621, 2.337528705596924)]"
adam,0,1.0,"[(0.0, 0.030368467256418067, 2.5967721939086914)]"
adam,1,0.01,"[(0.1333333333333333, 0.4903249937104289, 0.026642322540283203)]"
adam,1,0.1,"[(0.033333333333333326, 0.06968208107618476, 0.29960131645202637)]"
adam,1,0.2,"[(0.033333333333333326, 0.07420518477832284, 0.5595250129699707)]"
adam,1,0.3,"[(0.033333333333333326, 0.0860091670978871, 0.819347620010376)]"
adam,1,0.4,"[(0.033333333333333326, 0.0734082822516556, 1.0823071002960205)]"
adam,1,0.5,"[(0.06666666666666665, 0.07094557220867447, 1.3446412086486816)]"
adam,1,0.6,"[(0.033333333333333326, 0.05226231132962538, 1.6052861213684082)]"
adam,1,0.7,"[(0.033333333333333326, 0.06897274498849164, 1.8658790588378906)]"
adam,1,0.8,"[(0.06666666666666665, 0.12744937055480668, 2.1268792152404785)]"
adam,1,0.9,"[(0.06666666666666665, 0.21045867751841238, 2.387662172317505)]"
adam,1,1.0,"[(0.06666666666666665, 0.2571982455145733, 2.648580551147461)]"
adam,2,0.01,"[(0.1333333333333333, 0.3836373083965707, 0.026813983917236328)]"
adam,2,0.1,"[(0.033333333333333326, 0.095769730128685, 0.26261258125305176)]"
adam,2,0.2,"[(0.06666666666666665, 0.1197171297400285, 0.523690938949585)]"
adam,2,0.3,"[(0.033333333333333326, 0.1507001481065193, 0.7846853733062744)]"
adam,2,0.4,"[(0.033333333333333326, 0.20727732169107319, 1.049220323562622)]"
adam,2,0.5,"[(0.033333333333333326, 0.3064795582437109, 1.3086180686950684)]"
adam,2,0.6,"[(0.06666666666666665, 0.3671029058276742, 1.569014310836792)]"
adam,2,0.7,"[(0.033333333333333326, 0.3899428975210078, 1.829925775527954)]"
adam,2,0.8,"[(0.033333333333333326, 0.4045596145748578, 2.089909076690674)]"
adam,2,0.9,"[(0.033333333333333326, 0.42159233158047243, 2.3506197929382324)]"
adam,2,1.0,"[(0.033333333333333326, 0.4392797434690895, 2.6110949516296387)]"
adam,3,0.01,"[(0.16666666666666663, 0.5254395981766621, 0.026723861694335938)]"
adam,3,0.1,"[(0.06666666666666665, 0.24565159701338074, 0.34476804733276367)]"
adam,3,0.2,"[(0.06666666666666665, 0.39019290847455096, 0.6042723655700684)]"
adam,3,0.3,"[(0.06666666666666665, 0.48911467496781474, 0.8638410568237305)]"
adam,3,0.4,"[(0.06666666666666665, 0.5617319491906798, 1.1262876987457275)]"
adam,3,0.5,"[(0.06666666666666665, 0.6199612534926169, 1.3842616081237793)]"
adam,3,0.6,"[(0.06666666666666665, 0.6698889912620731, 1.6432838439941406)]"
adam,3,0.7,"[(0.06666666666666665, 0.7169789949507818, 1.9023809432983398)]"
adam,3,0.8,"[(0.06666666666666665, 0.7620619438623838, 2.1613476276397705)]"
adam,3,0.9,"[(0.06666666666666665, 0.8063752878267432, 2.41994047164917)]"
adam,3,1.0,"[(0.06666666666666665, 0.8498537601471212, 2.6786839962005615)]"
adam,4,0.01,"[(0.06666666666666665, 0.43919341144900415, 0.026720523834228516)]"
adam,4,0.1,"[(0.033333333333333326, 0.053033953259247806, 0.261824369430542)]"
adam,4,0.2,"[(0.033333333333333326, 0.05031246973550569, 0.5226826667785645)]"
adam,4,0.3,"[(0.033333333333333326, 0.056445706975917886, 0.7834038734436035)]"
adam,4,0.4,"[(0.033333333333333326, 0.059146367030257864, 1.0473947525024414)]"
adam,4,0.5,"[(0.033333333333333326, 0.055481673383190204, 1.306201457977295)]"
adam,4,0.6,"[(0.033333333333333326, 0.05776001947775281, 1.5662853717803955)]"
