checkpoint,mean,std,median,max,min
0.01,10.2616391006724,0.04296087864424275,10.264072747476941,10.351275276478175,10.14302008929714
0.1,9.543445726629002,0.041477404868369434,9.548586267355732,9.63154791473115,9.429515215846452
0.2,9.051138655176507,0.04509274900122533,9.047119511580162,9.163334467590131,8.965801318734723
0.3,8.569075586213872,0.0505085368830958,8.56183347970362,8.697109320929215,8.46593947524895
0.4,8.210593934964756,0.0982697848049828,8.183226991767349,8.526268365527093,8.077074984509816
0.5,7.942666091242972,0.06199731505145715,7.938057434015224,8.063944418143896,7.797711125751087
0.6,7.815979058822494,0.06947117487900305,7.817384419829432,7.936209816873436,7.653979048270901
0.7,7.723511011856796,0.08031258488355086,7.7031073278256255,7.919001850528636,7.555570938687349
0.8,7.623676357339459,0.0890803018967831,7.604971547993087,7.919001850528636,7.475674561704742
0.9,7.569364759586361,0.10402199829056896,7.542640628089917,7.919001850528636,7.404017643595398
1.0,7.496730774237959,0.12583412336623664,7.451411706605006,7.919001850528636,7.314943877870541
