algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.7, 0.2684544138537071)]"
adagrad,0,0.1,"[(0.6333333333333333, 0.2372644695190771)]"
adagrad,0,0.2,"[(0.6666666666666667, 0.22699230345434224)]"
adagrad,0,0.3,"[(0.6333333333333333, 0.22029535045792958)]"
adagrad,0,0.4,"[(0.6333333333333333, 0.21429549664432007)]"
adagrad,0,0.5,"[(0.5333333333333333, 0.2092335140443526)]"
adagrad,0,0.6,"[(0.43333333333333335, 0.20515954308183906)]"
adagrad,0,0.7,"[(0.43333333333333335, 0.20166572463515314)]"
adagrad,0,0.8,"[(0.4, 0.1983920281694618)]"
adagrad,0,0.9,"[(0.3666666666666667, 0.19539571434487304)]"
adagrad,0,1.0,"[(0.3666666666666667, 0.1921354654555748)]"
adagrad,1,0.01,"[(0.6, 0.2569142918844564)]"
adagrad,1,0.1,"[(0.6, 0.2258788648327711)]"
adagrad,1,0.2,"[(0.5333333333333333, 0.2163447766270407)]"
adagrad,1,0.3,"[(0.6333333333333333, 0.21028801139130365)]"
adagrad,1,0.4,"[(0.4666666666666667, 0.20530443722381292)]"
adagrad,1,0.5,"[(0.3666666666666667, 0.20161814373449374)]"
adagrad,1,0.6,"[(0.33333333333333337, 0.19835371948323177)]"
adagrad,1,0.7,"[(0.33333333333333337, 0.19544258555924499)]"
adagrad,1,0.8,"[(0.33333333333333337, 0.19254266644967927)]"
adagrad,1,0.9,"[(0.33333333333333337, 0.1893126246423049)]"
adagrad,1,1.0,"[(0.33333333333333337, 0.18617777482282188)]"
adagrad,2,0.01,"[(0.6, 0.27912482338006894)]"
adagrad,2,0.1,"[(0.6, 0.23070802796462742)]"
adagrad,2,0.2,"[(0.5666666666666667, 0.21618110238302737)]"
adagrad,2,0.3,"[(0.6, 0.20658154908728943)]"
adagrad,2,0.4,"[(0.6333333333333333, 0.198568043552031)]"
adagrad,2,0.5,"[(0.6333333333333333, 0.191444052903191)]"
adagrad,2,0.6,"[(0.4666666666666667, 0.18542545465831187)]"
adagrad,2,0.7,"[(0.2666666666666667, 0.17999966143304383)]"
adagrad,2,0.8,"[(0.2666666666666667, 0.17520120598489347)]"
adagrad,2,0.9,"[(0.23333333333333328, 0.17035477235585142)]"
adagrad,2,1.0,"[(0.19999999999999996, 0.16566732286616734)]"
adagrad,3,0.01,"[(0.43333333333333335, 0.21725492548235706)]"
adagrad,3,0.1,"[(0.4666666666666667, 0.2067678548048178)]"
adagrad,3,0.2,"[(0.43333333333333335, 0.20060652681990768)]"
adagrad,3,0.3,"[(0.30000000000000004, 0.1942528162081317)]"
adagrad,3,0.4,"[(0.2666666666666667, 0.18759633216957028)]"
adagrad,3,0.5,"[(0.2666666666666667, 0.182783349619403)]"
adagrad,3,0.6,"[(0.2666666666666667, 0.17919094543073072)]"
adagrad,3,0.7,"[(0.2666666666666667, 0.17590456415183556)]"
adagrad,3,0.8,"[(0.2666666666666667, 0.17300665721725692)]"
adagrad,3,0.9,"[(0.2666666666666667, 0.17005452783664993)]"
adagrad,3,1.0,"[(0.2666666666666667, 0.16697592503488723)]"
adagrad,4,0.01,"[(0.6666666666666667, 0.28779475542849553)]"
adagrad,4,0.1,"[(0.7333333333333334, 0.2461876023246992)]"
adagrad,4,0.2,"[(0.7, 0.23200222838058945)]"
adagrad,4,0.3,"[(0.6333333333333333, 0.22200695767580944)]"
adagrad,4,0.4,"[(0.6333333333333333, 0.21266177272545622)]"
adagrad,4,0.5,"[(0.6333333333333333, 0.20472569106453642)]"
adagrad,4,0.6,"[(0.6333333333333333, 0.1985444060994685)]"
adagrad,4,0.7,"[(0.43333333333333335, 0.19341571406502941)]"
adagrad,4,0.8,"[(0.33333333333333337, 0.18883013444078836)]"
adagrad,4,0.9,"[(0.2666666666666667, 0.18437413524390156)]"
adagrad,4,1.0,"[(0.2666666666666667, 0.18040125508032578)]"
adagrad,5,0.01,"[(0.5666666666666667, 0.25656295581889843)]"
adagrad,5,0.1,"[(0.6666666666666667, 0.22953406503296672)]"
adagrad,5,0.2,"[(0.6333333333333333, 0.21740739127573924)]"
adagrad,5,0.3,"[(0.5666666666666667, 0.20744941044650986)]"
adagrad,5,0.4,"[(0.5666666666666667, 0.19752146892091244)]"
adagrad,5,0.5,"[(0.5666666666666667, 0.1897902426099224)]"
adagrad,5,0.6,"[(0.43333333333333335, 0.18418013231722502)]"
adagrad,5,0.7,"[(0.43333333333333335, 0.17951385429327307)]"
adagrad,5,0.8,"[(0.4, 0.17505811253554893)]"
adagrad,5,0.9,"[(0.30000000000000004, 0.17124203641683405)]"
adagrad,5,1.0,"[(0.2666666666666667, 0.16760965356652935)]"
adagrad,6,0.01,"[(0.6, 0.28075226195251307)]"
adagrad,6,0.1,"[(0.6333333333333333, 0.24108342319235898)]"
adagrad,6,0.2,"[(0.6, 0.22587076391058186)]"
adagrad,6,0.3,"[(0.5666666666666667, 0.21466233415188857)]"
adagrad,6,0.4,"[(0.5666666666666667, 0.20469925142519393)]"
adagrad,6,0.5,"[(0.5666666666666667, 0.1960753888148094)]"
adagrad,6,0.6,"[(0.5333333333333333, 0.18977558283604637)]"
adagrad,6,0.7,"[(0.4, 0.18455622527979076)]"
adagrad,6,0.8,"[(0.33333333333333337, 0.18013597327341735)]"
adagrad,6,0.9,"[(0.33333333333333337, 0.17589012943103846)]"
adagrad,6,1.0,"[(0.2666666666666667, 0.17184916770794362)]"
adagrad,7,0.01,"[(0.6333333333333333, 0.3002254762650189)]"
adagrad,7,0.1,"[(0.5333333333333333, 0.24574597942923712)]"
adagrad,7,0.2,"[(0.5666666666666667, 0.22852115491204422)]"
adagrad,7,0.3,"[(0.6333333333333333, 0.21736063254003402)]"
adagrad,7,0.4,"[(0.6333333333333333, 0.20848609322118333)]"
adagrad,7,0.5,"[(0.6333333333333333, 0.20132076638490237)]"
adagrad,7,0.6,"[(0.6666666666666667, 0.1945675204035335)]"
adagrad,7,0.7,"[(0.6666666666666667, 0.1879815684313881)]"
adagrad,7,0.8,"[(0.6666666666666667, 0.18212362105636354)]"
adagrad,7,0.9,"[(0.5, 0.17686050242065798)]"
adagrad,7,1.0,"[(0.3666666666666667, 0.17198389152088026)]"
adagrad,8,0.01,"[(0.5333333333333333, 0.25284326482104663)]"
adagrad,8,0.1,"[(0.5666666666666667, 0.2168480282763172)]"
adagrad,8,0.2,"[(0.5, 0.20463539081719928)]"
adagrad,8,0.3,"[(0.5, 0.19629634180066083)]"
adagrad,8,0.4,"[(0.4666666666666667, 0.18927358345530412)]"
adagrad,8,0.5,"[(0.2666666666666667, 0.18396153334522936)]"
adagrad,8,0.6,"[(0.19999999999999996, 0.17928585503321057)]"
adagrad,8,0.7,"[(0.19999999999999996, 0.1748413847844823)]"
adagrad,8,0.8,"[(0.19999999999999996, 0.1710945387786063)]"
adagrad,8,0.9,"[(0.19999999999999996, 0.1675229142798982)]"
adagrad,8,1.0,"[(0.19999999999999996, 0.16388089369469183)]"
adagrad,9,0.01,"[(0.5333333333333333, 0.2593019386937997)]"
adagrad,9,0.1,"[(0.6, 0.22482910723798596)]"
adagrad,9,0.2,"[(0.5333333333333333, 0.21242251053926)]"
adagrad,9,0.3,"[(0.5, 0.20333953369698585)]"
adagrad,9,0.4,"[(0.4, 0.19565110294802437)]"
adagrad,9,0.5,"[(0.23333333333333328, 0.1896468822441253)]"
adagrad,9,0.6,"[(0.19999999999999996, 0.18474355961929484)]"
adagrad,9,0.7,"[(0.19999999999999996, 0.18034160351620787)]"
adagrad,9,0.8,"[(0.19999999999999996, 0.17610046969808915)]"
adagrad,9,0.9,"[(0.19999999999999996, 0.17181109792549365)]"
adagrad,9,1.0,"[(0.19999999999999996, 0.167661183791304)]"
adagrad,10,0.01,"[(0.5333333333333333, 0.24943339425594435)]"
adagrad,10,0.1,"[(0.5666666666666667, 0.2196022990770407)]"
adagrad,10,0.2,"[(0.5, 0.20729291609914036)]"
adagrad,10,0.3,"[(0.4666666666666667, 0.19819414836921037)]"
adagrad,10,0.4,"[(0.43333333333333335, 0.189918031486216)]"
adagrad,10,0.5,"[(0.23333333333333328, 0.18367072508058954)]"
adagrad,10,0.6,"[(0.16666666666666663, 0.17876481935518004)]"
adagrad,10,0.7,"[(0.16666666666666663, 0.17433021933080406)]"
adagrad,10,0.8,"[(0.1333333333333333, 0.17066998231657732)]"
adagrad,10,0.9,"[(0.1333333333333333, 0.16714251056562726)]"
adagrad,10,1.0,"[(0.1333333333333333, 0.163585280233459)]"
adagrad,11,0.01,"[(0.5333333333333333, 0.24886081647965513)]"
adagrad,11,0.1,"[(0.4, 0.21635034716780757)]"
adagrad,11,0.2,"[(0.4666666666666667, 0.20415027359488158)]"
adagrad,11,0.3,"[(0.5333333333333333, 0.19529774900791083)]"
adagrad,11,0.4,"[(0.5666666666666667, 0.18731276128723598)]"
adagrad,11,0.5,"[(0.3666666666666667, 0.18156370609859904)]"
adagrad,11,0.6,"[(0.3666666666666667, 0.1763830142896626)]"
adagrad,11,0.7,"[(0.3666666666666667, 0.17153933044857017)]"
adagrad,11,0.8,"[(0.33333333333333337, 0.16740514069535448)]"
adagrad,11,0.9,"[(0.33333333333333337, 0.16375662811936287)]"
adagrad,11,1.0,"[(0.33333333333333337, 0.16008682750393938)]"
adagrad,12,0.01,"[(0.4666666666666667, 0.23688475289676506)]"
adagrad,12,0.1,"[(0.5, 0.21606659568659548)]"
adagrad,12,0.2,"[(0.4666666666666667, 0.20503595401841138)]"
adagrad,12,0.3,"[(0.4666666666666667, 0.19391693166782575)]"
adagrad,12,0.4,"[(0.33333333333333337, 0.18424270561125328)]"
adagrad,12,0.5,"[(0.33333333333333337, 0.1774536447443117)]"
adagrad,12,0.6,"[(0.2666666666666667, 0.17244524398665295)]"
adagrad,12,0.7,"[(0.2666666666666667, 0.16794866097261396)]"
adagrad,12,0.8,"[(0.2666666666666667, 0.1635956935202658)]"
adagrad,12,0.9,"[(0.2666666666666667, 0.15975507015607723)]"
adagrad,12,1.0,"[(0.2666666666666667, 0.15631376680724515)]"
adagrad,13,0.01,"[(0.6, 0.25485294387100155)]"
adagrad,13,0.1,"[(0.6, 0.2294822034739012)]"
adagrad,13,0.2,"[(0.5666666666666667, 0.2226636897935366)]"
adagrad,13,0.3,"[(0.6, 0.21778868053620123)]"
adagrad,13,0.4,"[(0.5666666666666667, 0.21346574584976302)]"
adagrad,13,0.5,"[(0.43333333333333335, 0.21007656905311542)]"
adagrad,13,0.6,"[(0.4, 0.20713599929347637)]"
adagrad,13,0.7,"[(0.33333333333333337, 0.20439025229591254)]"
