algorithm,run,checkpoint,error
adam,0,0.01,[0.22229819154894542]
adam,0,0.1,[0.12575930281416947]
adam,0,0.2,[0.12329010846285503]
adam,0,0.3,[0.026797156849736724]
adam,0,0.4,[0.00980523795568956]
adam,0,0.5,[0.009363854579364785]
adam,0,0.6,[0.009394155788248237]
adam,0,0.7,[0.009479657910493149]
adam,0,0.8,[0.009581587720133277]
adam,0,0.9,[0.009737185751723536]
adam,0,1.0,[0.009960820573913414]
adam,1,0.01,[0.221394838959356]
adam,1,0.1,[0.13615847356560049]
adam,1,0.2,[0.03606562990866784]
adam,1,0.3,[0.014457749918304987]
adam,1,0.4,[0.010094681322320654]
adam,1,0.5,[0.007353096592335155]
adam,1,0.6,[0.0044003966634844766]
adam,1,0.7,[0.0023200312088251965]
adam,1,0.8,[0.0019560043669865396]
adam,1,0.9,[0.0021762660615186873]
adam,1,1.0,[0.0028380537315317485]
adam,2,0.01,[0.22232817238082658]
adam,2,0.1,[0.1018629756248523]
adam,2,0.2,[0.029600649686179977]
adam,2,0.3,[0.014063267324214998]
adam,2,0.4,[0.012613440704172264]
adam,2,0.5,[0.011538000968647311]
adam,2,0.6,[0.010650407260625822]
adam,2,0.7,[0.00985128776979779]
adam,2,0.8,[0.009238223741145376]
adam,2,0.9,[0.00900485916809134]
adam,2,1.0,[0.009143021656422895]
adam,3,0.01,[0.22434229338872735]
adam,3,0.1,[0.12952126082700588]
adam,3,0.2,[0.11924247973983175]
adam,3,0.3,[0.01756243390567279]
adam,3,0.4,[0.01633141335126069]
adam,3,0.5,[0.016796741608918937]
adam,3,0.6,[0.017834723489825826]
adam,3,0.7,[0.01898503669351821]
adam,3,0.8,[0.01992989213955914]
adam,3,0.9,[0.02061679051201095]
adam,3,1.0,[0.021102511884240355]
adam,4,0.01,[0.2278384323972669]
adam,4,0.1,[0.11924027909637284]
adam,4,0.2,[0.04471869108329288]
adam,4,0.3,[0.020117448694857237]
adam,4,0.4,[0.016322020391971233]
adam,4,0.5,[0.012516774788431067]
adam,4,0.6,[0.010423094330591633]
adam,4,0.7,[0.010004582222237959]
adam,4,0.8,[0.010180648329310975]
adam,4,0.9,[0.010621057122793442]
adam,4,1.0,[0.011180036515565988]
adam,5,0.01,[0.22554171818147728]
adam,5,0.1,[0.12531090352166768]
adam,5,0.2,[0.03477468118967369]
adam,5,0.3,[0.0231197059876948]
adam,5,0.4,[0.02083862377027077]
adam,5,0.5,[0.02059882465859381]
adam,5,0.6,[0.02184667609238823]
adam,5,0.7,[0.024058604000819047]
adam,5,0.8,[0.026385118809820175]
adam,5,0.9,[0.02831749494516141]
adam,5,1.0,[0.029714876817471755]
adam,6,0.01,[0.22322987149996049]
adam,6,0.1,[0.1008740708084097]
adam,6,0.2,[0.09635540041597156]
adam,6,0.3,[0.01869068992520153]
adam,6,0.4,[0.017734303684215705]
adam,6,0.5,[0.018031748360570286]
adam,6,0.6,[0.01900334590348665]
adam,6,0.7,[0.020019338503868316]
adam,6,0.8,[0.02087791685190342]
adam,6,0.9,[0.021606001874705554]
adam,6,1.0,[0.02227016341258143]
adam,7,0.01,[0.22480130791527494]
adam,7,0.1,[0.10990287326078568]
adam,7,0.2,[0.10721108682388955]
adam,7,0.3,[0.04847744454942933]
adam,7,0.4,[0.02282520278429321]
adam,7,0.5,[0.021841681481337052]
adam,7,0.6,[0.021478918026694802]
adam,7,0.7,[0.021703717439689643]
adam,7,0.8,[0.022775761554273796]
adam,7,0.9,[0.024160867780243813]
adam,7,1.0,[0.027629535983655237]
adam,8,0.01,[0.22374121880270584]
adam,8,0.1,[0.1283228885002474]
adam,8,0.2,[0.032314000633100484]
adam,8,0.3,[0.028184407889089803]
adam,8,0.4,[0.026572791131892783]
adam,8,0.5,[0.02611823026095775]
adam,8,0.6,[0.02663709479093635]
adam,8,0.7,[0.030931391801741634]
adam,8,0.8,[0.03486939390637548]
adam,8,0.9,[0.03674683021074078]
adam,8,1.0,[0.03766650449184899]
adam,9,0.01,[0.22580333131968888]
adam,9,0.1,[0.11038904582758745]
adam,9,0.2,[0.013148088170637052]
adam,9,0.3,[0.006325311037998736]
adam,9,0.4,[0.002904788128267646]
adam,9,0.5,[0.0016339163442012886]
adam,9,0.6,[0.0012385525519044418]
adam,9,0.7,[0.001196166597967376]
adam,9,0.8,[0.0015489836511750634]
adam,9,0.9,[0.0028565095587320074]
adam,9,1.0,[0.006203366944007]
adam,10,0.01,[0.22326670067165]
adam,10,0.1,[0.1259335118248244]
adam,10,0.2,[0.009387016529811906]
adam,10,0.3,[0.004740666831470046]
adam,10,0.4,[0.0023571853826941554]
adam,10,0.5,[0.0012163883100639314]
adam,10,0.6,[0.0008459884545995116]
adam,10,0.7,[0.0006299480992471229]
adam,10,0.8,[0.00048169831122113244]
adam,10,0.9,[0.0003703736066071095]
adam,10,1.0,[0.0002885208084425035]
adam,11,0.01,[0.22827796367787606]
adam,11,0.1,[0.09443225104767557]
adam,11,0.2,[0.022222020089321233]
adam,11,0.3,[0.02232987554238153]
adam,11,0.4,[0.02103100398780792]
adam,11,0.5,[0.020442597735953773]
adam,11,0.6,[0.020226466175640907]
adam,11,0.7,[0.020245779794472826]
adam,11,0.8,[0.020546066766836596]
adam,11,0.9,[0.021272377082565082]
adam,11,1.0,[0.022497504458568476]
adam,12,0.01,[0.225177628046582]
adam,12,0.1,[0.11012428789405035]
adam,12,0.2,[0.02123497902802477]
adam,12,0.3,[0.013099353386913617]
adam,12,0.4,[0.01164442144982824]
adam,12,0.5,[0.01155794962629679]
adam,12,0.6,[0.012677030083866492]
adam,12,0.7,[0.014404952782636758]
adam,12,0.8,[0.01669499974500311]
adam,12,0.9,[0.019958328708857484]
adam,12,1.0,[0.022358015643211]
adam,13,0.01,[0.22360088514553328]
adam,13,0.1,[0.1248046811001432]
adam,13,0.2,[0.12267737405360446]
adam,13,0.3,[0.11969417534639448]
adam,13,0.4,[0.022493126396002615]
adam,13,0.5,[0.02321959233258431]
adam,13,0.6,[0.028662528781249547]
adam,13,0.7,[0.03507675357137066]
adam,13,0.8,[0.03964096738407617]
adam,13,0.9,[0.04229202528074528]
adam,13,1.0,[0.04349445476923415]
adam,14,0.01,[0.2239140872731565]
adam,14,0.1,[0.11287623373310844]
adam,14,0.2,[0.0967365710687424]
adam,14,0.3,[0.03762373444341416]
adam,14,0.4,[0.034066651856626745]
adam,14,0.5,[0.03521271590999038]
adam,14,0.6,[0.03718663282279859]
adam,14,0.7,[0.03868581668886136]
adam,14,0.8,[0.04043944576700591]
adam,14,0.9,[0.04200717640078763]
adam,14,1.0,[0.04312487710176849]
adam,15,0.01,[0.2247077611553084]
adam,15,0.1,[0.11742601927956904]
adam,15,0.2,[0.017923856544480105]
adam,15,0.3,[0.007097482449123527]
adam,15,0.4,[0.00441057712186137]
adam,15,0.5,[0.002778476576492819]
adam,15,0.6,[0.0013261563273409376]
adam,15,0.7,[0.0007445516653655146]
adam,15,0.8,[0.0005166242591933877]
adam,15,0.9,[0.00037976494901039625]
adam,15,1.0,[0.0003161500523197368]
adam,16,0.01,[0.2228478078663453]
adam,16,0.1,[0.12292124365553221]
adam,16,0.2,[0.02308239269818567]
adam,16,0.3,[0.013012893837523177]
adam,16,0.4,[0.009828185135780836]
adam,16,0.5,[0.0081013353487939]
adam,16,0.6,[0.006781244654109881]
adam,16,0.7,[0.006664875022995277]
adam,16,0.8,[0.008041775253755415]
adam,16,0.9,[0.010166205652120298]
adam,16,1.0,[0.012480462175427521]
adam,17,0.01,[0.2226906450981663]
adam,17,0.1,[0.11720491922825228]
adam,17,0.2,[0.10573623451706254]
adam,17,0.3,[0.024114949236111207]
adam,17,0.4,[0.02348118831460147]
adam,17,0.5,[0.0235629656808509]
adam,17,0.6,[0.023707030390201927]
adam,17,0.7,[0.02389493701311193]
adam,17,0.8,[0.023987182769950606]
adam,17,0.9,[0.023957036456289653]
adam,17,1.0,[0.023863991337262764]
adam,18,0.01,[0.22625994750255377]
adam,18,0.1,[0.11316488966346826]
adam,18,0.2,[0.030845056735714773]
adam,18,0.3,[0.02620928017940655]
adam,18,0.4,[0.025238830880889948]
adam,18,0.5,[0.02824269858548138]
adam,18,0.6,[0.030792968379346024]
adam,18,0.7,[0.03286812592892566]
adam,18,0.8,[0.03458770407593034]
adam,18,0.9,[0.036411281835202064]
adam,18,1.0,[0.038394850459247794]
adam,19,0.01,[0.2220299222175435]
adam,19,0.1,[0.11867960811845515]
adam,19,0.2,[0.04688536522776788]
adam,19,0.3,[0.03706854946651583]
adam,19,0.4,[0.03533794294375104]
adam,19,0.5,[0.034383776301460035]
adam,19,0.6,[0.036716982772981216]
adam,19,0.7,[0.042914984173036005]
adam,19,0.8,[0.04852580326705721]
adam,19,0.9,[0.051365707351587256]
adam,19,1.0,[0.04966906610696621]
adam,20,0.01,[0.22554730015596758]
adam,20,0.1,[0.1099118991842549]
adam,20,0.2,[0.025513571213414642]
adam,20,0.3,[0.021132004427394983]
adam,20,0.4,[0.02119166268908294]
adam,20,0.5,[0.022676037229238805]
adam,20,0.6,[0.026332897344589778]
adam,20,0.7,[0.03321170956117061]
adam,20,0.8,[0.03839397767151244]
adam,20,0.9,[0.042331370455219716]
adam,20,1.0,[0.044027070118818755]
adam,21,0.01,[0.22283914064116545]
adam,21,0.1,[0.12418754503570617]
adam,21,0.2,[0.05768406131593251]
adam,21,0.3,[0.020153402073332705]
adam,21,0.4,[0.017625632135146146]
adam,21,0.5,[0.0186501592968796]
adam,21,0.6,[0.021929473293643625]
adam,21,0.7,[0.024317475593800132]
adam,21,0.8,[0.025844156694669954]
adam,21,0.9,[0.026453808670698145]
adam,21,1.0,[0.026109843333180276]
adam,22,0.01,[0.22295149321079705]
adam,22,0.1,[0.12565225588380424]
adam,22,0.2,[0.11766246061382461]
adam,22,0.3,[0.014160146536655613]
adam,22,0.4,[0.012262416719791225]
adam,22,0.5,[0.011127856681925258]
adam,22,0.6,[0.010526890546372682]
adam,22,0.7,[0.010319435289034205]
adam,22,0.8,[0.01034810400670174]
adam,22,0.9,[0.01047614818990989]
adam,22,1.0,[0.010287641798207054]
adam,23,0.01,[0.22441665784408338]
adam,23,0.1,[0.11253774056665944]
adam,23,0.2,[0.017068176575030715]
adam,23,0.3,[0.0061804839765346575]
adam,23,0.4,[0.004144446463261945]
adam,23,0.5,[0.0029952015108294593]
adam,23,0.6,[0.0023225948937761936]
adam,23,0.7,[0.0019341817367657971]
adam,23,0.8,[0.0017218557777015737]
adam,23,0.9,[0.0016237174089377684]
adam,23,1.0,[0.0015710259353955813]
adam,24,0.01,[0.2238869704882763]
adam,24,0.1,[0.10283381920308284]
adam,24,0.2,[0.09402611431908128]
adam,24,0.3,[0.0070230063408158235]
adam,24,0.4,[0.004283562054800401]
adam,24,0.5,[0.0033872984263867436]
adam,24,0.6,[0.0028347781286405106]
adam,24,0.7,[0.002518418756360301]
adam,24,0.8,[0.002479461702465232]
adam,24,0.9,[0.003168225681809616]
adam,24,1.0,[0.006295842204535528]
adam,25,0.01,[0.22397594206966262]
adam,25,0.1,[0.12344269933480838]
adam,25,0.2,[0.1168678355084154]
adam,25,0.3,[0.024147068883500482]
adam,25,0.4,[0.019239190239970946]
adam,25,0.5,[0.01507833856865949]
adam,25,0.6,[0.011471401855211316]
adam,25,0.7,[0.00960553638194208]
adam,25,0.8,[0.008719818693706565]
adam,25,0.9,[0.008240083584569978]
adam,25,1.0,[0.00806485090834345]
adam,26,0.01,[0.22517449259703579]
adam,26,0.1,[0.13941451599650853]
adam,26,0.2,[0.1253579176474379]
adam,26,0.3,[0.02505814123282977]
adam,26,0.4,[0.02467054154473321]
adam,26,0.5,[0.02712333368316148]
adam,26,0.6,[0.030844922957398938]
adam,26,0.7,[0.0335285903709459]
adam,26,0.8,[0.03534138731378479]
adam,26,0.9,[0.03689236645610823]
adam,26,1.0,[0.03842762112326828]
adam,27,0.01,[0.22321382884145738]
adam,27,0.1,[0.11091230550991837]
adam,27,0.2,[0.10191025712494262]
adam,27,0.3,[0.014285695657103916]
adam,27,0.4,[0.01311976180795352]
adam,27,0.5,[0.01312753608175373]
adam,27,0.6,[0.013291124352454935]
adam,27,0.7,[0.013423375395282504]
adam,27,0.8,[0.013560832861550633]
adam,27,0.9,[0.013717923682962629]
adam,27,1.0,[0.013887170562958968]
adam,28,0.01,[0.22705888940748428]
adam,28,0.1,[0.1314910810987514]
adam,28,0.2,[0.12324960302193481]
adam,28,0.3,[0.020879711761479288]
adam,28,0.4,[0.01918653428153072]
adam,28,0.5,[0.018704120868844026]
adam,28,0.6,[0.018997281564358374]
adam,28,0.7,[0.019830327872512373]
adam,28,0.8,[0.020974998015180383]
adam,28,0.9,[0.022322913274477496]
adam,28,1.0,[0.023878218499879214]
adam,29,0.01,[0.22314796846394988]
adam,29,0.1,[0.12625842771889764]
adam,29,0.2,[0.10065023170276141]
adam,29,0.3,[0.02792402500228221]
adam,29,0.4,[0.024700815022569586]
adam,29,0.5,[0.02598350127336117]
adam,29,0.6,[0.030858819632148243]
adam,29,0.7,[0.033595265341969265]
adam,29,0.8,[0.035407396223094634]
adam,29,0.9,[0.03695530630827855]
adam,29,1.0,[0.038497167423403665]
adam,30,0.01,[0.22334704438837882]
adam,30,0.1,[0.13731281329791553]
adam,30,0.2,[0.12371146400125653]
adam,30,0.3,[0.05018350713228876]
adam,30,0.4,[0.05170546956765758]
adam,30,0.5,[0.053611435267110194]
adam,30,0.6,[0.06039770413951008]
adam,30,0.7,[0.06883168620683677]
adam,30,0.8,[0.07578179071945618]
adam,30,0.9,[0.08107942767062598]
adam,30,1.0,[0.0848218057394873]
adam,31,0.01,[0.2262046849576314]
adam,31,0.1,[0.09819288609022861]
adam,31,0.2,[0.034990860837773356]
adam,31,0.3,[0.02140667608857444]
adam,31,0.4,[0.021218899606727723]
adam,31,0.5,[0.023125105339841894]
adam,31,0.6,[0.02657463884289814]
adam,31,0.7,[0.0311002660434884]
adam,31,0.8,[0.035117264924884546]
adam,31,0.9,[0.037892386377180426]
adam,31,1.0,[0.03963653459600754]
adam,32,0.01,[0.22820512183104272]
adam,32,0.1,[0.11106660757884886]
adam,32,0.2,[0.0952828212997122]
adam,32,0.3,[0.013314694866374594]
adam,32,0.4,[0.008773242851962168]
adam,32,0.5,[0.0055754199537050445]
adam,32,0.6,[0.004785212065140493]
adam,32,0.7,[0.004350068684717698]
