function,dimensions,checkpoint,mean,std,median,max,min
F92013,10,0.01,19.510136752219644,2.209747975525156,19.52801792646676,24.969826373642718,13.4171733596188
F92013,10,0.1,19.871163849945354,2.6959038530981427,20.017932538911282,25.571316726499504,14.33026148190254
F92013,10,0.2,19.679453341596716,2.549624660579294,19.783199531711603,25.900879923582693,12.008596851429957
F92013,10,0.3,20.065240647514983,2.2574587230837815,19.550735493525963,24.606705549006506,15.170329250022974
F92013,10,0.4,19.979181684536087,2.211267125642503,19.84715334866428,25.52985605300796,15.617107003520573
F92013,10,0.5,19.05421341127631,2.2504116708809194,19.26575022626696,23.084655501234124,12.850794356618735
F92013,10,0.6,19.436844327989466,2.406476015229334,19.698406575928516,25.471406554984355,14.322647135213515
F92013,10,0.7,19.258423248270407,2.5337756251998695,18.880812771188403,24.748739289593345,13.929274439195524
F92013,10,0.8,19.082811297600422,2.6176139994215495,19.17366110260889,25.229701192559787,13.44627129981177
F92013,10,0.9,20.414569846566447,2.425031662323484,20.297849708442754,25.52308170293088,14.51018191583546
F92013,10,1.0,19.694540817102254,2.2744888480072225,19.62663001206738,26.705642394547,15.271003667822924
F92013,30,0.01,59.76647085752796,4.052851022388889,60.20884531545596,68.42928417018413,50.2444959344823
F92013,30,0.1,58.986270529648806,4.437538962443007,57.79554100326936,67.82289311109957,51.28146525390002
F92013,30,0.2,59.041941962638596,4.587156572611302,58.88313209168393,71.62810892792879,49.8539077131943
F92013,30,0.3,59.438848620812294,3.9858026900371706,59.34560369529299,69.37137886390406,51.614953825911925
F92013,30,0.4,59.742694000626976,4.754242738754948,60.38950026189809,72.8639793493735,47.17873334622084
F92013,30,0.5,58.83773531464203,3.9674915685593826,58.24786435603528,68.07022878259409,50.43947423122859
F92013,30,0.6,58.66279899421902,4.613163711504251,59.071464521076564,69.77383558131271,47.021414757714524
F92013,30,0.7,59.57815895385833,5.222903100064382,60.142174887155875,71.8674585419675,45.551118396184734
F92013,30,0.8,57.76480797141201,4.138550701525079,57.32836310174798,67.03352536737657,50.18996960013578
F92013,30,0.9,59.4358782945667,4.395164464903794,59.0890441446154,69.6652950053383,48.89473987525878
F92013,30,1.0,58.60401975870536,4.260916315687301,58.8132064591,67.21822055421899,47.60245641954532
F92013,50,0.01,98.22768878811515,4.882872072102805,98.48203851041995,108.85677984467429,88.27641695588102
F92013,50,0.1,99.8176863117421,5.80318295487767,100.10048130812396,113.5717620751521,86.5858588752584
F92013,50,0.2,100.23198723278092,5.651166017295256,100.13760705469281,113.28293817780013,88.93708199309947
F92013,50,0.3,98.24622499750394,6.788106183846059,97.23860920352865,116.7725174203598,84.86060938079322
F92013,50,0.4,99.48702697615929,5.958565694040432,99.62904949006958,111.13114183364962,82.25158492670278
F92013,50,0.5,98.14778321628845,5.5318587527006775,99.00254081855422,109.9219501609129,87.23108060820527
F92013,50,0.6,97.6956761124372,6.000784008188204,96.9877656366512,111.67956281182,84.94215247303259
F92013,50,0.7,97.74983325362562,5.4745775696958585,97.32703894763517,111.37112790409219,82.43616873068436
F92013,50,0.8,99.03425080634719,5.510110414537114,98.71936000828896,118.14225132318387,88.78525946383934
F92013,50,0.9,99.33355558571817,6.078901130037588,99.70632187244064,112.85057474991146,85.14509362205365
F92013,50,1.0,98.8723345978024,6.08382850517585,99.16100154589918,112.1815456967081,81.25227052605908
