algorithm,dimension,run,checkpoint,error
bfgs,39,0,0.01,"[(0.1333333333333333, 0.347999098189606, 0.030951976776123047)]"
bfgs,39,0,0.1,"[(0.09999999999999998, 0.261038335295377, 0.047395944595336914)]"
bfgs,39,0,0.2,"[(0.09999999999999998, 0.261038335295377, 0.047399282455444336)]"
bfgs,39,0,0.3,"[(0.09999999999999998, 0.261038335295377, 0.04740118980407715)]"
bfgs,39,0,0.4,"[(0.09999999999999998, 0.261038335295377, 0.04740285873413086)]"
bfgs,39,0,0.5,"[(0.09999999999999998, 0.261038335295377, 0.04740476608276367)]"
bfgs,39,0,0.6,"[(0.09999999999999998, 0.261038335295377, 0.04740643501281738)]"
bfgs,39,0,0.7,"[(0.09999999999999998, 0.261038335295377, 0.04740786552429199)]"
bfgs,39,0,0.8,"[(0.09999999999999998, 0.261038335295377, 0.047410011291503906)]"
bfgs,39,0,0.9,"[(0.09999999999999998, 0.261038335295377, 0.04742932319641113)]"
bfgs,39,0,1.0,"[(0.09999999999999998, 0.261038335295377, 0.047430992126464844)]"
bfgs,39,1,0.01,"[(0.033333333333333326, 0.1665391768018431, 0.030710458755493164)]"
bfgs,39,1,0.1,"[(0.033333333333333326, 0.17544997606329968, 0.046677350997924805)]"
bfgs,39,1,0.2,"[(0.033333333333333326, 0.17544997606329968, 0.04668021202087402)]"
bfgs,39,1,0.3,"[(0.033333333333333326, 0.17544997606329968, 0.046681880950927734)]"
bfgs,39,1,0.4,"[(0.033333333333333326, 0.17544997606329968, 0.046683549880981445)]"
bfgs,39,1,0.5,"[(0.033333333333333326, 0.17544997606329968, 0.046685218811035156)]"
bfgs,39,1,0.6,"[(0.033333333333333326, 0.17544997606329968, 0.046686649322509766)]"
bfgs,39,1,0.7,"[(0.033333333333333326, 0.17544997606329968, 0.046688079833984375)]"
bfgs,39,1,0.8,"[(0.033333333333333326, 0.17544997606329968, 0.046689510345458984)]"
bfgs,39,1,0.9,"[(0.033333333333333326, 0.17544997606329968, 0.0467076301574707)]"
bfgs,39,1,1.0,"[(0.033333333333333326, 0.17544997606329968, 0.04670906066894531)]"
bfgs,39,2,0.01,"[(0.1333333333333333, 0.38884131213352163, 0.03076624870300293)]"
bfgs,39,2,0.1,"[(0.09999999999999998, 0.3283063631690597, 0.04680323600769043)]"
bfgs,39,2,0.2,"[(0.09999999999999998, 0.3283063631690597, 0.04680633544921875)]"
bfgs,39,2,0.3,"[(0.09999999999999998, 0.3283063631690597, 0.046808481216430664)]"
bfgs,39,2,0.4,"[(0.09999999999999998, 0.3283063631690597, 0.04680991172790527)]"
bfgs,39,2,0.5,"[(0.09999999999999998, 0.3283063631690597, 0.04681134223937988)]"
bfgs,39,2,0.6,"[(0.09999999999999998, 0.3283063631690597, 0.04681277275085449)]"
