algorithm,dimension,run,checkpoint,error
cmaes,3658,0,0.01,[0.1322142857142857]
cmaes,3658,0,0.1,[0.1005]
cmaes,3658,0,0.2,[0.12514285714285714]
cmaes,3658,0,0.3,[0.07471428571428572]
cmaes,3658,0,0.4,[0.08157142857142857]
cmaes,3658,0,0.5,[0.0965]
cmaes,3658,0,0.6,[0.10178571428571428]
cmaes,3658,0,0.7,[0.114]
cmaes,3658,0,0.8,[0.14914285714285713]
cmaes,3658,0,0.9,[0.14914285714285713]
cmaes,3658,0,1.0,[0.14914285714285713]
cmaes,3658,1,0.01,[0.07471428571428572]
cmaes,3658,1,0.1,[0.09307142857142857]
cmaes,3658,1,0.2,[0.11171428571428571]
cmaes,3658,1,0.3,[0.11135714285714286]
cmaes,3658,1,0.4,[0.11171428571428571]
cmaes,3658,1,0.5,[0.11057142857142857]
cmaes,3658,1,0.6,[0.11057142857142857]
cmaes,3658,1,0.7,[0.0935]
cmaes,3658,1,0.8,[0.09857142857142857]
cmaes,3658,1,0.9,[0.09857142857142857]
cmaes,3658,1,1.0,[0.11271428571428571]
cmaes,3658,2,0.01,[0.11621428571428571]
cmaes,3658,2,0.1,[0.10578571428571429]
cmaes,3658,2,0.2,[0.1705]
cmaes,3658,2,0.3,[0.10835714285714286]
cmaes,3658,2,0.4,[0.11064285714285714]
cmaes,3658,2,0.5,[0.12157142857142857]
cmaes,3658,2,0.6,[0.11142857142857143]
cmaes,3658,2,0.7,[0.12564285714285714]
cmaes,3658,2,0.8,[0.08957142857142857]
cmaes,3658,2,0.9,[0.13121428571428573]
cmaes,3658,2,1.0,[0.16935714285714284]
cmaes,3658,3,0.01,[0.07542857142857143]
cmaes,3658,3,0.1,[0.06642857142857143]
cmaes,3658,3,0.2,[0.09885714285714285]
cmaes,3658,3,0.3,[0.098]
cmaes,3658,3,0.4,[0.10728571428571429]
cmaes,3658,3,0.5,[0.10985714285714286]
cmaes,3658,3,0.6,[0.11328571428571428]
cmaes,3658,3,0.7,[0.14957142857142858]
cmaes,3658,3,0.8,[0.1397142857142857]
cmaes,3658,3,0.9,[0.1417857142857143]
cmaes,3658,3,1.0,[0.12192857142857143]
cmaes,3658,4,0.01,[0.08942857142857143]
cmaes,3658,4,0.1,[0.16164285714285714]
cmaes,3658,4,0.2,[0.07985714285714286]
cmaes,3658,4,0.3,[0.11807142857142858]
cmaes,3658,4,0.4,[0.1667857142857143]
cmaes,3658,4,0.5,[0.08435714285714285]
cmaes,3658,4,0.6,[0.08435714285714285]
cmaes,3658,4,0.7,[0.128]
cmaes,3658,4,0.8,[0.1055]
cmaes,3658,4,0.9,[0.21885714285714286]
cmaes,3658,4,1.0,[0.16835714285714284]
cmaes,3658,5,0.01,[0.16478571428571429]
cmaes,3658,5,0.1,[0.11842857142857142]
cmaes,3658,5,0.2,[0.17664285714285713]
cmaes,3658,5,0.3,[0.07864285714285714]
cmaes,3658,5,0.4,[0.1347142857142857]
cmaes,3658,5,0.5,[0.11664285714285715]
cmaes,3658,5,0.6,[0.12428571428571429]
cmaes,3658,5,0.7,[0.09071428571428572]
cmaes,3658,5,0.8,[0.09071428571428572]
cmaes,3658,5,0.9,[0.0915]
cmaes,3658,5,1.0,[0.1332142857142857]
cmaes,3658,6,0.01,[0.09835714285714285]
cmaes,3658,6,0.1,[0.09992857142857142]
cmaes,3658,6,0.2,[0.112]
cmaes,3658,6,0.3,[0.12271428571428572]
cmaes,3658,6,0.4,[0.16692857142857143]
cmaes,3658,6,0.5,[0.09142857142857143]
cmaes,3658,6,0.6,[0.1447142857142857]
cmaes,3658,6,0.7,[0.1772857142857143]
cmaes,3658,6,0.8,[0.15007142857142858]
cmaes,3658,6,0.9,[0.1492857142857143]
cmaes,3658,6,1.0,[0.14664285714285713]
cmaes,3658,7,0.01,[0.12114285714285715]
cmaes,3658,7,0.1,[0.1085]
cmaes,3658,7,0.2,[0.09307142857142857]
cmaes,3658,7,0.3,[0.10271428571428572]
cmaes,3658,7,0.4,[0.09807142857142857]
cmaes,3658,7,0.5,[0.12085714285714286]
cmaes,3658,7,0.6,[0.12078571428571429]
cmaes,3658,7,0.7,[0.12078571428571429]
cmaes,3658,7,0.8,[0.08957142857142857]
cmaes,3658,7,0.9,[0.17307142857142857]
cmaes,3658,7,1.0,[0.12678571428571428]
cmaes,3658,8,0.01,[0.06485714285714286]
cmaes,3658,8,0.1,[0.10178571428571428]
cmaes,3658,8,0.2,[0.08057142857142857]
cmaes,3658,8,0.3,[0.10442857142857143]
cmaes,3658,8,0.4,[0.07892857142857143]
cmaes,3658,8,0.5,[0.10992857142857143]
cmaes,3658,8,0.6,[0.14157142857142857]
cmaes,3658,8,0.7,[0.13835714285714285]
cmaes,3658,8,0.8,[0.16307142857142856]
cmaes,3658,8,0.9,[0.1355]
cmaes,3658,8,1.0,[0.18428571428571427]
cmaes,3658,9,0.01,[0.11264285714285714]
cmaes,3658,9,0.1,[0.14907142857142858]
cmaes,3658,9,0.2,[0.10778571428571429]
cmaes,3658,9,0.3,[0.08592857142857142]
cmaes,3658,9,0.4,[0.10264285714285715]
cmaes,3658,9,0.5,[0.12757142857142856]
cmaes,3658,9,0.6,[0.11642857142857142]
cmaes,3658,9,0.7,[0.11642857142857142]
cmaes,3658,9,0.8,[0.11642857142857142]
cmaes,3658,9,0.9,[0.17385714285714285]
cmaes,3658,9,1.0,[0.14335714285714285]
cmaes,3658,10,0.01,[0.10828571428571429]
cmaes,3658,10,0.1,[0.045]
cmaes,3658,10,0.2,[0.09871428571428571]
cmaes,3658,10,0.3,[0.09685714285714286]
cmaes,3658,10,0.4,[0.09142857142857143]
cmaes,3658,10,0.5,[0.109]
cmaes,3658,10,0.6,[0.12328571428571429]
cmaes,3658,10,0.7,[0.16114285714285714]
cmaes,3658,10,0.8,[0.14564285714285713]
cmaes,3658,10,0.9,[0.12392857142857143]
cmaes,3658,10,1.0,[0.12392857142857143]
cmaes,3658,11,0.01,[0.0905]
cmaes,3658,11,0.1,[0.09157142857142857]
cmaes,3658,11,0.2,[0.09564285714285714]
cmaes,3658,11,0.3,[0.134]
cmaes,3658,11,0.4,[0.08914285714285715]
cmaes,3658,11,0.5,[0.1035]
cmaes,3658,11,0.6,[0.123]
cmaes,3658,11,0.7,[0.12821428571428573]
cmaes,3658,11,0.8,[0.12821428571428573]
cmaes,3658,11,0.9,[0.10478571428571429]
cmaes,3658,11,1.0,[0.10985714285714286]
cmaes,3658,12,0.01,[0.046785714285714285]
cmaes,3658,12,0.1,[0.08914285714285715]
cmaes,3658,12,0.2,[0.10735714285714286]
cmaes,3658,12,0.3,[0.12557142857142858]
cmaes,3658,12,0.4,[0.09528571428571428]
cmaes,3658,12,0.5,[0.13042857142857142]
cmaes,3658,12,0.6,[0.10714285714285714]
cmaes,3658,12,0.7,[0.1325]
cmaes,3658,12,0.8,[0.13635714285714284]
