algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.19999999999999996, 0.6657381710806193, 0.02347850799560547)]"
adagrad,0,0.1,"[(0.09999999999999998, 0.31095034661738225, 0.22124314308166504)]"
adagrad,0,0.2,"[(0.0, 0.18114945758177528, 0.4402337074279785)]"
adagrad,0,0.3,"[(0.033333333333333326, 0.12857155240275545, 0.6599986553192139)]"
adagrad,0,0.4,"[(0.033333333333333326, 0.1062083296347517, 0.8799688816070557)]"
adagrad,0,0.5,"[(0.033333333333333326, 0.09574302739320872, 1.1020848751068115)]"
adagrad,0,0.6,"[(0.033333333333333326, 0.09065967634280399, 1.3207485675811768)]"
adagrad,0,0.7,"[(0.033333333333333326, 0.08716761109678085, 1.5400011539459229)]"
adagrad,0,0.8,"[(0.033333333333333326, 0.0851162300821659, 1.7581579685211182)]"
adagrad,0,0.9,"[(0.033333333333333326, 0.08343022420519844, 1.9769375324249268)]"
adagrad,0,1.0,"[(0.033333333333333326, 0.0821435033350145, 2.195358991622925)]"
adagrad,1,0.01,"[(0.16666666666666663, 0.6654810456579232, 0.023992300033569336)]"
adagrad,1,0.1,"[(0.09999999999999998, 0.34375959645885007, 0.2458646297454834)]"
adagrad,1,0.2,"[(0.09999999999999998, 0.2430486528348483, 0.46634554862976074)]"
adagrad,1,0.3,"[(0.06666666666666665, 0.20006409517013352, 0.6871674060821533)]"
adagrad,1,0.4,"[(0.06666666666666665, 0.181126875628266, 0.9075119495391846)]"
adagrad,1,0.5,"[(0.06666666666666665, 0.1700531491183265, 1.1312596797943115)]"
adagrad,1,0.6,"[(0.06666666666666665, 0.16446672374789245, 1.35097336769104)]"
adagrad,1,0.7,"[(0.06666666666666665, 0.1620147427266601, 1.5714194774627686)]"
adagrad,1,0.8,"[(0.09999999999999998, 0.16091552228433584, 1.7910001277923584)]"
adagrad,1,0.9,"[(0.09999999999999998, 0.15926553245946032, 2.0104784965515137)]"
adagrad,1,1.0,"[(0.09999999999999998, 0.1592637277122731, 2.2312424182891846)]"
adagrad,2,0.01,"[(0.2666666666666667, 0.6604218198248386, 0.02391648292541504)]"
adagrad,2,0.1,"[(0.1333333333333333, 0.3125418110301964, 0.22155237197875977)]"
adagrad,2,0.2,"[(0.033333333333333326, 0.20455584602304736, 0.4402942657470703)]"
adagrad,2,0.3,"[(0.033333333333333326, 0.14886883791216518, 0.6597683429718018)]"
adagrad,2,0.4,"[(0.033333333333333326, 0.116272738359091, 0.879260778427124)]"
adagrad,2,0.5,"[(0.033333333333333326, 0.09486796840207515, 1.1004726886749268)]"
adagrad,2,0.6,"[(0.033333333333333326, 0.08016286341402598, 1.3189146518707275)]"
adagrad,2,0.7,"[(0.033333333333333326, 0.06946070974715529, 1.537649154663086)]"
adagrad,2,0.8,"[(0.033333333333333326, 0.061675876183952275, 1.75565505027771)]"
adagrad,2,0.9,"[(0.033333333333333326, 0.05597243619652994, 1.9739367961883545)]"
adagrad,2,1.0,"[(0.0, 0.05115437527766746, 2.192051649093628)]"
adagrad,3,0.01,"[(0.16666666666666663, 0.6445809846308033, 0.023798227310180664)]"
adagrad,3,0.1,"[(0.033333333333333326, 0.26104394789879015, 0.31261205673217773)]"
adagrad,3,0.2,"[(0.0, 0.14719735473022927, 0.5316920280456543)]"
adagrad,3,0.3,"[(0.0, 0.10038787950614599, 0.7511615753173828)]"
adagrad,3,0.4,"[(0.0, 0.07633454507003, 0.9708538055419922)]"
adagrad,3,0.5,"[(0.0, 0.062286226326579694, 1.192075252532959)]"
adagrad,3,0.6,"[(0.0, 0.053369391992279566, 1.4137847423553467)]"
adagrad,3,0.7,"[(0.0, 0.04742888578444503, 1.634904384613037)]"
adagrad,3,0.8,"[(0.0, 0.04287095775604685, 1.855637788772583)]"
adagrad,3,0.9,"[(0.0, 0.039745294268164644, 2.076207399368286)]"
adagrad,3,1.0,"[(0.0, 0.03716737316668736, 2.2965047359466553)]"
adagrad,4,0.01,"[(0.3666666666666667, 0.698365724273248, 0.02376723289489746)]"
adagrad,4,0.1,"[(0.19999999999999996, 0.3916133524159491, 0.27715635299682617)]"
adagrad,4,0.2,"[(0.09999999999999998, 0.2667428591443676, 0.4958822727203369)]"
adagrad,4,0.3,"[(0.06666666666666665, 0.19731737795603715, 0.7152378559112549)]"
adagrad,4,0.4,"[(0.06666666666666665, 0.1581055700147917, 0.9345922470092773)]"
adagrad,4,0.5,"[(0.06666666666666665, 0.13437838609256386, 1.156623363494873)]"
adagrad,4,0.6,"[(0.06666666666666665, 0.11896396000073098, 1.374711036682129)]"
adagrad,4,0.7,"[(0.033333333333333326, 0.10864620525195967, 1.593055009841919)]"
adagrad,4,0.8,"[(0.033333333333333326, 0.1014918140957463, 1.8109798431396484)]"
adagrad,4,0.9,"[(0.033333333333333326, 0.09666036473994292, 2.0290751457214355)]"
adagrad,4,1.0,"[(0.033333333333333326, 0.09351623521760567, 2.2472023963928223)]"
adagrad,5,0.01,"[(0.19999999999999996, 0.6789799880168623, 0.02377176284790039)]"
