algorithm,dimension,run,checkpoint,error
cmaes,39,0,0.01,"[(0.06666666666666665, 0.06722591945226301)]"
cmaes,39,0,0.1,"[(0.0, 0.0013388273915705148)]"
cmaes,39,0,0.2,"[(0.0, 0.0007535783952204034)]"
cmaes,39,0,0.3,"[(0.0, 0.0010991434801062303)]"
cmaes,39,0,0.4,"[(0.0, 0.0010991434801062303)]"
cmaes,39,0,0.5,"[(0.0, 0.004686147113016892)]"
cmaes,39,0,0.6,"[(0.0, 0.004686147113016892)]"
cmaes,39,0,0.7,"[(0.0, 0.004226134749026433)]"
cmaes,39,0,0.8,"[(0.0, 0.004917196118821987)]"
cmaes,39,0,0.9,"[(0.0, 0.004917196118821987)]"
cmaes,39,0,1.0,"[(0.0, 0.004917196118821987)]"
cmaes,39,1,0.01,"[(0.5333333333333333, 0.1492900844440529)]"
cmaes,39,1,0.1,"[(0.033333333333333326, 0.012300110566369097)]"
cmaes,39,1,0.2,"[(0.033333333333333326, 0.012831746473741738)]"
cmaes,39,1,0.3,"[(0.033333333333333326, 0.012831746473741738)]"
cmaes,39,1,0.4,"[(0.033333333333333326, 0.011159012397724544)]"
cmaes,39,1,0.5,"[(0.033333333333333326, 0.00972395114258792)]"
cmaes,39,1,0.6,"[(0.033333333333333326, 0.013659400921643283)]"
cmaes,39,1,0.7,"[(0.033333333333333326, 0.016224665697959467)]"
cmaes,39,1,0.8,"[(0.033333333333333326, 0.016224665697959467)]"
cmaes,39,1,0.9,"[(0.033333333333333326, 0.016224665697959467)]"
cmaes,39,1,1.0,"[(0.033333333333333326, 0.016224665697959467)]"
cmaes,39,2,0.01,"[(0.4666666666666667, 0.21199939979539087)]"
cmaes,39,2,0.1,"[(0.033333333333333326, 0.018265051386381428)]"
cmaes,39,2,0.2,"[(0.0, 0.004631859433142695)]"
cmaes,39,2,0.3,"[(0.033333333333333326, 0.006822729342316328)]"
cmaes,39,2,0.4,"[(0.033333333333333326, 0.007944852705292604)]"
cmaes,39,2,0.5,"[(0.033333333333333326, 0.008048126568543442)]"
cmaes,39,2,0.6,"[(0.033333333333333326, 0.008048126568543442)]"
cmaes,39,2,0.7,"[(0.033333333333333326, 0.008048126568543442)]"
cmaes,39,2,0.8,"[(0.033333333333333326, 0.008048126568543442)]"
cmaes,39,2,0.9,"[(0.033333333333333326, 0.008048126568543442)]"
cmaes,39,2,1.0,"[(0.033333333333333326, 0.008048126568543442)]"
cmaes,39,3,0.01,"[(0.30000000000000004, 0.12376051948228721)]"
cmaes,39,3,0.1,"[(0.0, 0.0012086636407493362)]"
cmaes,39,3,0.2,"[(0.0, 0.0001320374390079478)]"
cmaes,39,3,0.3,"[(0.0, 6.435793820971701e-05)]"
cmaes,39,3,0.4,"[(0.0, 6.435793820971701e-05)]"
cmaes,39,3,0.5,"[(0.0, 6.435793820971701e-05)]"
cmaes,39,3,0.6,"[(0.0, 0.0005296720082485143)]"
cmaes,39,3,0.7,"[(0.0, 0.00047162838859947983)]"
cmaes,39,3,0.8,"[(0.0, 0.00047162838859947983)]"
cmaes,39,3,0.9,"[(0.0, 0.00047162838859947983)]"
cmaes,39,3,1.0,"[(0.0, 0.00047162838859947983)]"
cmaes,39,4,0.01,"[(0.43333333333333335, 0.19540274673865798)]"
cmaes,39,4,0.1,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.2,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.3,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.4,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.5,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.6,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.7,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.8,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,0.9,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,4,1.0,"[(0.2666666666666667, 0.1036970129369653)]"
cmaes,39,5,0.01,"[(0.6333333333333333, 0.3093031466221372)]"
cmaes,39,5,0.1,"[(0.033333333333333326, 0.019672627914412495)]"
cmaes,39,5,0.2,"[(0.033333333333333326, 0.0214511665347613)]"
cmaes,39,5,0.3,"[(0.06666666666666665, 0.03865215584139928)]"
cmaes,39,5,0.4,"[(0.06666666666666665, 0.03043102846580478)]"
cmaes,39,5,0.5,"[(0.06666666666666665, 0.02985148091449903)]"
cmaes,39,5,0.6,"[(0.06666666666666665, 0.031080810960003237)]"
cmaes,39,5,0.7,"[(0.06666666666666665, 0.031080810960003237)]"
cmaes,39,5,0.8,"[(0.06666666666666665, 0.031080810960003237)]"
cmaes,39,5,0.9,"[(0.06666666666666665, 0.031080810960003237)]"
cmaes,39,5,1.0,"[(0.06666666666666665, 0.031080810960003237)]"
cmaes,39,6,0.01,"[(0.2666666666666667, 0.13666470427630603)]"
cmaes,39,6,0.1,"[(0.2666666666666667, 0.13666470427630603)]"
cmaes,39,6,0.2,"[(0.2666666666666667, 0.13666470427630603)]"
cmaes,39,6,0.3,"[(0.2666666666666667, 0.13666470427630603)]"
cmaes,39,6,0.4,"[(0.2666666666666667, 0.13666470427630603)]"
cmaes,39,6,0.5,"[(0.2666666666666667, 0.13666470427630603)]"
