algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.033333333333333326, 0.21422975230468824, 0.02253580093383789)]"
adagrad,0,0.1,"[(0.0, 0.031120253091592238, 0.21595120429992676)]"
adagrad,0,0.2,"[(0.0, 0.02517931768308911, 0.4305918216705322)]"
adagrad,0,0.3,"[(0.0, 0.023273515770306823, 0.6455569267272949)]"
adagrad,0,0.4,"[(0.0, 0.0221516709009757, 0.8601226806640625)]"
adagrad,0,0.5,"[(0.0, 0.02329666539049462, 1.0781614780426025)]"
adagrad,0,0.6,"[(0.0, 0.02177009603039297, 1.2927780151367188)]"
adagrad,0,0.7,"[(0.0, 0.021901092233182862, 1.5076818466186523)]"
adagrad,0,0.8,"[(0.0, 0.021739012344442452, 1.7222084999084473)]"
adagrad,0,0.9,"[(0.0, 0.021296702222599682, 1.9366474151611328)]"
adagrad,0,1.0,"[(0.0, 0.022703799731813686, 2.1511471271514893)]"
adagrad,1,0.01,"[(0.1333333333333333, 0.28829200399469695, 0.022334575653076172)]"
adagrad,1,0.1,"[(0.033333333333333326, 0.0446891247252702, 0.21623659133911133)]"
adagrad,1,0.2,"[(0.0, 0.03233130728720429, 0.4304971694946289)]"
adagrad,1,0.3,"[(0.0, 0.030005060811585594, 0.6451108455657959)]"
adagrad,1,0.4,"[(0.0, 0.027392921709038853, 0.8594987392425537)]"
adagrad,1,0.5,"[(0.0, 0.02689307445077569, 1.07728910446167)]"
adagrad,1,0.6,"[(0.0, 0.027007260653580036, 1.2918446063995361)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.027781171968073348, 1.5064852237701416)]"
adagrad,1,0.8,"[(0.0, 0.02694717118068528, 1.7209875583648682)]"
adagrad,1,0.9,"[(0.033333333333333326, 0.02713201607022422, 1.9355294704437256)]"
adagrad,1,1.0,"[(0.033333333333333326, 0.02725371786283942, 2.149911642074585)]"
adagrad,2,0.01,"[(0.033333333333333326, 0.21235609937334374, 0.0223236083984375)]"
adagrad,2,0.1,"[(0.033333333333333326, 0.12027934638779093, 0.21537113189697266)]"
adagrad,2,0.2,"[(0.06666666666666665, 0.16637062613756998, 0.4289681911468506)]"
adagrad,2,0.3,"[(0.06666666666666665, 0.1889314567655803, 0.6432657241821289)]"
adagrad,2,0.4,"[(0.06666666666666665, 0.2087967309077061, 0.8574662208557129)]"
adagrad,2,0.5,"[(0.06666666666666665, 0.2277902866006646, 1.073241949081421)]"
adagrad,2,0.6,"[(0.06666666666666665, 0.23706126695075178, 1.2857794761657715)]"
adagrad,2,0.7,"[(0.06666666666666665, 0.2564212164980104, 1.4987096786499023)]"
adagrad,2,0.8,"[(0.06666666666666665, 0.26608505307404895, 1.7111217975616455)]"
adagrad,2,0.9,"[(0.06666666666666665, 0.27850462021343897, 1.9236137866973877)]"
adagrad,2,1.0,"[(0.06666666666666665, 0.29319507724735766, 2.1360228061676025)]"
adagrad,3,0.01,"[(0.0, 0.23094608306717876, 0.02237105369567871)]"
adagrad,3,0.1,"[(0.0, 0.018855738815686897, 0.21539974212646484)]"
adagrad,3,0.2,"[(0.0, 0.009819357443232736, 0.4324812889099121)]"
adagrad,3,0.3,"[(0.0, 0.007228619010358715, 0.6463780403137207)]"
adagrad,3,0.4,"[(0.0, 0.0057531291383097075, 0.8601903915405273)]"
adagrad,3,0.5,"[(0.0, 0.005074670806235776, 1.0741989612579346)]"
adagrad,3,0.6,"[(0.0, 0.004533150505237257, 1.2864234447479248)]"
adagrad,3,0.7,"[(0.0, 0.00412005247831084, 1.4985430240631104)]"
adagrad,3,0.8,"[(0.0, 0.003794549668149924, 1.7105965614318848)]"
adagrad,3,0.9,"[(0.0, 0.0036368870991859196, 1.9223899841308594)]"
adagrad,3,1.0,"[(0.0, 0.0033525495368988477, 2.1341962814331055)]"
adagrad,4,0.01,"[(0.033333333333333326, 0.24465994762195636, 0.02218317985534668)]"
adagrad,4,0.1,"[(0.033333333333333326, 0.1285482101805781, 0.26602840423583984)]"
adagrad,4,0.2,"[(0.06666666666666665, 0.16421480198507113, 0.4782447814941406)]"
adagrad,4,0.3,"[(0.06666666666666665, 0.18496030796068322, 0.6907103061676025)]"
adagrad,4,0.4,"[(0.06666666666666665, 0.20290152854974008, 0.9030489921569824)]"
adagrad,4,0.5,"[(0.06666666666666665, 0.2270430837485976, 1.1149511337280273)]"
adagrad,4,0.6,"[(0.06666666666666665, 0.2388661317445672, 1.325810432434082)]"
adagrad,4,0.7,"[(0.06666666666666665, 0.2638756200223173, 1.5364859104156494)]"
adagrad,4,0.8,"[(0.06666666666666665, 0.2719715403001243, 1.7471072673797607)]"
adagrad,4,0.9,"[(0.06666666666666665, 0.2783550574017802, 1.9585444927215576)]"
adagrad,4,1.0,"[(0.06666666666666665, 0.29013193016757116, 2.171200752258301)]"
adagrad,5,0.01,"[(0.033333333333333326, 0.21843743812634075, 0.02219700813293457)]"
adagrad,5,0.1,"[(0.0, 0.028298023245917358, 0.21420049667358398)]"
adagrad,5,0.2,"[(0.0, 0.02093864759717843, 0.42725610733032227)]"
adagrad,5,0.3,"[(0.0, 0.02132866267130563, 0.640453577041626)]"
adagrad,5,0.4,"[(0.0, 0.01794300563750437, 0.8534348011016846)]"
adagrad,5,0.5,"[(0.0, 0.019747620531713656, 1.069000244140625)]"
adagrad,5,0.6,"[(0.0, 0.020756202409727087, 1.2808284759521484)]"
adagrad,5,0.7,"[(0.0, 0.02197585864907653, 1.4943492412567139)]"
adagrad,5,0.8,"[(0.0, 0.022074317445324194, 1.7073042392730713)]"
adagrad,5,0.9,"[(0.0, 0.023795525719235325, 1.920891523361206)]"
adagrad,5,1.0,"[(0.0, 0.02746664415958502, 2.1344454288482666)]"
adagrad,6,0.01,"[(0.09999999999999998, 0.29062350692069266, 0.022232532501220703)]"
adagrad,6,0.1,"[(0.06666666666666665, 0.15234986931853528, 0.21321558952331543)]"
adagrad,6,0.2,"[(0.033333333333333326, 0.15257651751783702, 0.424638032913208)]"
adagrad,6,0.3,"[(0.033333333333333326, 0.16150667810696634, 0.6370508670806885)]"
adagrad,6,0.4,"[(0.033333333333333326, 0.17302630785330114, 0.8502156734466553)]"
adagrad,6,0.5,"[(0.033333333333333326, 0.1861248822758241, 1.0657505989074707)]"
adagrad,6,0.6,"[(0.033333333333333326, 0.20354042046923707, 1.2788238525390625)]"
adagrad,6,0.7,"[(0.033333333333333326, 0.21507455916067927, 1.4917516708374023)]"
adagrad,6,0.8,"[(0.033333333333333326, 0.2307662379366424, 1.7042269706726074)]"
adagrad,6,0.9,"[(0.033333333333333326, 0.2465676364774588, 1.9169800281524658)]"
adagrad,6,1.0,"[(0.033333333333333326, 0.25690755216341893, 2.1299641132354736)]"
adagrad,7,0.01,"[(0.033333333333333326, 0.2704201553355347, 0.022138595581054688)]"
adagrad,7,0.1,"[(0.0, 0.06115707435957251, 0.21441936492919922)]"
adagrad,7,0.2,"[(0.0, 0.04781149938730213, 0.42767810821533203)]"
adagrad,7,0.3,"[(0.0, 0.0507339517263221, 0.6415691375732422)]"
adagrad,7,0.4,"[(0.0, 0.04869645354258307, 0.855262279510498)]"
adagrad,7,0.5,"[(0.0, 0.04901471393757057, 1.0703039169311523)]"
adagrad,7,0.6,"[(0.0, 0.04799498286444637, 1.2832140922546387)]"
adagrad,7,0.7,"[(0.0, 0.04847077804979332, 1.4965324401855469)]"
adagrad,7,0.8,"[(0.0, 0.048066841898947124, 1.7094762325286865)]"
adagrad,7,0.9,"[(0.0, 0.04798981636560158, 1.922187328338623)]"
adagrad,7,1.0,"[(0.0, 0.04699133626245084, 2.135218381881714)]"
adagrad,8,0.01,"[(0.033333333333333326, 0.21926590111913638, 0.022122859954833984)]"
adagrad,8,0.1,"[(0.033333333333333326, 0.07332156256906631, 0.2146761417388916)]"
adagrad,8,0.2,"[(0.033333333333333326, 0.06456587551446863, 0.42804741859436035)]"
adagrad,8,0.3,"[(0.033333333333333326, 0.059514004238958765, 0.6413745880126953)]"
adagrad,8,0.4,"[(0.033333333333333326, 0.06151819694947044, 0.8545761108398438)]"
adagrad,8,0.5,"[(0.033333333333333326, 0.058162109846438416, 1.0681657791137695)]"
adagrad,8,0.6,"[(0.033333333333333326, 0.06098888563244063, 1.2794873714447021)]"
adagrad,8,0.7,"[(0.033333333333333326, 0.06016881303165201, 1.490933895111084)]"
adagrad,8,0.8,"[(0.033333333333333326, 0.06192858325901282, 1.7021808624267578)]"
adagrad,8,0.9,"[(0.033333333333333326, 0.06200571021008426, 1.9129676818847656)]"
adagrad,8,1.0,"[(0.033333333333333326, 0.06301337060496195, 2.1243512630462646)]"
adagrad,9,0.01,"[(0.06666666666666665, 0.23718558699403283, 0.022180557250976562)]"
adagrad,9,0.1,"[(0.09999999999999998, 0.19050024812319263, 0.21479344367980957)]"
adagrad,9,0.2,"[(0.09999999999999998, 0.2035538219600172, 0.4279491901397705)]"
adagrad,9,0.3,"[(0.09999999999999998, 0.2098881292532007, 0.6410343647003174)]"
adagrad,9,0.4,"[(0.09999999999999998, 0.21305052422830845, 0.8542072772979736)]"
adagrad,9,0.5,"[(0.09999999999999998, 0.2118034976060664, 1.0692758560180664)]"
adagrad,9,0.6,"[(0.09999999999999998, 0.21443808131704714, 1.28212308883667)]"
adagrad,9,0.7,"[(0.09999999999999998, 0.21582359655056343, 1.4951815605163574)]"
adagrad,9,0.8,"[(0.09999999999999998, 0.2170935244853732, 1.7079267501831055)]"
adagrad,9,0.9,"[(0.09999999999999998, 0.21994788072418556, 1.9209425449371338)]"
adagrad,9,1.0,"[(0.09999999999999998, 0.22227293625535577, 2.1336991786956787)]"
adagrad,10,0.01,"[(0.033333333333333326, 0.2574772243243581, 0.02220439910888672)]"
adagrad,10,0.1,"[(0.0, 0.03319755150694318, 0.21486949920654297)]"
adagrad,10,0.2,"[(0.0, 0.027661348648089834, 0.42801952362060547)]"
adagrad,10,0.3,"[(0.0, 0.024304373693277957, 0.6415786743164062)]"
adagrad,10,0.4,"[(0.0, 0.024793607155242738, 0.8549530506134033)]"
adagrad,10,0.5,"[(0.0, 0.022633706495649584, 1.0706868171691895)]"
adagrad,10,0.6,"[(0.0, 0.022923281389319185, 1.2842960357666016)]"
adagrad,10,0.7,"[(0.0, 0.022493083084595, 1.4982845783233643)]"
adagrad,10,0.8,"[(0.0, 0.02386478222912158, 1.711719274520874)]"
adagrad,10,0.9,"[(0.0, 0.022078977040227574, 1.9256591796875)]"
adagrad,10,1.0,"[(0.0, 0.020965213130595576, 2.1394286155700684)]"
adagrad,11,0.01,"[(0.06666666666666665, 0.26737678404109566, 0.022144079208374023)]"
