checkpoint,mean,std,median,max,min
0.01,0.21787054018570096,0.03351304774098591,0.22390294267332633,0.2785322244022011,0.1408669983732824
0.1,0.09693213187978088,0.04699811188396621,0.091397475832139,0.22927578749579566,0.018851544791621214
0.2,0.049397588349572426,0.04328412685953734,0.03882946272205877,0.22927578749579566,0.0055255059621364365
0.3,0.0428078233710419,0.04399094615826162,0.031024340768806453,0.22927578749579566,0.002472112542813501
0.4,0.04089091358017905,0.047153841008343314,0.021257200514081476,0.22927578749579566,0.000701217619826943
0.5,0.028831557550367704,0.026745641872050523,0.02272368093986339,0.12195305574639007,0.00047117508199539333
0.6,0.03250467223805249,0.03382946820553956,0.02490815257982299,0.16815483958573876,0.00047117508199539333
0.7,0.030187191354958225,0.028668486551876732,0.024802645405656444,0.14965780495462108,0.00047117508199539333
0.8,0.032217683191639736,0.026403672467094907,0.02532906117353216,0.11406344529176055,5.5463273502824e-05
0.9,0.02914260657260028,0.024276708246779317,0.025192049651495307,0.10970789280787166,5.5463273502824e-05
1.0,0.030652389835609008,0.02546558196743608,0.02532906117353216,0.10970789280787166,5.5463273502824e-05
