algorithm,dimension,run,checkpoint,error
nlshade,3658,0,0.01,"[(0.9020714285714285, 0.09529816649928723, 114.76423478126526)]"
nlshade,3658,0,0.1,"[(0.8996428571428572, 0.0945156635909264, 788.2864654064178)]"
nlshade,3658,0,0.2,"[(0.9020714285714285, 0.093904664383292, 1986.4418785572052)]"
nlshade,3658,0,0.3,"[(0.9020714285714285, 0.0939005924378959, 2910.1395783424377)]"
nlshade,3658,0,0.4,"[(0.9020714285714285, 0.09389630092091825, 3519.2435042858124)]"
nlshade,3658,0,0.5,"[(0.9020714285714285, 0.0938431974694493, 3988.0928292274475)]"
nlshade,3658,0,0.6,"[(0.9020714285714285, 0.09265547858497591, 4381.127470254898)]"
nlshade,3658,0,0.7,"[(0.8971428571428571, 0.09254214009399458, 4719.619159460068)]"
nlshade,3658,0,0.8,"[(0.8971428571428571, 0.09254214009399458, 5064.46565079689)]"
nlshade,3658,0,0.9,"[(0.8886428571428572, 0.09084453178460515, 5264.380907535553)]"
nlshade,3658,0,1.0,"[(0.8731428571428571, 0.0905169011049875, 5393.801195859909)]"
nlshade,3658,1,0.01,"[(0.9022857142857142, 0.09548305180924933, 94.70443558692932)]"
nlshade,3658,1,0.1,"[(0.9017857142857143, 0.09301019645906286, 800.5412571430206)]"
nlshade,3658,1,0.2,"[(0.9017857142857143, 0.09301416456758044, 1947.1064574718475)]"
nlshade,3658,1,0.3,"[(0.9017857142857143, 0.09301193080728787, 2378.099200487137)]"
nlshade,3658,1,0.4,"[(0.9017857142857143, 0.09301022059928896, 2684.3774089813232)]"
nlshade,3658,1,0.5,"[(0.9017857142857143, 0.09307426865406761, 2941.4898216724396)]"
nlshade,3658,1,0.6,"[(0.8988571428571428, 0.0930941848719445, 3141.044220685959)]"
nlshade,3658,1,0.7,"[(0.9002142857142857, 0.092999299236864, 3308.8547909259796)]"
nlshade,3658,1,0.8,"[(0.9017857142857143, 0.09285629476707548, 3498.406366586685)]"
nlshade,3658,1,0.9,"[(0.9017857142857143, 0.09285629476707548, 3669.3101572990417)]"
nlshade,3658,1,1.0,"[(0.8972857142857142, 0.09206002899043764, 3855.9635121822357)]"
nlshade,3658,2,0.01,"[(0.9044285714285715, 0.09541789230353157, 114.33646535873413)]"
nlshade,3658,2,0.1,"[(0.9044285714285715, 0.09509519038834055, 458.8439588546753)]"
nlshade,3658,2,0.2,"[(0.9044285714285715, 0.09513445361159412, 901.5278775691986)]"
nlshade,3658,2,0.3,"[(0.9044285714285715, 0.0940126980660142, 1299.303111076355)]"
nlshade,3658,2,0.4,"[(0.9044285714285715, 0.09401030033759722, 1712.7090392112732)]"
nlshade,3658,2,0.5,"[(0.9044285714285715, 0.09396904785326075, 2129.163352251053)]"
nlshade,3658,2,0.6,"[(0.9044285714285715, 0.09354311834444481, 2567.1102635860443)]"
nlshade,3658,2,0.7,"[(0.9017142857142857, 0.09306037260994215, 3034.641749382019)]"
nlshade,3658,2,0.8,"[(0.8907857142857143, 0.09240845598941182, 3523.4439432621)]"
nlshade,3658,2,0.9,"[(0.8907857142857143, 0.09240845598941182, 3992.539903640747)]"
nlshade,3658,2,1.0,"[(0.8907857142857143, 0.09240845598941182, 4466.778119564056)]"
nlshade,3658,3,0.01,"[(0.9010714285714285, 0.09541293272603915, 120.6687240600586)]"
nlshade,3658,3,0.1,"[(0.9010714285714285, 0.09541197912822096, 474.7719349861145)]"
nlshade,3658,3,0.2,"[(0.9010714285714285, 0.09536414763762775, 975.7344286441803)]"
nlshade,3658,3,0.3,"[(0.9010714285714285, 0.09535019613330817, 1444.7653670310974)]"
nlshade,3658,3,0.4,"[(0.9010714285714285, 0.09534581252612889, 1887.55832862854)]"
nlshade,3658,3,0.5,"[(0.9010714285714285, 0.09532050779322927, 2335.1196274757385)]"
nlshade,3658,3,0.6,"[(0.9045, 0.09455807236942022, 2766.2432878017426)]"
nlshade,3658,3,0.7,"[(0.9045, 0.09385986831130526, 3222.400635957718)]"
nlshade,3658,3,0.8,"[(0.9045, 0.09385986831130526, 3749.7456035614014)]"
nlshade,3658,3,0.9,"[(0.8997142857142857, 0.09250140925450923, 4276.297878265381)]"
nlshade,3658,3,1.0,"[(0.8997142857142857, 0.09254384070402855, 4697.086158275604)]"
nlshade,3658,4,0.01,"[(0.9034285714285715, 0.09557663352780532, 53.67952799797058)]"
nlshade,3658,4,0.1,"[(0.9034285714285715, 0.09557623752577493, 272.68819308280945)]"
nlshade,3658,4,0.2,"[(0.9034285714285715, 0.09498894608888876, 532.378148317337)]"
nlshade,3658,4,0.3,"[(0.9007142857142857, 0.09469612988172482, 734.5974316596985)]"
nlshade,3658,4,0.4,"[(0.9007142857142857, 0.09469612988172482, 915.8664603233337)]"
nlshade,3658,4,0.5,"[(0.9007142857142857, 0.09469612988172482, 1119.157060623169)]"
nlshade,3658,4,0.6,"[(0.9007142857142857, 0.09469612988172482, 1335.4753358364105)]"
nlshade,3658,4,0.7,"[(0.9046428571428571, 0.0937860326181261, 1634.6608843803406)]"
nlshade,3658,4,0.8,"[(0.9034285714285715, 0.09306444486726166, 1986.180460691452)]"
nlshade,3658,4,0.9,"[(0.9034285714285715, 0.09306444486726166, 2404.1547009944916)]"
nlshade,3658,4,1.0,"[(0.8997857142857143, 0.09199575467005616, 2806.136266231537)]"
nlshade,3658,5,0.01,"[(0.9067142857142857, 0.09554435409690275, 194.85062909126282)]"
nlshade,3658,5,0.1,"[(0.9002857142857142, 0.09446538153070738, 887.691516160965)]"
nlshade,3658,5,0.2,"[(0.9002857142857142, 0.09408215843241839, 2077.8176403045654)]"
nlshade,3658,5,0.3,"[(0.9002857142857142, 0.09408215843241839, 2934.4450538158417)]"
nlshade,3658,5,0.4,"[(0.9002857142857142, 0.09408213303663042, 3518.5651636123657)]"
nlshade,3658,5,0.5,"[(0.9002857142857142, 0.09407031276454977, 3982.241418361664)]"
nlshade,3658,5,0.6,"[(0.9002857142857142, 0.09379946770734668, 4399.124659061432)]"
nlshade,3658,5,0.7,"[(0.9002857142857142, 0.09335003558481217, 4795.84824514389)]"
nlshade,3658,5,0.8,"[(0.9165714285714286, 0.09195179353310126, 5092.585728406906)]"
nlshade,3658,5,0.9,"[(0.9165714285714286, 0.09195179353310126, 5249.930697917938)]"
nlshade,3658,5,1.0,"[(0.8331428571428572, 0.09164760267338898, 5364.633775949478)]"
nlshade,3658,6,0.01,"[(0.9015714285714286, 0.09554417910907395, 182.67753720283508)]"
nlshade,3658,6,0.1,"[(0.9039285714285714, 0.09436771573506525, 910.4927189350128)]"
nlshade,3658,6,0.2,"[(0.9039285714285714, 0.09435712161519506, 2136.369094848633)]"
nlshade,3658,6,0.3,"[(0.9039285714285714, 0.09435705109360316, 2914.3696415424347)]"
nlshade,3658,6,0.4,"[(0.9039285714285714, 0.09356835203151122, 3362.8344163894653)]"
nlshade,3658,6,0.5,"[(0.9039285714285714, 0.09356184801179869, 3824.359424829483)]"
nlshade,3658,6,0.6,"[(0.9039285714285714, 0.09267718411489134, 4296.446343898773)]"
nlshade,3658,6,0.7,"[(0.9039285714285714, 0.09267712143213569, 4717.713560581207)]"
nlshade,3658,6,0.8,"[(0.9039285714285714, 0.09261801105481819, 5021.41735625267)]"
nlshade,3658,6,0.9,"[(0.9075714285714286, 0.09371556855894482, 5215.744743585587)]"
nlshade,3658,6,1.0,"[(0.9065, 0.09371838131048889, 5337.314411878586)]"
nlshade,3658,7,0.01,"[(0.8967857142857143, 0.09878874587702192, 216.03720092773438)]"
nlshade,3658,7,0.1,"[(0.8967857142857143, 0.09477638110514151, 974.9810693264008)]"
nlshade,3658,7,0.2,"[(0.8967857142857143, 0.0947763811073464, 2109.815993309021)]"
nlshade,3658,7,0.3,"[(0.8967857142857143, 0.09477627692611992, 2968.154432296753)]"
nlshade,3658,7,0.4,"[(0.8967857142857143, 0.09477295820398753, 3551.239552974701)]"
nlshade,3658,7,0.5,"[(0.8967857142857143, 0.09476629249639042, 4090.279675722122)]"
nlshade,3658,7,0.6,"[(0.8805000000000001, 0.09495324199231583, 4491.753584861755)]"
nlshade,3658,7,0.7,"[(0.9140714285714285, 0.0945219298307741, 4847.121859550476)]"
nlshade,3658,7,0.8,"[(0.8890714285714285, 0.09257648714032271, 5168.570027589798)]"
nlshade,3658,7,0.9,"[(0.8890714285714285, 0.09257648714032271, 5312.240166187286)]"
nlshade,3658,7,1.0,"[(0.8890714285714285, 0.09322166406744234, 5436.084562063217)]"
nlshade,3658,8,0.01,"[(0.9036428571428572, 0.09537958917958785, 78.26656174659729)]"
nlshade,3658,8,0.1,"[(0.9036428571428572, 0.09537482853026476, 293.6398661136627)]"
nlshade,3658,8,0.2,"[(0.9025, 0.09374226524179946, 567.8564841747284)]"
nlshade,3658,8,0.3,"[(0.9025, 0.09374226524179946, 781.035973072052)]"
nlshade,3658,8,0.4,"[(0.9025, 0.09374226496849712, 958.1000814437866)]"
nlshade,3658,8,0.5,"[(0.9025, 0.09374226355317612, 1172.7231886386871)]"
nlshade,3658,8,0.6,"[(0.9036428571428572, 0.09350234393266071, 1387.7311918735504)]"
nlshade,3658,8,0.7,"[(0.8986428571428572, 0.09319404843208569, 1614.7828557491302)]"
nlshade,3658,8,0.8,"[(0.8875, 0.09542420819560413, 1879.5371718406677)]"
nlshade,3658,8,0.9,"[(0.8875, 0.09542420819560413, 2201.158051967621)]"
nlshade,3658,8,1.0,"[(0.8875, 0.09542420819560413, 2453.174970149994)]"
nlshade,3658,9,0.01,"[(0.9027142857142857, 0.09544889060549126, 88.2095296382904)]"
nlshade,3658,9,0.1,"[(0.9027142857142857, 0.09504067300095952, 299.77742290496826)]"
nlshade,3658,9,0.2,"[(0.9001428571428571, 0.0947062828127366, 557.3814446926117)]"
nlshade,3658,9,0.3,"[(0.9001428571428571, 0.0947062828127366, 766.2845394611359)]"
