algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.1333333333333333, 0.3214589461075416, 0.02247023582458496)]"
adagrad,0,0.1,"[(0.16666666666666663, 0.3636684218961024, 0.21675634384155273)]"
adagrad,0,0.2,"[(0.16666666666666663, 0.47437900683201195, 0.43198060989379883)]"
adagrad,0,0.3,"[(0.16666666666666663, 0.5712136789532638, 0.6472134590148926)]"
adagrad,0,0.4,"[(0.16666666666666663, 0.6469474599349202, 0.8621459007263184)]"
adagrad,0,0.5,"[(0.19999999999999996, 0.713742322599453, 1.078291654586792)]"
adagrad,0,0.6,"[(0.19999999999999996, 0.7652297759575826, 1.2913153171539307)]"
adagrad,0,0.7,"[(0.19999999999999996, 0.8139895252609954, 1.504347324371338)]"
adagrad,0,0.8,"[(0.19999999999999996, 0.8465765138324185, 1.717252492904663)]"
adagrad,0,0.9,"[(0.19999999999999996, 0.8852503613224757, 1.9300262928009033)]"
adagrad,0,1.0,"[(0.19999999999999996, 0.9202340989421102, 2.142958164215088)]"
adagrad,1,0.01,"[(0.033333333333333326, 0.21745552612683952, 0.022468090057373047)]"
adagrad,1,0.1,"[(0.0, 0.04368848958584758, 0.21835756301879883)]"
adagrad,1,0.2,"[(0.0, 0.03256294183275807, 0.4351482391357422)]"
adagrad,1,0.3,"[(0.0, 0.03035468980678217, 0.6511983871459961)]"
adagrad,1,0.4,"[(0.0, 0.03205223297581311, 0.8670744895935059)]"
adagrad,1,0.5,"[(0.0, 0.028768639776165963, 1.0852994918823242)]"
adagrad,1,0.6,"[(0.0, 0.02750554920647547, 1.300992727279663)]"
adagrad,1,0.7,"[(0.0, 0.028709120746223823, 1.5168733596801758)]"
adagrad,1,0.8,"[(0.0, 0.027026396753509204, 1.7324938774108887)]"
adagrad,1,0.9,"[(0.0, 0.02730146661723607, 1.9480721950531006)]"
adagrad,1,1.0,"[(0.0, 0.026160948354860554, 2.1634583473205566)]"
adagrad,2,0.01,"[(0.0, 0.15006209108744378, 0.022484779357910156)]"
adagrad,2,0.1,"[(0.0, 0.033707116841664206, 0.21722841262817383)]"
adagrad,2,0.2,"[(0.0, 0.0285311455792599, 0.4327101707458496)]"
adagrad,2,0.3,"[(0.0, 0.026077645411921598, 0.6490030288696289)]"
adagrad,2,0.4,"[(0.0, 0.025340887392383583, 0.8646340370178223)]"
adagrad,2,0.5,"[(0.0, 0.02531702676895041, 1.0826592445373535)]"
adagrad,2,0.6,"[(0.0, 0.0245059222433111, 1.296445369720459)]"
adagrad,2,0.7,"[(0.0, 0.025152236476752084, 1.5105276107788086)]"
adagrad,2,0.8,"[(0.0, 0.024675545629510142, 1.7240214347839355)]"
adagrad,2,0.9,"[(0.0, 0.02466709162568755, 1.937927007675171)]"
adagrad,2,1.0,"[(0.0, 0.025670122333790662, 2.1519038677215576)]"
adagrad,3,0.01,"[(0.06666666666666665, 0.19481823935715764, 0.022281408309936523)]"
adagrad,3,0.1,"[(0.033333333333333326, 0.10302523664895398, 0.21616744995117188)]"
adagrad,3,0.2,"[(0.033333333333333326, 0.12456325150046786, 0.430492639541626)]"
adagrad,3,0.3,"[(0.033333333333333326, 0.13848482242636787, 0.6449699401855469)]"
adagrad,3,0.4,"[(0.033333333333333326, 0.1460235922077775, 0.8593490123748779)]"
adagrad,3,0.5,"[(0.033333333333333326, 0.15827562274138784, 1.0753989219665527)]"
adagrad,3,0.6,"[(0.033333333333333326, 0.17423331352113347, 1.2884812355041504)]"
adagrad,3,0.7,"[(0.033333333333333326, 0.18988544406045574, 1.501741886138916)]"
adagrad,3,0.8,"[(0.033333333333333326, 0.20007468456429786, 1.714620590209961)]"
adagrad,3,0.9,"[(0.033333333333333326, 0.21012337665045241, 1.927384853363037)]"
adagrad,3,1.0,"[(0.033333333333333326, 0.22114571995739524, 2.141216516494751)]"
adagrad,4,0.01,"[(0.033333333333333326, 0.1918888682978565, 0.02228856086730957)]"
adagrad,4,0.1,"[(0.06666666666666665, 0.11285102143814597, 0.22299718856811523)]"
adagrad,4,0.2,"[(0.06666666666666665, 0.10371774304221389, 0.4372272491455078)]"
adagrad,4,0.3,"[(0.06666666666666665, 0.11417664627745791, 0.6517698764801025)]"
adagrad,4,0.4,"[(0.06666666666666665, 0.12318521965220097, 0.8655714988708496)]"
adagrad,4,0.5,"[(0.06666666666666665, 0.1258459292801503, 1.0812430381774902)]"
adagrad,4,0.6,"[(0.06666666666666665, 0.12483400339740515, 1.2934978008270264)]"
adagrad,4,0.7,"[(0.06666666666666665, 0.13304477945944362, 1.5063433647155762)]"
adagrad,4,0.8,"[(0.06666666666666665, 0.13063335825535846, 1.7200958728790283)]"
adagrad,4,0.9,"[(0.06666666666666665, 0.127243270000115, 1.9350605010986328)]"
adagrad,4,1.0,"[(0.06666666666666665, 0.13156210638070218, 2.1499788761138916)]"
adagrad,5,0.01,"[(0.033333333333333326, 0.1701854231234792, 0.022344589233398438)]"
adagrad,5,0.1,"[(0.033333333333333326, 0.10438240324357496, 0.21561646461486816)]"
adagrad,5,0.2,"[(0.033333333333333326, 0.13071335328735453, 0.42958760261535645)]"
adagrad,5,0.3,"[(0.033333333333333326, 0.14951327856681493, 0.6436545848846436)]"
adagrad,5,0.4,"[(0.033333333333333326, 0.1702456963651698, 0.8575036525726318)]"
adagrad,5,0.5,"[(0.033333333333333326, 0.18404542852515457, 1.0740106105804443)]"
adagrad,5,0.6,"[(0.033333333333333326, 0.19819588648073397, 1.288318157196045)]"
adagrad,5,0.7,"[(0.033333333333333326, 0.21228927101654135, 1.5031821727752686)]"
adagrad,5,0.8,"[(0.033333333333333326, 0.2213906235841224, 1.717761516571045)]"
adagrad,5,0.9,"[(0.033333333333333326, 0.22993710845642157, 1.9320573806762695)]"
adagrad,5,1.0,"[(0.033333333333333326, 0.23795790667558103, 2.1461923122406006)]"
adagrad,6,0.01,"[(0.0, 0.16056072644317215, 0.034963369369506836)]"
adagrad,6,0.1,"[(0.0, 0.029876526097232996, 0.25866103172302246)]"
adagrad,6,0.2,"[(0.0, 0.027296010912141296, 0.5079364776611328)]"
adagrad,6,0.3,"[(0.0, 0.022541884428913923, 0.7573859691619873)]"
adagrad,6,0.4,"[(0.0, 0.021344031356935536, 1.0072259902954102)]"
adagrad,6,0.5,"[(0.0, 0.021034585680683508, 1.2603051662445068)]"
adagrad,6,0.6,"[(0.0, 0.0207473363524635, 1.5099647045135498)]"
adagrad,6,0.7,"[(0.0, 0.022234038808818312, 1.7585055828094482)]"
adagrad,6,0.8,"[(0.0, 0.020343409318703872, 2.0068094730377197)]"
adagrad,6,0.9,"[(0.0, 0.02086534199332546, 2.255035400390625)]"
adagrad,6,1.0,"[(0.0, 0.019925981220859052, 2.4789485931396484)]"
adagrad,7,0.01,"[(0.0, 0.16286772808181596, 0.02228260040283203)]"
adagrad,7,0.1,"[(0.0, 0.018649452708042993, 0.21425795555114746)]"
adagrad,7,0.2,"[(0.0, 0.012155226175687973, 0.42824625968933105)]"
adagrad,7,0.3,"[(0.0, 0.01080480648689855, 0.642432689666748)]"
adagrad,7,0.4,"[(0.0, 0.01100198605239718, 0.8564767837524414)]"
adagrad,7,0.5,"[(0.0, 0.010241784233061286, 1.0728933811187744)]"
adagrad,7,0.6,"[(0.0, 0.011185891366656734, 1.284712314605713)]"
adagrad,7,0.7,"[(0.0, 0.012388167553882001, 1.4970157146453857)]"
adagrad,7,0.8,"[(0.0, 0.01229530898025025, 1.70876145362854)]"
adagrad,7,0.9,"[(0.0, 0.013677335390129726, 1.9204528331756592)]"
adagrad,7,1.0,"[(0.0, 0.015948561117764156, 2.1323492527008057)]"
adagrad,8,0.01,"[(0.0, 0.1673950026932617, 0.022283077239990234)]"
adagrad,8,0.1,"[(0.0, 0.016255411688027938, 0.2154531478881836)]"
adagrad,8,0.2,"[(0.0, 0.009183296059501484, 0.42911458015441895)]"
adagrad,8,0.3,"[(0.0, 0.007029421808568955, 0.6430799961090088)]"
adagrad,8,0.4,"[(0.0, 0.005868761770203613, 0.8569698333740234)]"
adagrad,8,0.5,"[(0.0, 0.0051737751551331375, 1.0717222690582275)]"
adagrad,8,0.6,"[(0.0, 0.004703589837666633, 1.2840142250061035)]"
adagrad,8,0.7,"[(0.0, 0.004220398456939798, 1.4966928958892822)]"
adagrad,8,0.8,"[(0.0, 0.003889689705900223, 1.7094025611877441)]"
adagrad,8,0.9,"[(0.0, 0.003649318973197578, 1.921814203262329)]"
adagrad,8,1.0,"[(0.0, 0.0033497137945234156, 2.134241819381714)]"
adagrad,9,0.01,"[(0.033333333333333326, 0.16525720823208487, 0.022321701049804688)]"
adagrad,9,0.1,"[(0.033333333333333326, 0.03983600027371312, 0.21612191200256348)]"
adagrad,9,0.2,"[(0.0, 0.027090906152709253, 0.4306344985961914)]"
adagrad,9,0.3,"[(0.0, 0.02872453237540413, 0.6454918384552002)]"
adagrad,9,0.4,"[(0.0, 0.025553937218612703, 0.8598837852478027)]"
adagrad,9,0.5,"[(0.0, 0.026193017340788542, 1.0762033462524414)]"
adagrad,9,0.6,"[(0.0, 0.025951449543684627, 1.2901723384857178)]"
adagrad,9,0.7,"[(0.033333333333333326, 0.027608682286738094, 1.5043892860412598)]"
adagrad,9,0.8,"[(0.033333333333333326, 0.02680983474711645, 1.71871018409729)]"
adagrad,9,0.9,"[(0.033333333333333326, 0.026637080064647593, 1.932915210723877)]"
adagrad,9,1.0,"[(0.0, 0.02529828278015872, 2.1473896503448486)]"
adagrad,10,0.01,"[(0.06666666666666665, 0.20960945496924038, 0.022298812866210938)]"
adagrad,10,0.1,"[(0.033333333333333326, 0.061344564810052786, 0.21577954292297363)]"
adagrad,10,0.2,"[(0.033333333333333326, 0.053867173129445535, 0.43021631240844727)]"
adagrad,10,0.3,"[(0.033333333333333326, 0.052205752315111376, 0.6448009014129639)]"
adagrad,10,0.4,"[(0.033333333333333326, 0.05212025329966123, 0.8596453666687012)]"
adagrad,10,0.5,"[(0.033333333333333326, 0.05540277200327479, 1.074878215789795)]"
adagrad,10,0.6,"[(0.033333333333333326, 0.05437537136611403, 1.2876319885253906)]"
adagrad,10,0.7,"[(0.033333333333333326, 0.05542812557714819, 1.5007431507110596)]"
adagrad,10,0.8,"[(0.033333333333333326, 0.054628142133285595, 1.7137115001678467)]"
adagrad,10,0.9,"[(0.033333333333333326, 0.056927588980359066, 1.9265773296356201)]"
adagrad,10,1.0,"[(0.033333333333333326, 0.0566637075894792, 2.139418363571167)]"
adagrad,11,0.01,"[(0.06666666666666665, 0.2313378699351519, 0.02232646942138672)]"
adagrad,11,0.1,"[(0.033333333333333326, 0.09768258068536148, 0.2237861156463623)]"
adagrad,11,0.2,"[(0.033333333333333326, 0.12145584423105174, 0.43853092193603516)]"
adagrad,11,0.3,"[(0.033333333333333326, 0.12487180112793873, 0.6534466743469238)]"
adagrad,11,0.4,"[(0.033333333333333326, 0.130991290782708, 0.867790699005127)]"
adagrad,11,0.5,"[(0.033333333333333326, 0.14433090391834189, 1.083709478378296)]"
adagrad,11,0.6,"[(0.033333333333333326, 0.15739372133590815, 1.2965655326843262)]"
adagrad,11,0.7,"[(0.033333333333333326, 0.16635426536037815, 1.5100793838500977)]"
adagrad,11,0.8,"[(0.033333333333333326, 0.1790561376992504, 1.7228021621704102)]"
adagrad,11,0.9,"[(0.033333333333333326, 0.1896272278698984, 1.9357116222381592)]"
adagrad,11,1.0,"[(0.033333333333333326, 0.19817772375326487, 2.1482725143432617)]"
adagrad,12,0.01,"[(0.0, 0.1579604030064122, 0.022360563278198242)]"
adagrad,12,0.1,"[(0.0, 0.014856948223528586, 0.2160027027130127)]"
adagrad,12,0.2,"[(0.0, 0.008303637100573249, 0.4302206039428711)]"
adagrad,12,0.3,"[(0.0, 0.006291786919581552, 0.6450991630554199)]"
adagrad,12,0.4,"[(0.0, 0.005337427362041404, 0.8595421314239502)]"
adagrad,12,0.5,"[(0.0, 0.004660920932063025, 1.0751519203186035)]"
adagrad,12,0.6,"[(0.0, 0.004212281814133213, 1.2880773544311523)]"
adagrad,12,0.7,"[(0.0, 0.003926232967550578, 1.5017166137695312)]"
adagrad,12,0.8,"[(0.0, 0.0035920627232382345, 1.7155616283416748)]"
adagrad,12,0.9,"[(0.0, 0.0034256832542879545, 1.929041862487793)]"
adagrad,12,1.0,"[(0.0, 0.0032462571361851905, 2.1419379711151123)]"
adagrad,13,0.01,"[(0.033333333333333326, 0.14543713402959468, 0.02228832244873047)]"
adagrad,13,0.1,"[(0.033333333333333326, 0.06441875508780906, 0.2160642147064209)]"
adagrad,13,0.2,"[(0.033333333333333326, 0.059577352882049135, 0.43056774139404297)]"
adagrad,13,0.3,"[(0.033333333333333326, 0.059478819928937436, 0.6449785232543945)]"
adagrad,13,0.4,"[(0.033333333333333326, 0.06282472838925064, 0.8590774536132812)]"
