algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.30000000000000004, 0.7317131885187992, 0.022103548049926758)]"
adagrad,0,0.1,"[(0.06666666666666665, 0.34931134260153424, 0.21576881408691406)]"
adagrad,0,0.2,"[(0.06666666666666665, 0.2423347444116682, 0.4307515621185303)]"
adagrad,0,0.3,"[(0.06666666666666665, 0.1886639622136325, 0.6458892822265625)]"
adagrad,0,0.4,"[(0.06666666666666665, 0.15987664243861627, 0.8610758781433105)]"
adagrad,0,0.5,"[(0.06666666666666665, 0.1429544405006694, 1.0801119804382324)]"
adagrad,0,0.6,"[(0.06666666666666665, 0.13294592085110132, 1.2947578430175781)]"
adagrad,0,0.7,"[(0.06666666666666665, 0.1268818963651822, 1.509453535079956)]"
adagrad,0,0.8,"[(0.06666666666666665, 0.12337445559081711, 1.7238290309906006)]"
adagrad,0,0.9,"[(0.06666666666666665, 0.12166992237748649, 1.938532829284668)]"
adagrad,0,1.0,"[(0.06666666666666665, 0.12125930701289844, 2.1530520915985107)]"
adagrad,1,0.01,"[(0.09999999999999998, 0.6963091179070441, 0.021963834762573242)]"
adagrad,1,0.1,"[(0.06666666666666665, 0.309541767793495, 0.21489286422729492)]"
adagrad,1,0.2,"[(0.06666666666666665, 0.20517516118310633, 0.4305450916290283)]"
adagrad,1,0.3,"[(0.06666666666666665, 0.15675570614251405, 0.6455135345458984)]"
adagrad,1,0.4,"[(0.06666666666666665, 0.1316391423262969, 0.8601844310760498)]"
adagrad,1,0.5,"[(0.033333333333333326, 0.1175166064807622, 1.0772910118103027)]"
adagrad,1,0.6,"[(0.033333333333333326, 0.10818598849274877, 1.2918040752410889)]"
adagrad,1,0.7,"[(0.033333333333333326, 0.10167859016135027, 1.5065951347351074)]"
adagrad,1,0.8,"[(0.033333333333333326, 0.09687519819210834, 1.7206830978393555)]"
adagrad,1,0.9,"[(0.033333333333333326, 0.09328793526647336, 1.935187578201294)]"
adagrad,1,1.0,"[(0.033333333333333326, 0.09050016123960071, 2.14945650100708)]"
adagrad,2,0.01,"[(0.4, 0.803497619795619, 0.02196049690246582)]"
adagrad,2,0.1,"[(0.033333333333333326, 0.44715933175709177, 0.21504807472229004)]"
adagrad,2,0.2,"[(0.033333333333333326, 0.297523831540959, 0.42973828315734863)]"
adagrad,2,0.3,"[(0.033333333333333326, 0.21854697840119014, 0.644355058670044)]"
adagrad,2,0.4,"[(0.06666666666666665, 0.17713535570893627, 0.8586928844451904)]"
