checkpoint,mean,std,median,max,min
0.01,0.20409840524109518,0.0188729252583909,0.20195641336800566,0.2621574695378621,0.16094257634450299
0.1,0.15345570343432552,0.022018919282589183,0.14901214233413004,0.20313753805440496,0.1197432775179371
0.2,0.11885448077647812,0.017712654997939767,0.12121677741620258,0.17986103206302678,0.0842206921477792
0.3,0.09862666189101918,0.029486000134809575,0.09713322190608378,0.1910163911785028,0.04862834973439487
0.4,0.08552124426613898,0.0430763204698073,0.07734021404984179,0.22872779301664953,0.02524756817856463
0.5,0.07983020522378403,0.042890579750775704,0.07576350240624646,0.19381742976778843,0.01748053872905481
0.6,0.08506620878640674,0.05369744911392006,0.07148169759942022,0.28637303731848973,0.01625959030276807
0.7,0.08507600100425379,0.06192361301830282,0.07085795573676235,0.3094947068835723,0.01539216608594562
0.8,0.09418032862593274,0.06261592854087183,0.08805283750402292,0.3094947068835723,0.01625959030276807
0.9,0.10098843032996567,0.06905255035504934,0.09287437254415197,0.3094947068835723,0.01625959030276807
1.0,0.09877939556627428,0.07053825806948347,0.07564733915340675,0.3094947068835723,0.01562666842958534
