algorithm,run,checkpoint,error
adam,11,0.3,"[(0.0694285714285714, 0.010710652582048195, 4877.7882516384125)]"
adam,11,0.4,"[(0.0704285714285714, 0.010877348463328586, 6320.525737047195)]"
adam,11,0.5,"[(0.07221428571428568, 0.0112530726581411, 7865.342579364777)]"
adam,11,0.6,"[(0.07299999999999995, 0.01133202423292354, 9386.973171710968)]"
adam,11,0.7,"[(0.07121428571428567, 0.011090765145920528, 11054.220968484879)]"
adam,11,0.8,"[(0.07021428571428567, 0.011028026236473278, 12634.552148103714)]"
adam,11,0.9,"[(0.07199999999999995, 0.0112935427587685, 14037.74742269516)]"
adam,11,1.0,"[(0.07350000000000001, 0.011554561103996247, 14719.225779771805)]"
adam,12,0.01,"[(0.12871428571428567, 0.01989687745657912, 129.04207491874695)]"
adam,12,0.1,"[(0.0793571428571429, 0.011875863709348712, 1641.7318954467773)]"
adam,12,0.2,"[(0.07585714285714285, 0.011523758630216452, 3188.5977761745453)]"
adam,12,0.3,"[(0.06885714285714284, 0.010607608560915064, 4717.368292093277)]"
adam,12,0.4,"[(0.0694285714285714, 0.010670713448476138, 6384.7736077308655)]"
adam,12,0.5,"[(0.06878571428571434, 0.010580172635486725, 8091.284659385681)]"
adam,12,0.6,"[(0.07292857142857145, 0.01150949948552344, 9735.163553476334)]"
adam,12,0.7,"[(0.0744285714285714, 0.011498463891381096, 11446.219567775726)]"
adam,12,0.8,"[(0.07050000000000001, 0.011001877664637135, 13056.705296993256)]"
adam,12,0.9,"[(0.07192857142857145, 0.01125253077257456, 14277.023760318756)]"
adam,12,1.0,"[(0.07199999999999995, 0.01119095790904995, 14776.533517122269)]"
adam,13,0.01,"[(0.1259285714285714, 0.019453431462762027, 136.37948155403137)]"
adam,13,0.1,"[(0.07750000000000001, 0.011917746936996428, 1392.127389907837)]"
adam,13,0.2,"[(0.07928571428571429, 0.01209554737041843, 2784.1268303394318)]"
adam,13,0.3,"[(0.07150000000000001, 0.010901267697150219, 4180.094924211502)]"
adam,13,0.4,"[(0.0744285714285714, 0.011537977421151382, 5583.249872922897)]"
adam,13,0.5,"[(0.07328571428571429, 0.011368321429056933, 6957.846943855286)]"
adam,13,0.6,"[(0.07107142857142856, 0.011214897311648387, 8343.300225257874)]"
adam,13,0.7,"[(0.07192857142857145, 0.011301301768965127, 9728.920617580414)]"
adam,13,0.8,"[(0.07085714285714284, 0.011177774253241237, 11125.145361661911)]"
adam,13,0.9,"[(0.07428571428571429, 0.011640061260172573, 12508.586248397827)]"
adam,13,1.0,"[(0.07421428571428568, 0.01164703275460818, 13869.085838079453)]"
adam,14,0.01,"[(0.1368571428571429, 0.020908230511260683, 140.46931552886963)]"
adam,14,0.1,"[(0.07964285714285713, 0.01201550579501656, 1380.528273820877)]"
adam,14,0.2,"[(0.07814285714285718, 0.01186186928059751, 2762.7154483795166)]"
adam,14,0.3,"[(0.07978571428571424, 0.011973186438673063, 4140.441779613495)]"
adam,14,0.4,"[(0.07085714285714284, 0.010923163933246383, 5530.524742126465)]"
adam,14,0.5,"[(0.07071428571428573, 0.011146477650394632, 6926.862405538559)]"
adam,14,0.6,"[(0.07557142857142862, 0.01180992892179712, 8329.582143068314)]"
adam,14,0.7,"[(0.07128571428571429, 0.01121029655453515, 9729.90254330635)]"
adam,14,0.8,"[(0.07207142857142856, 0.011574097938835494, 11111.070640325546)]"
adam,14,0.9,"[(0.07299999999999995, 0.011583228950479568, 12509.046322584152)]"
adam,14,1.0,"[(0.07257142857142862, 0.011679321388412925, 13865.591217756271)]"
adam,15,0.01,"[(0.1261428571428571, 0.019749383628502832, 143.55317521095276)]"
adam,15,0.1,"[(0.07957142857142863, 0.011985725288303028, 1409.0368287563324)]"
adam,15,0.2,"[(0.07492857142857146, 0.011572243331579718, 2803.7683153152466)]"
adam,15,0.3,"[(0.0734285714285714, 0.01140186814742007, 4207.917709350586)]"
adam,15,0.4,"[(0.06999999999999995, 0.010985071087624218, 5615.239919900894)]"
adam,15,0.5,"[(0.0714285714285714, 0.010859002530309378, 7015.72155046463)]"
adam,15,0.6,"[(0.07221428571428568, 0.011248513867806217, 8437.399765491486)]"
