function,dimensions,checkpoint,mean,std,median,max,min
F82013,10,0.01,21.67185427423818,0.23723637971714837,21.68003771728445,22.188434778528972,21.022389460167574
F82013,10,0.1,21.703225229794953,0.23889486720605715,21.737204343174767,22.069041285668163,20.79349176667256
F82013,10,0.2,21.701515880103564,0.23005154553119841,21.76274053977238,22.14633213637137,21.1872142477406
F82013,10,0.3,21.68220529877159,0.20805986562782192,21.683133394118613,22.1941736312516,21.269944208890706
F82013,10,0.4,21.65013621502891,0.26887042195591315,21.629366296471176,22.20176585178865,20.959365338407224
F82013,10,0.5,21.723001229266977,0.22369115667371092,21.766528948806013,22.158699323819064,21.265492516253175
F82013,10,0.6,21.672769669467964,0.26622456092591773,21.68081043705422,22.174386409604494,20.917273075217736
F82013,10,0.7,21.68931773092939,0.24639323770821897,21.733913230313874,22.140684158120962,21.071061467433424
F82013,10,0.8,21.738578942829328,0.24763705033099603,21.78408427879731,22.139752465269453,20.992773821463516
F82013,10,0.9,21.710090295764815,0.20778624630187292,21.70787674566202,22.10589917717664,21.299687406102976
F82013,10,1.0,21.709163447298206,0.16788277065305213,21.697274709622434,21.998982414479997,21.269932330385018
F82013,30,0.01,21.70177507589765,0.13824787175582573,21.727246640136286,21.96406869535201,21.35723569615402
F82013,30,0.1,21.709774529554565,0.1360084448566376,21.7188981300244,21.97869185185516,21.3989238906006
F82013,30,0.2,21.712475251239415,0.14619996848341266,21.73074892637453,22.04237418178252,21.284458146323118
F82013,30,0.3,21.739771880742232,0.12119348329925335,21.754460953843818,21.99899370707658,21.412129733145434
F82013,30,0.4,21.688487522635985,0.13268472925832217,21.702806785689177,21.932035286825226,21.311925014628628
F82013,30,0.5,21.74720942466283,0.1357962784555463,21.753712227827805,21.967155370904152,21.3644254776068
F82013,30,0.6,21.710947156963638,0.12802284004081396,21.6919645415353,21.978706124016526,21.327313855767557
F82013,30,0.7,21.7339252339793,0.1271390984073784,21.767882894003947,21.931241192493417,21.44100863099004
F82013,30,0.8,21.708310560634587,0.11843968037803787,21.695063133881717,21.943554867716898,21.481059603740505
F82013,30,0.9,21.70778009181799,0.1248450723400794,21.704771001786753,21.959535061292968,21.47059580305222
F82013,30,1.0,21.670789644761374,0.11885660437313568,21.684436972604317,21.921142657807877,21.36863190011786
F82013,50,0.01,21.724206893078964,0.10589636745447785,21.729180868635694,21.947985761641803,21.373901972021486
F82013,50,0.1,21.70466204882343,0.11566236224362614,21.72857974927217,21.871726747611092,21.372470611426706
F82013,50,0.2,21.694564441720704,0.09606784659334826,21.69275575996926,21.881048777691603,21.479948664925928
F82013,50,0.3,21.72795852534121,0.08005871100438605,21.73854010694538,21.911652448499808,21.565497202168103
F82013,50,0.4,21.72151946619971,0.09981891637135588,21.707089753278183,21.924705343659753,21.412229771573266
F82013,50,0.5,21.70426295287463,0.10157470548189446,21.704263252092687,21.930686791707217,21.506842219768032
F82013,50,0.6,21.705468303050502,0.10298241805742091,21.708978491177845,21.959241480525634,21.441965578665418
F82013,50,0.7,21.715969355728543,0.0925397181630085,21.70871539955499,21.922788544732498,21.4908051757227
F82013,50,0.8,21.737108114178913,0.09738777494679517,21.759684029322443,21.900928140125643,21.52046186494863
F82013,50,0.9,21.72863212693413,0.10411198232380182,21.72576172146387,22.00217689509725,21.404747437193464
F82013,50,1.0,21.67949476967222,0.09286105482420293,21.699926471116783,21.82305116349005,21.400145523970423
