function,dimensions,checkpoint,mean,std,median,max,min
F42013,10,0.01,50818.56123614538,22468.135069067604,48057.18223854839,101249.1172157562,13170.855557618537
F42013,10,0.1,49789.86644299318,22064.726088020063,47706.23093050974,100961.8081428014,13141.251762452748
F42013,10,0.2,49609.77130145928,21986.448349369788,47320.89375084307,100644.7922671389,13108.488259615178
F42013,10,0.3,49431.546443355546,21910.141693052043,47090.3637833267,100329.95400043996,13075.847058792977
F42013,10,0.4,49254.95398382373,21835.647853279657,46988.68521753054,100016.89813027569,13043.289022856972
F42013,10,0.5,49080.39090240155,21763.077788046303,46869.17242399591,99706.35462446633,13010.891942331686
F42013,10,0.6,48907.6146367364,21692.276248851027,46650.85447090613,99397.92601313474,12978.616408363661
F42013,10,0.7,48736.386915431416,21623.09975219138,46433.93468633717,99091.22544265391,12946.423572586997
F42013,10,0.8,48567.08494965145,21555.655158017733,46218.908515860225,98786.9680100454,12914.390345684511
F42013,10,0.9,48399.47683198036,21489.800556645692,46005.496451048144,98484.76462779046,12882.477731245011
F42013,10,1.0,48233.336123783745,21425.403930992674,45793.421456102,98184.23647377446,12850.64723681164
F42013,30,0.01,160871.22679604607,28564.85074959158,161621.58115857837,228720.67754831954,84837.95572806124
F42013,30,0.1,160108.6153957976,28353.56145287184,160800.47523258143,227642.7348973668,84493.36716864213
F42013,30,0.2,159276.40574646523,28132.306530561116,159903.599810997,226457.6267556118,84113.82450228989
F42013,30,0.3,158457.87151075722,27923.97881974985,159020.82020413355,225283.247518824,83737.01663873853
F42013,30,0.4,157654.1644095904,27728.207511838467,158153.57249392907,224121.89660878564,83363.70057028344
F42013,30,0.5,156863.01006231803,27543.825410343798,157649.9988667918,222970.8528543773,82993.0389885147
F42013,30,0.6,156085.58137931422,27370.52752130971,157195.0318100028,221832.3593439039,82625.79518626965
F42013,30,0.7,155319.7392875568,27207.300718781113,156742.374974475,220703.83312004292,82261.14031885243
F42013,30,0.8,154566.65788699948,27053.883639120388,156292.95060796564,219587.4301001896,81899.81936467788
F42013,30,0.9,153824.31613518676,26909.382248116774,155845.7501625861,218480.58975674256,81541.01760951297
F42013,30,1.0,153093.87718640734,26773.55598432465,155401.69393994278,217385.53275862322,81185.46719960186
F42013,50,0.01,258622.5978534007,36068.615643914534,254397.63201827416,357193.85000867135,164059.48162122275
F42013,50,0.1,257082.603216849,35938.79032835306,253553.68232069985,355830.28596202075,163741.63695227343
F42013,50,0.2,255415.26820086341,35807.395295264636,252626.6372981885,354345.4539402371,163389.4865369103
F42013,50,0.3,253794.31897936706,35688.110013691236,251712.29726575327,352894.02922083554,163039.0769684871
F42013,50,0.4,252213.49952670885,35579.3285773317,250808.36961135126,351471.58856202336,162689.65047260988
F42013,50,0.5,250673.5915577975,35480.35693925932,249916.36183257322,350079.74336855416,162341.9084861152
F42013,50,0.6,249169.11648102035,35390.294857397086,249034.06323242703,348714.308597038,161995.1064522706
F42013,50,0.7,247701.07656314553,35308.71260337094,248162.97175493932,347376.90538635646,161649.9486936157
F42013,50,0.8,246264.41661330743,35234.85228377678,247300.9520580456,346063.60732616665,161305.7044631038
F42013,50,0.9,244860.25737499865,35168.30134206448,246449.49004881017,344776.09941605275,160963.0818683466
F42013,50,1.0,243483.90457897118,35108.350021421385,245606.52029223146,343510.7682384973,160621.36493217372
