algorithm,dimension,run,checkpoint,error
cmaes,3658,0,0.01,"[(0.8625, 0.17226349983892963)]"
cmaes,3658,0,0.1,"[(0.8625, 0.17226349983892963)]"
cmaes,3658,0,0.2,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,0.3,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,0.4,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,0.5,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,0.6,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,0.7,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,0.8,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,0.9,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,0,1.0,"[(0.8110714285714286, 0.16166641870831083)]"
cmaes,3658,1,0.01,"[(0.8702142857142857, 0.17373760372794225)]"
cmaes,3658,1,0.1,"[(0.8702142857142857, 0.17373760372794225)]"
cmaes,3658,1,0.2,"[(0.8702142857142857, 0.17373760372794225)]"
cmaes,3658,1,0.3,"[(0.8281428571428572, 0.16492828474298674)]"
cmaes,3658,1,0.4,"[(0.8281428571428572, 0.16492828474298674)]"
cmaes,3658,1,0.5,"[(0.8281428571428572, 0.16492828474298674)]"
cmaes,3658,1,0.6,"[(0.8281428571428572, 0.16492828474298674)]"
cmaes,3658,1,0.7,"[(0.8281428571428572, 0.16492828474298674)]"
cmaes,3658,1,0.8,"[(0.8281428571428572, 0.16492828474298674)]"
cmaes,3658,1,0.9,"[(0.8190714285714286, 0.1624507463370702)]"
cmaes,3658,1,1.0,"[(0.8190714285714286, 0.1624507463370702)]"
cmaes,3658,2,0.01,"[(0.8179285714285714, 0.16200860218608243)]"
cmaes,3658,2,0.1,"[(0.8179285714285714, 0.16200860218608243)]"
cmaes,3658,2,0.2,"[(0.8179285714285714, 0.16200860218608243)]"
cmaes,3658,2,0.3,"[(0.8179285714285714, 0.16200860218608243)]"
cmaes,3658,2,0.4,"[(0.8179285714285714, 0.16200860218608243)]"
cmaes,3658,2,0.5,"[(0.8179285714285714, 0.16200860218608243)]"
cmaes,3658,2,0.6,"[(0.8179285714285714, 0.16200860218608243)]"
cmaes,3658,2,0.7,"[(0.8407142857142857, 0.16774487687919204)]"
cmaes,3658,2,0.8,"[(0.8407142857142857, 0.16774487687919204)]"
cmaes,3658,2,0.9,"[(0.8407142857142857, 0.16774487687919204)]"
cmaes,3658,2,1.0,"[(0.8407142857142857, 0.16774487687919204)]"
cmaes,3658,3,0.01,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.1,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.2,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.3,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.4,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.5,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.6,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.7,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.8,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,0.9,"[(0.8442857142857143, 0.16808093664432572)]"
cmaes,3658,3,1.0,"[(0.8195714285714286, 0.16067153008841223)]"
cmaes,3658,4,0.01,"[(0.8810714285714286, 0.17578715951920226)]"
cmaes,3658,4,0.1,"[(0.8572142857142857, 0.17044764313786762)]"
cmaes,3658,4,0.2,"[(0.8572142857142857, 0.17044764313786762)]"
cmaes,3658,4,0.3,"[(0.8355714285714286, 0.16596550462362)]"
cmaes,3658,4,0.4,"[(0.8355714285714286, 0.16596550462362)]"
cmaes,3658,4,0.5,"[(0.8355714285714286, 0.16596550462362)]"
cmaes,3658,4,0.6,"[(0.8355714285714286, 0.16596550462362)]"
cmaes,3658,4,0.7,"[(0.8565, 0.17061564607196503)]"
cmaes,3658,4,0.8,"[(0.7915714285714286, 0.15772086505541752)]"
cmaes,3658,4,0.9,"[(0.7915714285714286, 0.15772086505541752)]"
cmaes,3658,4,1.0,"[(0.7915714285714286, 0.15772086505541752)]"
