checkpoint,mean,std,median,max,min
0.01,0.02672128512554457,0.03461271890643779,0.01941228319228338,0.1776974484759421,0.0003469883006237722
0.1,0.07794953246305929,0.06906705213161148,0.046146313003061636,0.2873108037016086,0.0016049212329511636
0.2,0.1110804606075086,0.09149890658801972,0.09059912848738841,0.3745450664387201,0.0017837953737905965
0.3,0.11457834672493121,0.09241403304107162,0.09561621537810039,0.3745450664387201,0.0004544660818222964
0.4,0.1284377852377076,0.09165406443461062,0.10673261169415484,0.3745450664387201,0.006861443574471378
0.5,0.10809031479910348,0.07559317535316662,0.08180486212472901,0.2873108037016086,0.022126190003233622
0.6,0.10889591447141868,0.07216400558113753,0.08180486212472901,0.263338679602984,0.016821080350995058
0.7,0.11295567096832815,0.0778036348653711,0.08733610016695079,0.263338679602984,0.017213725229223435
0.8,0.10624642987721705,0.07727803711246693,0.08078256280581937,0.263338679602984,0.017213725229223435
0.9,0.09403167984511758,0.0740735278676912,0.061945478585123365,0.263338679602984,0.017213725229223435
1.0,0.09258581421251494,0.08125671712237678,0.05112344003880895,0.32897135152645957,0.007551479985449365
