algorithm,dimension,run,checkpoint,error
bfgs,3658,0,0.01,"[(0.8875714285714286, 0.10415273553842357, 0.39227724075317383)]"
bfgs,3658,0,0.1,"[(0.8875714285714286, 0.09412872703518929, 5.427140712738037)]"
bfgs,3658,0,0.2,"[(0.8875714285714286, 0.09277670278536211, 9.719024181365967)]"
bfgs,3658,0,0.3,"[(0.8875714285714286, 0.09277670278536211, 24.39245891571045)]"
bfgs,3658,0,0.4,"[(0.8875714285714286, 0.09277670278536211, 39.24219036102295)]"
bfgs,3658,0,0.5,"[(0.8875714285714286, 0.0927274673369406, 64.04235577583313)]"
bfgs,3658,0,0.6,"[(0.8875714285714286, 0.0927274673369406, 96.957510471344)]"
bfgs,3658,0,0.7,"[(0.8875714285714286, 0.0927274673369406, 139.75304436683655)]"
bfgs,3658,0,0.8,"[(0.8875714285714286, 0.0927274673369406, 186.4840703010559)]"
bfgs,3658,0,0.9,"[(0.8875714285714286, 0.0927274673369406, 240.23015809059143)]"
bfgs,3658,0,1.0,"[(0.8875714285714286, 0.0927274673369406, 294.4697518348694)]"
bfgs,3658,1,0.01,"[(0.8867142857142857, 0.12900574621979874, 0.25803160667419434)]"
bfgs,3658,1,0.1,"[(0.8727857142857143, 0.09671923396616054, 4.537985563278198)]"
bfgs,3658,1,0.2,"[(0.8468571428571429, 0.09055824101800221, 11.652554988861084)]"
bfgs,3658,1,0.3,"[(0.8447857142857143, 0.0901857581621296, 20.91015100479126)]"
bfgs,3658,1,0.4,"[(0.8428571428571429, 0.09018902987532655, 33.622556924819946)]"
bfgs,3658,1,0.5,"[(0.8361428571428571, 0.09032591465046759, 49.79432415962219)]"
bfgs,3658,1,0.6,"[(0.8280714285714286, 0.09023524315775464, 68.49338245391846)]"
bfgs,3658,1,0.7,"[(0.8220000000000001, 0.08858972551911638, 101.48909950256348)]"
bfgs,3658,1,0.8,"[(0.8220000000000001, 0.08858972551911638, 138.63910341262817)]"
bfgs,3658,1,0.9,"[(0.8155, 0.08769472791072029, 175.63747572898865)]"
bfgs,3658,1,1.0,"[(0.8047142857142857, 0.08770376715051177, 212.8206124305725)]"
bfgs,3658,2,0.01,"[(0.9005714285714286, 0.12283517185044064, 0.6523337364196777)]"
bfgs,3658,2,0.1,"[(0.9106428571428571, 0.0970967154629186, 4.2225565910339355)]"
bfgs,3658,2,0.2,"[(0.9016428571428572, 0.09462802463111475, 8.794787168502808)]"
bfgs,3658,2,0.3,"[(0.9016428571428572, 0.09460437980047444, 20.85440683364868)]"
bfgs,3658,2,0.4,"[(0.8974285714285715, 0.09458971405900136, 34.52553629875183)]"
bfgs,3658,2,0.5,"[(0.8974285714285715, 0.09458971405900136, 57.3358108997345)]"
bfgs,3658,2,0.6,"[(0.8974285714285715, 0.09458971405900136, 93.96834182739258)]"
bfgs,3658,2,0.7,"[(0.8974285714285715, 0.09458971405900136, 138.0018970966339)]"
bfgs,3658,2,0.8,"[(0.8974285714285715, 0.09458971405900136, 179.75094175338745)]"
bfgs,3658,2,0.9,"[(0.8974285714285715, 0.09458971405900136, 228.36550974845886)]"
bfgs,3658,2,1.0,"[(0.9022142857142857, 0.09474155328136923, 284.3154911994934)]"
bfgs,3658,3,0.01,"[(0.8967857142857143, 0.12986293102996407, 0.6753921508789062)]"
bfgs,3658,3,0.1,"[(0.8967142857142857, 0.11374912941611687, 4.583156108856201)]"
bfgs,3658,3,0.2,"[(0.9092142857142858, 0.09471256054553637, 10.20678424835205)]"
bfgs,3658,3,0.3,"[(0.9092142857142858, 0.09122369484989792, 17.74863362312317)]"
bfgs,3658,3,0.4,"[(0.8892857142857142, 0.09146950053315199, 31.60789704322815)]"
bfgs,3658,3,0.5,"[(0.8892857142857142, 0.09140937253888218, 57.09056329727173)]"
bfgs,3658,3,0.6,"[(0.8892857142857142, 0.09140937253888218, 85.95883393287659)]"
bfgs,3658,3,0.7,"[(0.8892857142857142, 0.09140937253888218, 127.94897222518921)]"
bfgs,3658,3,0.8,"[(0.8892857142857142, 0.09140937253888218, 168.15579462051392)]"
bfgs,3658,3,0.9,"[(0.8892857142857142, 0.09140937253888218, 208.44140124320984)]"
bfgs,3658,3,1.0,"[(0.8892857142857142, 0.09140937253888218, 253.7068178653717)]"
bfgs,3658,4,0.01,"[(0.8972142857142857, 0.17872097258675465, 0.26403188705444336)]"
bfgs,3658,4,0.1,"[(0.8375714285714286, 0.11213336267287932, 3.566575527191162)]"
bfgs,3658,4,0.2,"[(0.793, 0.1011532771823492, 11.046793699264526)]"
bfgs,3658,4,0.3,"[(0.7692142857142857, 0.09836133364974078, 22.081207275390625)]"
bfgs,3658,4,0.4,"[(0.7710714285714286, 0.09844031572936292, 33.58102345466614)]"
bfgs,3658,4,0.5,"[(0.7710714285714286, 0.09844031572936292, 46.027140378952026)]"
bfgs,3658,4,0.6,"[(0.742, 0.09803685135438243, 56.39168834686279)]"
bfgs,3658,4,0.7,"[(0.7648571428571429, 0.09665471324658735, 68.55193018913269)]"
bfgs,3658,4,0.8,"[(0.7645, 0.09666257378399169, 88.78719305992126)]"
bfgs,3658,4,0.9,"[(0.7645, 0.09666257378399169, 122.43777084350586)]"
bfgs,3658,4,1.0,"[(0.736, 0.0954340763679106, 148.60725903511047)]"
bfgs,3658,5,0.01,"[(0.9019285714285714, 0.1751095150203963, 1.1681232452392578)]"
bfgs,3658,5,0.1,"[(0.8848571428571429, 0.09619047770392701, 6.796393394470215)]"
bfgs,3658,5,0.2,"[(0.8098571428571428, 0.09343982130046195, 15.112138032913208)]"
bfgs,3658,5,0.3,"[(0.8073571428571429, 0.09135072512356394, 24.2026846408844)]"
bfgs,3658,5,0.4,"[(0.7987857142857143, 0.09055330223726585, 34.85091423988342)]"
bfgs,3658,5,0.5,"[(0.7981428571428572, 0.08783572332281726, 55.24886918067932)]"
bfgs,3658,5,0.6,"[(0.8052142857142857, 0.08782426704988609, 97.43494129180908)]"
bfgs,3658,5,0.7,"[(0.8045714285714286, 0.0877734703267888, 153.02338004112244)]"
bfgs,3658,5,0.8,"[(0.8045714285714286, 0.0877734703267888, 205.9812409877777)]"
bfgs,3658,5,0.9,"[(0.7942142857142858, 0.08726016551340762, 244.93107652664185)]"
bfgs,3658,5,1.0,"[(0.7942142857142858, 0.08726016551340762, 288.5950462818146)]"
bfgs,3658,6,0.01,"[(0.9071428571428571, 0.13036017767610547, 0.8721868991851807)]"
bfgs,3658,6,0.1,"[(0.8755, 0.09440956428980637, 6.059921026229858)]"
bfgs,3658,6,0.2,"[(0.8238571428571428, 0.09141135961191152, 14.870295524597168)]"
bfgs,3658,6,0.3,"[(0.8155, 0.0904560202428806, 23.805668115615845)]"
bfgs,3658,6,0.4,"[(0.838, 0.0904416894893275, 33.808998107910156)]"
bfgs,3658,6,0.5,"[(0.8251428571428572, 0.09024649162389563, 53.55303144454956)]"
bfgs,3658,6,0.6,"[(0.7971428571428572, 0.08977480793298682, 92.26367831230164)]"
bfgs,3658,6,0.7,"[(0.7972142857142857, 0.08981251929575206, 146.19819593429565)]"
bfgs,3658,6,0.8,"[(0.7989285714285714, 0.08942611956476848, 189.96341490745544)]"
bfgs,3658,6,0.9,"[(0.7986428571428572, 0.08943101901018849, 237.2702579498291)]"
bfgs,3658,6,1.0,"[(0.8124285714285714, 0.08913765276470674, 276.9338026046753)]"
bfgs,3658,7,0.01,"[(0.9092857142857143, 0.13165905943747935, 1.735379695892334)]"
bfgs,3658,7,0.1,"[(0.9089285714285714, 0.10585179328668395, 11.190000772476196)]"
bfgs,3658,7,0.2,"[(0.8885714285714286, 0.09685039448838142, 23.052900075912476)]"
bfgs,3658,7,0.3,"[(0.8036428571428571, 0.09306746430213426, 34.52506709098816)]"
bfgs,3658,7,0.4,"[(0.8036428571428571, 0.09279592624331573, 44.44104743003845)]"
bfgs,3658,7,0.5,"[(0.8036428571428571, 0.09279592624331573, 60.47434949874878)]"
bfgs,3658,7,0.6,"[(0.8036428571428571, 0.09279592624331573, 89.74920773506165)]"
bfgs,3658,7,0.7,"[(0.8036428571428571, 0.09279592624331573, 119.54168033599854)]"
bfgs,3658,7,0.8,"[(0.8036428571428571, 0.09279592624331573, 146.35873174667358)]"
bfgs,3658,7,0.9,"[(0.8082142857142858, 0.09246847260756731, 169.70459723472595)]"
bfgs,3658,7,1.0,"[(0.8091428571428572, 0.09235955041370854, 202.4391689300537)]"
bfgs,3658,8,0.01,"[(0.8997142857142857, 0.130676078437802, 1.3027458190917969)]"
bfgs,3658,8,0.1,"[(0.8997142857142857, 0.10005782391560561, 10.443252801895142)]"
bfgs,3658,8,0.2,"[(0.8886428571428572, 0.09239064649767505, 22.479991912841797)]"
bfgs,3658,8,0.3,"[(0.8988571428571428, 0.09252602718199565, 36.38110876083374)]"
bfgs,3658,8,0.4,"[(0.9056428571428572, 0.09254018326981986, 51.58801984786987)]"
bfgs,3658,8,0.5,"[(0.9056428571428572, 0.09254018326981986, 78.45472002029419)]"
bfgs,3658,8,0.6,"[(0.9056428571428572, 0.09254018326981986, 116.82590651512146)]"
bfgs,3658,8,0.7,"[(0.9056428571428572, 0.09254018326981986, 153.74003195762634)]"
bfgs,3658,8,0.8,"[(0.9056428571428572, 0.09254018326981986, 184.79562187194824)]"
bfgs,3658,8,0.9,"[(0.9056428571428572, 0.09254018326981986, 218.09306168556213)]"
bfgs,3658,8,1.0,"[(0.9056428571428572, 0.09254018326981986, 240.52220344543457)]"
bfgs,3658,9,0.01,"[(0.8874285714285715, 0.12927713219236778, 0.6822514533996582)]"
bfgs,3658,9,0.1,"[(0.8209285714285715, 0.127605982831211, 8.783174753189087)]"
bfgs,3658,9,0.2,"[(0.8260714285714286, 0.1276678937432813, 18.41013789176941)]"
bfgs,3658,9,0.3,"[(0.8189285714285715, 0.11131632685480768, 29.42191171646118)]"
bfgs,3658,9,0.4,"[(0.8107142857142857, 0.10108419940527144, 49.25382971763611)]"
bfgs,3658,9,0.5,"[(0.8139285714285714, 0.09066105133029614, 76.15666937828064)]"
bfgs,3658,9,0.6,"[(0.83, 0.088808208223789, 106.4351155757904)]"
bfgs,3658,9,0.7,"[(0.8368571428571429, 0.08850281405348036, 143.4629864692688)]"
bfgs,3658,9,0.8,"[(0.8183571428571429, 0.08795766941090853, 182.82920908927917)]"
bfgs,3658,9,0.9,"[(0.8183571428571429, 0.08795766941090853, 222.45078325271606)]"
bfgs,3658,9,1.0,"[(0.8087142857142857, 0.08682696539742642, 261.6429331302643)]"
bfgs,3658,10,0.01,"[(0.9202857142857143, 0.13217968501768326, 2.0201220512390137)]"
