algorithm,dimension,run,checkpoint,error
nlshade,3658,0,0.01,"[(0.9091428571428571, 0.09328569018878155, 52.43658089637756)]"
nlshade,3658,0,0.1,"[(0.9091428571428571, 0.09328569018772907, 318.50433444976807)]"
nlshade,3658,0,0.2,"[(0.9091428571428571, 0.09328491604209903, 612.8533585071564)]"
nlshade,3658,0,0.3,"[(0.9091428571428571, 0.09328485678616895, 921.2007985115051)]"
nlshade,3658,0,0.4,"[(0.9091428571428571, 0.09328485678616895, 1236.9446942806244)]"
nlshade,3658,0,0.5,"[(0.9091428571428571, 0.09328485678616895, 1622.474354505539)]"
nlshade,3658,0,0.6,"[(0.9091428571428571, 0.09328485678616895, 2102.721530199051)]"
nlshade,3658,0,0.7,"[(0.9091428571428571, 0.09280973388098401, 2550.3901369571686)]"
nlshade,3658,0,0.8,"[(0.9091428571428571, 0.0927630558737402, 3034.3270835876465)]"
nlshade,3658,0,0.9,"[(0.9091428571428571, 0.092762139314395, 3502.773357629776)]"
nlshade,3658,0,1.0,"[(0.9091428571428571, 0.092762139314395, 3859.300369977951)]"
nlshade,3658,1,0.01,"[(0.9065714285714286, 0.09331705357519063, 101.0586245059967)]"
nlshade,3658,1,0.1,"[(0.9065714285714286, 0.09331705357519324, 700.7966558933258)]"
nlshade,3658,1,0.2,"[(0.9065714285714286, 0.09331705253528197, 1295.0289459228516)]"
nlshade,3658,1,0.3,"[(0.9065714285714286, 0.09331702906330312, 1852.3494861125946)]"
nlshade,3658,1,0.4,"[(0.9065714285714286, 0.09331702906330312, 2233.513103246689)]"
nlshade,3658,1,0.5,"[(0.9065714285714286, 0.09331702906330312, 2663.1943080425262)]"
nlshade,3658,1,0.6,"[(0.9037142857142857, 0.09295931194441825, 3071.797511816025)]"
nlshade,3658,1,0.7,"[(0.9037142857142857, 0.09295913252271355, 3530.6019616127014)]"
nlshade,3658,1,0.8,"[(0.9037142857142857, 0.09243410876879714, 3945.871940135956)]"
nlshade,3658,1,0.9,"[(0.9037142857142857, 0.09243410876879714, 4215.959217071533)]"
nlshade,3658,1,1.0,"[(0.9037142857142857, 0.09243410876879714, 4365.240452528)]"
nlshade,3658,2,0.01,"[(0.9062857142857143, 0.09330606975306943, 69.36678767204285)]"
nlshade,3658,2,0.1,"[(0.9062857142857143, 0.09330510159469639, 418.07159185409546)]"
nlshade,3658,2,0.2,"[(0.9026428571428572, 0.09352042400288131, 1022.6559612751007)]"
nlshade,3658,2,0.3,"[(0.9026428571428572, 0.09352034168601955, 1478.4275267124176)]"
nlshade,3658,2,0.4,"[(0.9026428571428572, 0.09352019627995826, 1919.0931551456451)]"
nlshade,3658,2,0.5,"[(0.9026428571428572, 0.09351795128406405, 2296.203311920166)]"
nlshade,3658,2,0.6,"[(0.9132857142857143, 0.09340005153785819, 2794.467870235443)]"
nlshade,3658,2,0.7,"[(0.9132857142857143, 0.09340005153785819, 3269.280665397644)]"
nlshade,3658,2,0.8,"[(0.9132857142857143, 0.09340005153785819, 3661.163373708725)]"
nlshade,3658,2,0.9,"[(0.9132857142857143, 0.09340005153785819, 4140.703926324844)]"
nlshade,3658,2,1.0,"[(0.8972857142857142, 0.09325148075568657, 4518.229932069778)]"
nlshade,3658,3,0.01,"[(0.9135714285714286, 0.09356296921157409, 63.47921109199524)]"
nlshade,3658,3,0.1,"[(0.9135714285714286, 0.09356296914147234, 388.32206320762634)]"
nlshade,3658,3,0.2,"[(0.9135714285714286, 0.09356287677946289, 902.9688422679901)]"
nlshade,3658,3,0.3,"[(0.9135714285714286, 0.0935629658199297, 1404.149668931961)]"
nlshade,3658,3,0.4,"[(0.9135714285714286, 0.093562312118194, 1804.0850455760956)]"
nlshade,3658,3,0.5,"[(0.9135714285714286, 0.0935623109010019, 2171.297239303589)]"
nlshade,3658,3,0.6,"[(0.8828571428571429, 0.09207344590877829, 2663.2028300762177)]"
nlshade,3658,3,0.7,"[(0.8828571428571429, 0.09172872990903153, 3144.586407661438)]"
nlshade,3658,3,0.8,"[(0.904, 0.0925134927446789, 3587.5025775432587)]"
nlshade,3658,3,0.9,"[(0.904, 0.0925134927446789, 4083.959043264389)]"
nlshade,3658,3,1.0,"[(0.904, 0.0925134927446789, 4482.040406942368)]"
nlshade,3658,4,0.01,"[(0.9120714285714285, 0.09350900394590823, 117.41390228271484)]"
