function,dimensions,checkpoint,mean,std,median,max,min
F22013,10,0.01,663307713.0144504,848243667.5883057,329422353.7585668,4025549026.2359257,3161979.4758228334
F22013,10,0.1,4368517.370969814,4914135.531230228,2248731.905063909,22232990.267842796,115347.61156317768
F22013,10,0.2,93017.34219868339,68693.9655434854,78886.57527887308,290061.2232866431,6939.843326158132
F22013,10,0.3,37286.10734217042,26841.978728024336,32424.251041447547,111059.60669356244,4076.709209941742
F22013,10,0.4,23081.97483028885,14505.317213662054,20557.37880260665,65444.4796389121,2644.336373289334
F22013,10,0.5,16052.128473869676,9239.300993601855,16451.456803713158,43602.272098799214,1440.255651064073
F22013,10,0.6,12008.814226876548,6821.310352919788,11796.6350871375,33648.32264395488,949.188310926385
F22013,10,0.7,9630.528755759387,5780.567052907382,8888.916870460871,30928.181145103666,687.0898674599731
F22013,10,0.8,8084.604292359781,5148.5073349126305,7657.19867823478,28331.336045521588,578.7846068676766
F22013,10,0.9,7005.0198887768165,4724.288583296388,6713.607107942361,26135.9897415086,479.4224028991108
F22013,10,1.0,6219.8370060686175,4380.814234771564,5845.176465621546,24296.357293524732,431.52082627926427
F22013,30,0.01,1535353222.2471328,1320570604.6302972,1185994074.0927725,7964121748.664232,124161544.75040612
F22013,30,0.1,5407640.789183294,3608660.921989478,4940760.351780399,16212854.99973845,532177.3787415683
F22013,30,0.2,265755.7570715387,123727.75441355562,251803.6998324299,565052.9810280153,80982.84147528408
F22013,30,0.3,116509.6884256438,57701.819398800384,102433.63281237714,276579.2164318703,26554.289265559182
F22013,30,0.4,72541.52670512683,38808.83423138097,64538.181429256,194834.3845157331,17322.57663580571
F22013,30,0.5,52505.36424396172,29320.052176033165,45614.3284862026,154267.39650725812,10896.160680683224
F22013,30,0.6,40979.523159527984,23383.30955853195,33678.95623360536,121922.19537770095,7891.377600216957
F22013,30,0.7,33634.0113548458,19809.460761788694,28072.019290867313,104208.67082328579,6374.696515507659
F22013,30,0.8,28590.59531623735,17398.752601650012,24736.37187600542,89889.40228679245,5348.104202366916
F22013,30,0.9,24892.56789280514,15481.3022548556,22249.48517574536,79351.58537888702,4852.639602725482
F22013,30,1.0,22122.528442297207,13990.234776203386,19992.092558091867,70578.13941265593,4243.589898874085
F22013,50,0.01,2173488407.511193,1349193306.3036952,1671945332.8195317,5704266729.859568,388168559.1843512
F22013,50,0.1,5125892.476664329,3060781.311324003,5223707.531371365,19373438.76197876,1193072.0818327009
F22013,50,0.2,507374.64669330796,181587.31120885146,486454.85925543495,847847.6765189389,124730.32314606331
F22013,50,0.3,282717.1603209884,108963.87790260503,279108.818478658,581949.5631057277,60264.17234722304
F22013,50,0.4,195093.59538953434,77467.40453668145,191170.92034810164,446992.05830653646,42904.03681149332
F22013,50,0.5,145102.4307669367,58863.08113766311,143889.6988240425,363481.378905697,34467.5968018025
F22013,50,0.6,112147.07660641745,46502.77822739788,107827.76993583771,303277.8138362311,27430.76357291063
F22013,50,0.7,89664.74274875039,38448.51610370405,85842.03175514312,248046.90872567333,23363.967204808436
F22013,50,0.8,73715.86647837525,32970.10569891818,69319.03210975487,214678.0733693309,19770.08352048184
F22013,50,0.9,61880.77313624616,28497.60642762754,58267.27413504828,186092.5873703907,17167.331519368792
F22013,50,1.0,52442.933606436774,25146.1073554058,49869.769764844714,164908.72136237385,15022.195857582285
