algorithm,run,checkpoint,error
adagrad,0,0.01,"[(0.7029285714285713, 0.08424778833160347, 1.6371815204620361)]"
adagrad,0,0.1,"[(0.24471428571428566, 0.04032351876759018, 17.266223430633545)]"
adagrad,0,0.2,"[(0.18971428571428572, 0.030514849776710266, 43.25011205673218)]"
adagrad,0,0.3,"[(0.17007142857142854, 0.026606116359462837, 73.99587631225586)]"
adagrad,0,0.4,"[(0.15828571428571425, 0.02463039378939446, 108.90963053703308)]"
adagrad,0,0.5,"[(0.1497857142857143, 0.022942501816405513, 148.43631386756897)]"
adagrad,0,0.6,"[(0.1407857142857143, 0.0219485802093385, 189.5594038963318)]"
adagrad,0,0.7,"[(0.1378571428571429, 0.020946002153361544, 234.56795263290405)]"
adagrad,0,0.8,"[(0.13242857142857145, 0.020150319230659443, 280.97431683540344)]"
adagrad,0,0.9,"[(0.134, 0.02007327749936015, 325.07423067092896)]"
adagrad,0,1.0,"[(0.12528571428571433, 0.019175120213879016, 369.8959631919861)]"
adagrad,1,0.01,"[(0.6698571428571429, 0.08390012488789712, 2.5070788860321045)]"
adagrad,1,0.1,"[(0.2290714285714286, 0.037497471845376676, 18.691998958587646)]"
adagrad,1,0.2,"[(0.1795714285714286, 0.028568474575175716, 47.89889359474182)]"
adagrad,1,0.3,"[(0.1598571428571428, 0.025097312346690742, 89.20288753509521)]"
adagrad,1,0.4,"[(0.14749999999999996, 0.023028676341550237, 140.67575883865356)]"
adagrad,1,0.5,"[(0.14264285714285718, 0.02190210544760752, 191.23251485824585)]"
adagrad,1,0.6,"[(0.13242857142857145, 0.020552430931432056, 238.62726974487305)]"
adagrad,1,0.7,"[(0.12621428571428572, 0.019680972794437954, 287.4826877117157)]"
adagrad,1,0.8,"[(0.12350000000000005, 0.019054291849728303, 332.07563304901123)]"
adagrad,1,0.9,"[(0.12078571428571427, 0.01853344971819328, 375.35825276374817)]"
adagrad,1,1.0,"[(0.11771428571428566, 0.01807301746119141, 406.27127981185913)]"
adagrad,2,0.01,"[(0.6420714285714286, 0.0841760692245307, 2.057074785232544)]"
adagrad,2,0.1,"[(0.22871428571428576, 0.03642739861684555, 15.674609899520874)]"
