function,dimensions,checkpoint,mean,std,median,max,min
F122013,10,0.01,41.21259136618538,16.643325906635223,46.943593044338655,67.25017249856614,5.923152231382915
F122013,10,0.1,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.2,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.3,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.4,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.5,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.6,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.7,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.8,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,0.9,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,10,1.0,13.149048855585143,5.954478573631149,11.939498609481348,29.84870109245537,3.9798362283731876
F122013,30,0.01,172.48317161862985,59.213842427101,201.5236606634851,245.18421266887486,45.24960905276569
F122013,30,0.1,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.2,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.3,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.4,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.5,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.6,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.7,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.8,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,0.9,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,30,1.0,49.45659365676434,11.877857437118502,47.75798940010628,83.57631339629953,29.848726326988924
F122013,50,0.01,272.2362304949147,126.10373022421022,249.2498918277784,459.4963765616253,90.20693692416799
F122013,50,0.1,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.2,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.3,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.4,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.5,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.6,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.7,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.8,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,0.9,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
F122013,50,1.0,95.80021343853065,18.58529584649624,98.50073460830873,139.2938380402886,65.66723731432833
