function,dimensions,checkpoint,mean,std,median,max,min
F112013,10,0.01,112.95380190736398,23.255285790309472,109.15327393840744,171.90051398230335,70.23638782406863
F112013,10,0.1,1.0307760371289516,0.5543020948084346,0.9791150496385512,3.025502727210835,0.18988563325586938
F112013,10,0.2,0,0,0,1.1881809314218117e-08,0
F112013,10,0.3,0,0,0,0,0
F112013,10,0.4,0,0,0,0,0
F112013,10,0.5,0,0,0,0,0
F112013,10,0.6,0,0,0,0,0
F112013,10,0.7,0,0,0,0,0
F112013,10,0.8,0,0,0,0,0
F112013,10,0.9,0,0,0,0,0
F112013,10,1.0,0,0,0,0,0
F112013,30,0.01,898.3741801543079,78.91180335914147,906.0615440666166,1031.231554701755,662.7233426329764
F112013,30,0.1,126.97318554011356,11.388711546250022,128.4132074031486,152.30763981967135,94.11622154418131
F112013,30,0.2,23.402087373179302,2.5742762780683255,23.742006712273223,27.801000315731415,16.341795361998436
F112013,30,0.3,0.5758392713145704,0.20796092944690173,0.545224944466213,1.3381501823369035,0.24202667920167187
F112013,30,0.4,3.0325250577334373e-06,1.0091093268363635e-06,2.896817534292495e-06,5.882981554350408e-06,1.2711915360341663e-06
F112013,30,0.5,0,0,0,0,0
F112013,30,0.6,0,0,0,0,0
F112013,30,0.7,0,0,0,0,0
F112013,30,0.8,0,0,0,0,0
F112013,30,0.9,0,0,0,0,0
F112013,30,1.0,0,0,0,0,0
F112013,50,0.01,1234.9378955886177,48.612327338860844,1239.030912993487,1339.9692868141356,1064.9986772730015
F112013,50,0.1,447.4092500510895,29.310394794990074,450.95957084761073,506.0615670014928,364.7354745365182
F112013,50,0.2,140.52921774689497,10.293754974951602,141.0646223829059,158.5355828004781,114.98675302051208
F112013,50,0.3,43.32767753760768,3.7961849454298227,43.8390585599721,51.617000867193155,31.88398126971697
F112013,50,0.4,5.301143065463618,0.8474891400917587,5.266144716408633,7.292073690930806,3.1990535955724795
F112013,50,0.5,0.00012581478130766532,3.4359481034623444e-05,0.00012176242984196506,0.00023315554864211663,4.967910797404329e-05
F112013,50,0.6,0,0,0,0,0
F112013,50,0.7,0,0,0,0,0
F112013,50,0.8,0,0,0,0,0
F112013,50,0.9,0,0,0,0,0
F112013,50,1.0,0,0,0,0,0
