function,dimension,run,checkpoint,error
F32013,10,0,0.01,"[16202348258.972237, 0.3988204002380371]"
F32013,10,0,0.1,"[2441291.0229902924, 3.876258611679077]"
F32013,10,0,0.2,"[15898.849018270777, 7.755512237548828]"
F32013,10,0,0.3,"[3931.8428041954257, 11.853535652160645]"
F32013,10,0,0.4,"[3221.4077838924186, 16.454983949661255]"
F32013,10,0,0.5,"[3125.402492649634, 21.85322380065918]"
F32013,10,0,0.6,"[2962.3395228915633, 28.57934331893921]"
F32013,10,0,0.7,"[2945.2530381142856, 36.876214027404785]"
F32013,10,0,0.8,"[2588.707307063291, 47.35990500450134]"
F32013,10,0,0.9,"[1743.4200159291368, 60.10040760040283]"
F32013,10,0,1.0,"[1719.1493154293676, 63.59827017784119]"
F32013,10,0,0.01,"[34983179063.25849, 0.4124870300292969]"
F32013,10,0,0.1,"[3538563.6662604357, 3.9293768405914307]"
F32013,10,0,0.2,"[13323.709006152405, 8.260184288024902]"
F32013,10,0,0.3,"[4292.149325108816, 12.347848653793335]"
F32013,10,0,0.4,"[2364.5742025089526, 16.984276056289673]"
F32013,10,0,0.5,"[2222.2369282315017, 22.399168729782104]"
F32013,10,0,0.6,"[2154.1177838958006, 29.113574028015137]"
F32013,10,0,0.7,"[2035.4159189856102, 37.331533908843994]"
F32013,10,0,0.8,"[1835.448484325775, 47.804065227508545]"
F32013,10,0,0.9,"[966.7763212274282, 60.573702812194824]"
F32013,10,0,1.0,"[934.2491075547699, 62.80949926376343]"
F32013,10,0,0.01,"[16767297830.797457, 0.42071080207824707]"
F32013,10,0,0.1,"[2267749.037252908, 3.8199996948242188]"
F32013,10,0,0.2,"[44317.29387689614, 7.935863733291626]"
F32013,10,0,0.3,"[4799.935212338303, 12.302104234695435]"
F32013,10,0,0.4,"[2948.3449107580423, 17.154994249343872]"
F32013,10,0,0.5,"[2376.3956990573147, 22.7183837890625]"
F32013,10,0,0.6,"[2376.235027027912, 29.47506308555603]"
F32013,10,0,0.7,"[2314.9575023089646, 37.78108835220337]"
F32013,10,0,0.8,"[2013.0233485037033, 48.20881390571594]"
F32013,10,0,0.9,"[1274.0724166107436, 60.90922212600708]"
F32013,10,0,1.0,"[1138.9108954534452, 64.30600547790527]"
F32013,10,0,0.01,"[97681536711.93274, 0.43524646759033203]"
F32013,10,0,0.1,"[6240054.648981635, 3.9321131706237793]"
F32013,10,0,0.2,"[36680.82648621369, 7.769796848297119]"
F32013,10,0,0.3,"[3386.041110718628, 12.056804656982422]"
F32013,10,0,0.4,"[2641.887833439211, 16.802042245864868]"
F32013,10,0,0.5,"[2463.810934406983, 22.311001300811768]"
F32013,10,0,0.6,"[2425.692661993939, 29.008234977722168]"
F32013,10,0,0.7,"[2347.0642339645074, 37.32307171821594]"
F32013,10,0,0.8,"[2151.480197806692, 47.80872702598572]"
F32013,10,0,0.9,"[1647.0056570168015, 60.55132269859314]"
F32013,10,0,1.0,"[1646.6757801751417, 61.57673931121826]"
F32013,10,0,0.01,"[5739363180.777829, 0.38491368293762207]"
F32013,10,0,0.1,"[4841543.884046806, 3.7434933185577393]"
F32013,10,0,0.2,"[32810.80194648592, 7.707353353500366]"
F32013,10,0,0.3,"[5787.036360908718, 11.898210287094116]"
F32013,10,0,0.4,"[3832.198278334047, 16.68847632408142]"
F32013,10,0,0.5,"[3659.0340883393797, 21.98145842552185]"
F32013,10,0,0.6,"[3440.683984289031, 28.32465124130249]"
F32013,10,0,0.7,"[3356.59073281354, 36.473153829574585]"
F32013,10,0,0.8,"[3333.9090802265987, 46.93151497840881]"
F32013,10,0,0.9,"[3297.031024032229, 54.65302014350891]"
F32013,10,0,1.0,"[3297.031024032229, 54.6530237197876]"
F32013,10,0,0.01,"[26459212255.232197, 0.4020988941192627]"
F32013,10,0,0.1,"[12168223.00417659, 4.088238000869751]"
F32013,10,0,0.2,"[35300.49515449914, 8.357468128204346]"
F32013,10,0,0.3,"[5840.607831375042, 12.920168399810791]"
F32013,10,0,0.4,"[3755.1020675477353, 17.794567584991455]"
F32013,10,0,0.5,"[3625.3717323260225, 23.223528623580933]"
F32013,10,0,0.6,"[3339.7430326860012, 29.783250331878662]"
F32013,10,0,0.7,"[3287.518116380253, 38.38754200935364]"
F32013,10,0,0.8,"[2861.6961461045785, 48.863226890563965]"
F32013,10,0,0.9,"[2215.6533399269892, 57.335609674453735]"
F32013,10,0,1.0,"[2215.6533399269892, 57.33561301231384]"
F32013,10,0,0.01,"[40598834899.017845, 0.42655158042907715]"
F32013,10,0,0.1,"[2813063.9531830964, 3.8879103660583496]"
F32013,10,0,0.2,"[36116.11216533072, 7.813906192779541]"
F32013,10,0,0.3,"[4320.612552544069, 12.241310596466064]"
F32013,10,0,0.4,"[3046.949463142128, 17.118067264556885]"
F32013,10,0,0.5,"[2879.2626267795104, 22.49394726753235]"
F32013,10,0,0.6,"[2866.7742506190334, 29.049251079559326]"
F32013,10,0,0.7,"[2792.296191698727, 37.33163499832153]"
F32013,10,0,0.8,"[2581.5463181616183, 47.81843590736389]"
F32013,10,0,0.9,"[1496.6121463234367, 60.512736558914185]"
F32013,10,0,1.0,"[1481.7828599017096, 62.597354888916016]"
F32013,10,0,0.01,"[15506079826.099993, 0.4071316719055176]"
F32013,10,0,0.1,"[6820648.621768811, 3.7700018882751465]"
F32013,10,0,0.2,"[15168.269647588637, 7.998196363449097]"
F32013,10,0,0.3,"[5210.029522432717, 12.459555864334106]"
F32013,10,0,0.4,"[4256.548157946778, 17.446598529815674]"
F32013,10,0,0.5,"[4007.41681390149, 22.983582735061646]"
F32013,10,0,0.6,"[3888.7217812362146, 29.67861318588257]"
F32013,10,0,0.7,"[3748.6949601338824, 37.90024185180664]"
F32013,10,0,0.8,"[3425.659724094559, 48.39712429046631]"
F32013,10,0,0.9,"[2095.7915902918785, 61.104806900024414]"
F32013,10,0,1.0,"[2075.8066774152026, 63.24070143699646]"
F32013,10,0,0.01,"[14251329685.267141, 0.39746809005737305]"
F32013,10,0,0.1,"[1796155.556821765, 3.8154618740081787]"
F32013,10,0,0.2,"[39921.51810890837, 7.763895511627197]"
F32013,10,0,0.3,"[7083.946994563193, 12.039201974868774]"
F32013,10,0,0.4,"[3643.9596925235383, 16.732121229171753]"
F32013,10,0,0.5,"[3052.547412426969, 22.019665241241455]"
F32013,10,0,0.6,"[2981.105286690168, 28.47411274909973]"
F32013,10,0,0.7,"[2799.061780342179, 36.96418237686157]"
F32013,10,0,0.8,"[2587.236570164969, 48.59650182723999]"
F32013,10,0,0.9,"[1478.4742881837622, 62.328742027282715]"
F32013,10,0,1.0,"[1477.9771305470695, 63.51540660858154]"
F32013,10,0,0.01,"[23544923146.69333, 0.4007132053375244]"
F32013,10,0,0.1,"[3726931.3857925893, 3.859135389328003]"
F32013,10,0,0.2,"[10401.461463194819, 7.759868621826172]"
F32013,10,0,0.3,"[5478.876785036087, 11.910448551177979]"
F32013,10,0,0.4,"[4262.701889898916, 16.58428692817688]"
F32013,10,0,0.5,"[3691.62472964941, 22.14907455444336]"
F32013,10,0,0.6,"[3671.5720456353174, 29.011101961135864]"
F32013,10,0,0.7,"[3651.0987616022044, 37.384933948516846]"
F32013,10,0,0.8,"[3618.5142185406066, 47.87826943397522]"
F32013,10,0,0.9,"[2071.3459679914085, 60.70661187171936]"
F32013,10,0,1.0,"[2070.2548113508274, 61.92526459693909]"
F32013,10,0,0.01,"[16963596614.305584, 0.4104909896850586]"
F32013,10,0,0.1,"[6889822.312441603, 3.837951183319092]"
F32013,10,0,0.2,"[30642.119883415435, 7.773965358734131]"
F32013,10,0,0.3,"[4824.750106093385, 11.887359619140625]"
F32013,10,0,0.4,"[3597.255062988377, 16.431668758392334]"
F32013,10,0,0.5,"[3014.5994571339174, 22.001972675323486]"
F32013,10,0,0.6,"[2809.9965332727484, 28.722615718841553]"
F32013,10,0,0.7,"[2710.7842146260814, 36.90678000450134]"
F32013,10,0,0.8,"[2481.9617556467497, 47.37275815010071]"
F32013,10,0,0.9,"[1615.7896220206478, 60.125481367111206]"
F32013,10,0,1.0,"[1610.8679672342723, 61.8121132850647]"
F32013,10,0,0.01,"[46774496646.027954, 0.4174826145172119]"
F32013,10,0,0.1,"[12418412.21970153, 3.8892014026641846]"
F32013,10,0,0.2,"[12399.315364739074, 7.619475603103638]"
F32013,10,0,0.3,"[5956.75053119798, 11.652627944946289]"
F32013,10,0,0.4,"[4755.053064426862, 16.219828605651855]"
F32013,10,0,0.5,"[4631.94766111189, 21.611321449279785]"
F32013,10,0,0.6,"[4539.632704705154, 28.23106074333191]"
F32013,10,0,0.7,"[4450.759075158533, 36.49084758758545]"
F32013,10,0,0.8,"[4329.423925345522, 47.025859117507935]"
F32013,10,0,0.9,"[3388.218917930307, 59.76578664779663]"
F32013,10,0,1.0,"[3388.217166509382, 60.239511251449585]"
F32013,10,0,0.01,"[5755997884.831639, 0.4188690185546875]"
F32013,10,0,0.1,"[2995201.8935757, 3.929352045059204]"
F32013,10,0,0.2,"[33587.81509627655, 7.8305604457855225]"
F32013,10,0,0.3,"[6264.555399817551, 11.958345890045166]"
F32013,10,0,0.4,"[3342.401955428719, 16.522496223449707]"
F32013,10,0,0.5,"[3045.181986901219, 21.989503860473633]"
F32013,10,0,0.6,"[2951.8526859832623, 28.708260774612427]"
F32013,10,0,0.7,"[2756.463463556204, 36.952840089797974]"
F32013,10,0,0.8,"[2505.8378253921605, 47.44379639625549]"
F32013,10,0,0.9,"[1240.9887089693475, 60.18657040596008]"
F32013,10,0,1.0,"[1236.1260542816203, 63.41090750694275]"
F32013,10,0,0.01,"[13844875324.848484, 0.3852849006652832]"
F32013,10,0,0.1,"[876901.3000312168, 4.036038637161255]"
F32013,10,0,0.2,"[22378.42796010227, 8.261409521102905]"
