checkpoint,mean,std,median,max,min
0.01,0.09704079752607585,0.010652292129596463,0.09524262387331363,0.13962639950312522,0.08586160358342533
0.1,0.0901456567740702,0.013324190442191108,0.08749143082987465,0.13962639950312522,0.07108639908668828
0.2,0.08931677120894825,0.013500965447551545,0.08854247130530718,0.13962639950312522,0.06920012916635046
0.3,0.0878263539355859,0.013692713517971905,0.08759906732661951,0.13962639950312522,0.06537313449422746
0.4,0.08616649525574782,0.013169999293674151,0.08469656194515784,0.13962639950312522,0.06650266544338587
0.5,0.08585394989380692,0.013658741802321397,0.08469656194515784,0.13962639950312522,0.06650266544338587
0.6,0.08543673688825074,0.013603948248059423,0.08469656194515784,0.13962639950312522,0.06650266544338587
0.7,0.0871836277933664,0.02057575972302481,0.08507569722175982,0.18028571428347612,0.06650266544338587
0.8,0.08695487449434633,0.020873920213904055,0.08469656194515784,0.18028571428347612,0.06650266544338587
0.9,0.08598054048693424,0.021334375138121354,0.08469656194515784,0.18028571428347612,0.061818197845711305
1.0,0.08581244146342147,0.02129732795382895,0.08507569722175982,0.18028571428347612,0.06262739051015526
