algorithm,run,checkpoint,error
adam,0,0.01,"[(0.33333333333333337, 0.872138750532539, 0.02673792839050293)]"
adam,0,0.1,"[(0.0, 0.12296074128822056, 0.2632942199707031)]"
adam,0,0.2,"[(0.0, 0.03406223454255723, 0.5256831645965576)]"
adam,0,0.3,"[(0.0, 0.014800736683180913, 0.7876584529876709)]"
adam,0,0.4,"[(0.0, 0.008216660608804625, 1.0530781745910645)]"
adam,0,0.5,"[(0.0, 0.005560894145792901, 1.3156602382659912)]"
adam,0,0.6,"[(0.0, 0.00429284159817639, 1.57957124710083)]"
adam,0,0.7,"[(0.0, 0.003518704605019627, 1.8430027961730957)]"
adam,0,0.8,"[(0.0, 0.0030452366996994093, 2.1064412593841553)]"
adam,0,0.9,"[(0.0, 0.0027773028075667766, 2.3695178031921387)]"
adam,0,1.0,"[(0.0, 0.002552340849895603, 2.6331124305725098)]"
adam,1,0.01,"[(0.33333333333333337, 0.8784416163598278, 0.08510208129882812)]"
adam,1,0.1,"[(0.0, 0.10910180296316949, 0.32253313064575195)]"
adam,1,0.2,"[(0.0, 0.02759772535136689, 0.586245059967041)]"
adam,1,0.3,"[(0.0, 0.011640162066386298, 0.8495111465454102)]"
adam,1,0.4,"[(0.0, 0.006225238073908106, 1.115013599395752)]"
adam,1,0.5,"[(0.0, 0.003955725104725958, 1.377842903137207)]"
adam,1,0.6,"[(0.0, 0.0028363376952785474, 1.6424551010131836)]"
adam,1,0.7,"[(0.0, 0.0021806581784593365, 1.9068529605865479)]"
adam,1,0.8,"[(0.0, 0.0017707107270624523, 2.1712212562561035)]"
adam,1,0.9,"[(0.0, 0.0015490383578606213, 2.435289144515991)]"
adam,1,1.0,"[(0.0, 0.0017874040201516087, 2.699708938598633)]"
adam,2,0.01,"[(0.23333333333333328, 0.9167780227992568, 0.02732396125793457)]"
adam,2,0.1,"[(0.06666666666666665, 0.20950157733072963, 0.26616716384887695)]"
adam,2,0.2,"[(0.06666666666666665, 0.18091770630462645, 0.5308783054351807)]"
adam,2,0.3,"[(0.06666666666666665, 0.21879704337666392, 0.7958681583404541)]"
adam,2,0.4,"[(0.06666666666666665, 0.26627962872499034, 1.0631239414215088)]"
adam,2,0.5,"[(0.06666666666666665, 0.3248829445303249, 1.3260250091552734)]"
adam,2,0.6,"[(0.06666666666666665, 0.39008895582420383, 1.5904066562652588)]"
adam,2,0.7,"[(0.06666666666666665, 0.4558436951484979, 1.8542587757110596)]"
adam,2,0.8,"[(0.06666666666666665, 0.5164062115896827, 2.117743492126465)]"
adam,2,0.9,"[(0.06666666666666665, 0.5764760761547684, 2.3815786838531494)]"
adam,2,1.0,"[(0.06666666666666665, 0.6294724196533531, 2.645813465118408)]"
adam,3,0.01,"[(0.4, 0.9318511423106624, 0.027179479598999023)]"
adam,3,0.1,"[(0.09999999999999998, 0.21676599191417914, 0.2743699550628662)]"
adam,3,0.2,"[(0.06666666666666665, 0.14937453616169777, 0.5356502532958984)]"
adam,3,0.3,"[(0.06666666666666665, 0.17796934513772333, 0.796302080154419)]"
adam,3,0.4,"[(0.06666666666666665, 0.22764422735230225, 1.061755657196045)]"
adam,3,0.5,"[(0.06666666666666665, 0.28474686067603955, 1.322800636291504)]"
adam,3,0.6,"[(0.06666666666666665, 0.3437732092764068, 1.5850985050201416)]"
adam,3,0.7,"[(0.06666666666666665, 0.39897834201210536, 1.8468725681304932)]"
adam,3,0.8,"[(0.06666666666666665, 0.4532254902915188, 2.1089119911193848)]"
adam,3,0.9,"[(0.06666666666666665, 0.5018358246209637, 2.3701658248901367)]"
adam,3,1.0,"[(0.06666666666666665, 0.5475379754366609, 2.6313765048980713)]"
adam,4,0.01,"[(0.19999999999999996, 0.8609671068095552, 0.02691197395324707)]"
adam,4,0.1,"[(0.0, 0.12610690896699436, 0.264575719833374)]"
adam,4,0.2,"[(0.0, 0.040008765686606274, 0.5280911922454834)]"
adam,4,0.3,"[(0.0, 0.020409684401049646, 0.7917032241821289)]"
adam,4,0.4,"[(0.0, 0.014490423808955233, 1.0574216842651367)]"
adam,4,0.5,"[(0.0, 0.013365253286124592, 1.318575382232666)]"
adam,4,0.6,"[(0.0, 0.015438194507734797, 1.5811121463775635)]"
adam,4,0.7,"[(0.0, 0.02113744470592944, 1.8432722091674805)]"
adam,4,0.8,"[(0.033333333333333326, 0.02797949101748426, 2.105320453643799)]"
adam,4,0.9,"[(0.033333333333333326, 0.040442068727475716, 2.3672807216644287)]"
adam,4,1.0,"[(0.033333333333333326, 0.05394492447315607, 2.630059003829956)]"
adam,5,0.01,"[(0.33333333333333337, 0.8778366096838273, 0.026906490325927734)]"
adam,5,0.1,"[(0.033333333333333326, 0.14486570398692253, 0.3596982955932617)]"
adam,5,0.2,"[(0.033333333333333326, 0.07251335650691047, 0.6236422061920166)]"
adam,5,0.3,"[(0.033333333333333326, 0.05467104428283298, 0.8867008686065674)]"
adam,5,0.4,"[(0.033333333333333326, 0.04702857638013947, 1.153310775756836)]"
adam,5,0.5,"[(0.033333333333333326, 0.04568460863386544, 1.4151420593261719)]"
adam,5,0.6,"[(0.033333333333333326, 0.04535791726058998, 1.6779217720031738)]"
adam,5,0.7,"[(0.033333333333333326, 0.04727474689201585, 1.940748929977417)]"
adam,5,0.8,"[(0.033333333333333326, 0.048740417678666006, 2.203744888305664)]"
adam,5,0.9,"[(0.033333333333333326, 0.05117741230053993, 2.466625928878784)]"
adam,5,1.0,"[(0.033333333333333326, 0.05403071947832792, 2.72969388961792)]"
adam,6,0.01,"[(0.1333333333333333, 0.8365883256372993, 0.026915311813354492)]"
adam,6,0.1,"[(0.0, 0.09740922105533957, 0.26491332054138184)]"
adam,6,0.2,"[(0.0, 0.025420096626822927, 0.5293972492218018)]"
adam,6,0.3,"[(0.0, 0.011114921574456864, 0.7938921451568604)]"
adam,6,0.4,"[(0.0, 0.005850333220820127, 1.0607402324676514)]"
adam,6,0.5,"[(0.0, 0.003416654443951054, 1.3256442546844482)]"
adam,6,0.6,"[(0.0, 0.0022422096033195287, 1.5914092063903809)]"
adam,6,0.7,"[(0.0, 0.0017206648236345447, 1.857438564300537)]"
adam,6,0.8,"[(0.0, 0.0018747611340701924, 2.1233017444610596)]"
adam,6,0.9,"[(0.0, 0.012123571153947372, 2.3886008262634277)]"
adam,6,1.0,"[(0.033333333333333326, 0.1153311578096289, 2.654637336730957)]"
adam,7,0.01,"[(0.3666666666666667, 0.8888348325638998, 0.02684307098388672)]"
adam,7,0.1,"[(0.0, 0.12472270274851902, 0.26413702964782715)]"
adam,7,0.2,"[(0.0, 0.04502375687052774, 0.5275673866271973)]"
adam,7,0.3,"[(0.0, 0.026904675402209918, 0.7904186248779297)]"
adam,7,0.4,"[(0.0, 0.020133218427251773, 1.056325912475586)]"
adam,7,0.5,"[(0.0, 0.01741999301823354, 1.3188731670379639)]"
adam,7,0.6,"[(0.0, 0.016501768441257125, 1.5836236476898193)]"
adam,7,0.7,"[(0.0, 0.01536746927647582, 1.847836971282959)]"
adam,7,0.8,"[(0.0, 0.020148607496995725, 2.1115036010742188)]"
adam,7,0.9,"[(0.0, 0.03824282958726419, 2.375488042831421)]"
adam,7,1.0,"[(0.033333333333333326, 0.06755007903930108, 2.6414670944213867)]"
adam,8,0.01,"[(0.3666666666666667, 0.8907469224437752, 0.026864051818847656)]"
adam,8,0.1,"[(0.06666666666666665, 0.16913379529973613, 0.2643551826477051)]"
adam,8,0.2,"[(0.0, 0.0802776879698727, 0.5281224250793457)]"
adam,8,0.3,"[(0.033333333333333326, 0.06965421669947802, 0.7908985614776611)]"
adam,8,0.4,"[(0.06666666666666665, 0.0695228774305446, 1.0570900440216064)]"
adam,8,0.5,"[(0.06666666666666665, 0.06986845129983793, 1.3207175731658936)]"
adam,8,0.6,"[(0.06666666666666665, 0.0718849756821762, 1.5848398208618164)]"
adam,8,0.7,"[(0.06666666666666665, 0.0751945454931298, 1.8501598834991455)]"
adam,8,0.8,"[(0.06666666666666665, 0.07999820921125632, 2.1163065433502197)]"
adam,8,0.9,"[(0.06666666666666665, 0.08426289491439741, 2.381817102432251)]"
adam,8,1.0,"[(0.06666666666666665, 0.09539454002917815, 2.6484837532043457)]"
adam,9,0.01,"[(0.2666666666666667, 0.8774437926491069, 0.02675938606262207)]"
