checkpoint,mean,std,median,max,min
0.01,0.09018254451090219,0.0010001365281466,0.09024105007868923,0.09168172976076276,0.08856361859646673
0.1,0.0841118276123401,0.0036989941606516423,0.0819910181842282,0.0903954351297778,0.08059813011269273
0.2,0.08278329274402148,0.004516799293264397,0.08155380573780417,0.09024529190552191,0.07721307337358302
0.3,0.08168850315579973,0.00552216076121742,0.08034275221510873,0.09029818730109629,0.07075571899166451
0.4,0.08055077858192121,0.0061695338285541355,0.07989995614738073,0.09034387650208293,0.0682827039439368
0.5,0.07980991439003667,0.006264986529430181,0.07764901867996743,0.09044024305551676,0.06892931130148167
0.6,0.07943573675266619,0.006250137972369634,0.07657122411476615,0.09064566999467,0.07145365166068858
0.7,0.0793579385779812,0.006429708368396153,0.07707480677795467,0.0904045746782498,0.06820346435822043
0.8,0.0790562517671153,0.0068192164499683156,0.07632624824231665,0.09027344128095874,0.06684827036690716
0.9,0.07800767036459794,0.0071618593027974785,0.07545347237846144,0.0904083596053151,0.06777557873267122
1.0,0.07797702757442297,0.007420760040895215,0.07530209969459369,0.09023555392765482,0.06529816312306824
