function,dimensions,checkpoint,mean,std,median,max,min
F72013,10,0.01,9061380942856402.0,4.613670684251791e+16,5977971249.161544,3.158717472723254e+17,166574.6914867513
F72013,10,0.1,1380421675722889.2,6377448512199247.0,907375226.3578085,4.279714213967792e+16,162692.43935799025
F72013,10,0.2,1516193353494085.2,9643919654865184.0,790047097.7080992,6.953628795684558e+16,130375.61378224687
F72013,10,0.3,280044074900154.5,1186297748178142.8,525176229.9538619,7734425904000908.0,116726.44474483134
F72013,10,0.4,304149169224659.94,1212754871779443.2,382678369.20527834,7076121162413251.0,98886.27163222955
F72013,10,0.5,237280800460441.28,920943251415453.0,304998376.9315218,5503653792897653.0,73208.45829473037
F72013,10,0.6,187377941999079.1,683518742885708.9,259036059.52422124,3862877194026516.5,77926.76228841022
F72013,10,0.7,138823951535120.12,651392284196548.8,260418057.3613268,4517542403764339.0,78417.96205327277
F72013,10,0.8,126183435390718.17,557274741176927.4,178637229.67830557,3793106166884481.5,63885.59275393409
F72013,10,0.9,99524523128814.61,532167183851222.0,87708826.39999056,3793105610495336.0,105788.38341051801
F72013,10,1.0,121490940547170.38,512492214231086.56,35957702.7237555,2832831193632713.5,63968.34929561849
F72013,30,0.01,1360155240942019.2,4484023404478209.0,5783467229552.134,2.3150407018362556e+16,528352200.9922339
F72013,30,0.1,376095797016155.94,1931366750450048.8,4683736082205.93,1.3845496429904628e+16,145168193.38989946
F72013,30,0.2,194355310442926.47,895698243337173.5,1082770956273.0967,6349901464137113.0,104660918.6128495
F72013,30,0.3,88091532033244.72,399061693027701.4,469855075139.546,2761199541934042.0,116798457.10345401
F72013,30,0.4,66586898401541.02,302183376701196.75,393247587051.62134,2121847116900100.2,30571792.392348427
F72013,30,0.5,50473154769359.54,202322105906844.25,378069127947.45825,1307230313112531.0,30454998.451314174
F72013,30,0.6,28659171229224.19,120141832809519.1,245035731970.69598,809020292256507.8,39521143.00186046
F72013,30,0.7,23510027923543.63,104620117783232.38,148691890925.00934,734393373295292.4,19068735.711385757
F72013,30,0.8,27020415182221.14,154375836149622.7,100015297089.93704,1112991989539456.1,10793741.744783107
F72013,30,0.9,3407662176490.183,9692620187882.818,51945805569.77355,56028235752203.81,14351122.60944909
F72013,30,1.0,1932622925496.7703,5356353703637.377,44965495089.184746,28038247316776.73,6305709.403336723
F72013,50,0.01,7.669272058539324e+21,5.270305573248896e+22,3707270097895.2095,3.802058886630122e+23,3468441455.1191206
F72013,50,0.1,3.222264087070387e+21,2.271076982855326e+22,278495230108.6283,1.6381125325605475e+23,843025752.6404152
F72013,50,0.2,1.1245609932236708e+21,7.915287012442837e+21,253639273218.46313,5.709353347875598e+22,568151986.4076815
F72013,50,0.3,5.117181436855021e+20,3.576779663707804e+21,198111318774.14133,2.580175084680048e+22,285091401.65222144
F72013,50,0.4,7.79735634966194e+20,5.474638930673852e+21,279861228276.8149,3.9490359146273774e+22,189992172.8406642
F72013,50,0.5,2.7034036971826014e+20,1.8833296783795862e+21,96825216371.77806,1.3586091259073512e+22,226051531.62510043
F72013,50,0.6,1.9416654671165587e+20,1.3467722253464154e+21,99930325973.39081,9.715609079986512e+21,133000811.74170516
F72013,50,0.7,1.4565665437445844e+20,1.0101144480337705e+21,44007034143.02709,7.286983711438349e+21,129071092.82685941
F72013,50,0.8,5.9900654318851916e+19,4.03442908521809e+20,50134186494.01246,2.909322824485799e+21,71885488.80373845
F72013,50,0.9,9.334437532777554e+19,6.476350829773305e+20,31845660169.8175,4.6720596353250865e+21,54038087.63403026
F72013,50,1.0,6.083477648520221e+19,4.228758415648086e+20,19621298382.689476,3.0506216810644557e+21,58560707.84789775
