function,dimensions,checkpoint,mean,std,median,max,min
F72013,10,0.01,5.974616143875643e+17,3.0829083928049295e+18,56474481562.9766,1.9651226319585894e+19,41375.01183491825
F72013,10,0.1,5.0324489622975264e+17,2.5492448034371103e+18,56391660631.64216,1.5596717708036456e+19,30248.48372706868
F72013,10,0.2,6.892364688516265e+17,3.8076323086273777e+18,56549997898.93973,2.612212379194159e+19,28781.803113286467
F72013,10,0.3,6.235676973907336e+17,3.3718140706102656e+18,56603511604.88281,2.27652466270131e+19,28266.987087361016
F72013,10,0.4,5.1807018932340896e+17,2.756854390888428e+18,56426227907.823235,1.833326351892142e+19,27542.724550039675
F72013,10,0.5,5.769765916938812e+17,3.2194150904226724e+18,56405577764.16918,2.2224188463160627e+19,26837.498178115926
F72013,10,0.6,5.93894587669949e+17,3.290292321655907e+18,56565135902.14617,2.2615317624395166e+19,26328.1897469975
F72013,10,0.7,7.710517929997027e+17,4.2383713871500273e+18,56395464051.763954,2.8978790129246974e+19,26005.586269805102
F72013,10,0.8,6.308311322668704e+17,3.8193422258880686e+18,56651396770.286995,2.7196302214572503e+19,25814.608255419138
F72013,10,0.9,5.6529315842661165e+17,3.314120287133248e+18,56801363865.05669,2.3387998616650805e+19,25706.104642849492
F72013,10,1.0,6.483848278063699e+17,3.859884060518371e+18,56381950551.19547,2.7367384807242457e+19,25645.48345309011
F72013,30,0.01,1.7304518578145363e+17,9.483274565267354e+17,62513591509415.78,6.806088541546942e+18,41607422574.948
F72013,30,0.1,1.4271712424235171e+17,7.211981288573217e+17,60866904864516.04,5.119195703513047e+18,41167469366.07085
F72013,30,0.2,1.495664703940854e+17,7.424384437906284e+17,60832349777563.72,5.245915280243754e+18,40872943315.505714
F72013,30,0.3,1.2484369002823688e+17,5.834468734439935e+17,60797941128615.664,4.0741504637813704e+18,40785162156.20448
F72013,30,0.4,1.3174912883849002e+17,6.231512660077779e+17,60790338529483.7,4.3683336862449464e+18,40590394967.98039
F72013,30,0.5,1.4157006470531594e+17,6.699936671960851e+17,60757262898509.37,4.680210598487509e+18,40542585257.37168
F72013,30,0.6,1.448137586147255e+17,6.677240413165601e+17,60725196948715.61,4.642853028996622e+18,40502221964.92128
F72013,30,0.7,1.3487040787085973e+17,6.19069060770049e+17,60693962232666.45,4.29181066190851e+18,40432062480.9932
F72013,30,0.8,1.600375504070344e+17,7.179144877907636e+17,60638018687974.21,4.859674250262985e+18,40433254915.53772
F72013,30,0.9,1.6135982266019235e+17,7.56201151020885e+17,60607404141330.84,5.255132345980698e+18,40411229380.861694
F72013,30,1.0,1.745387338804716e+17,7.85027166774431e+17,60578978218401.055,5.212862972309009e+18,40377318402.46821
F72013,50,0.01,2.8696134990860304e+17,7.36591068285939e+17,45145611756123.14,3.5826089044047145e+18,3046487393.575254
F72013,50,0.1,2.301396114396033e+17,5.669258223020288e+17,45083677779132.69,2.1855615943927928e+18,3039573569.643659
F72013,50,0.2,2.3417873101883136e+17,6.061719954675462e+17,45042704247272.14,2.515296464591201e+18,3031636800.6559043
F72013,50,0.3,2.4461668330368525e+17,6.118492147282446e+17,44975549979352.16,2.3526577220145556e+18,3030068255.740259
F72013,50,0.4,2.334501021287933e+17,6.494379052912955e+17,44914173221886.7,3.6620136159884344e+18,3020970100.067502
F72013,50,0.5,2.337245971966774e+17,6.183948144051136e+17,44901647173716.65,2.898150344424924e+18,3023208304.5395203
F72013,50,0.6,2.2200205626956797e+17,5.7421509139047e+17,44923584124980.97,2.762042093796165e+18,3009987133.1889124
F72013,50,0.7,1.9824131001577706e+17,5.005562016607856e+17,44902534308818.67,2.2153430999697495e+18,3014354645.776347
F72013,50,0.8,2.0839251697215744e+17,5.283908664756148e+17,44879451808175.7,2.2595846283220367e+18,3003487351.0097017
F72013,50,0.9,2.3609148509727565e+17,6.231024410155643e+17,44852770628545.375,2.70207434348887e+18,3000280407.174497
F72013,50,1.0,2.4113843768031882e+17,6.547552465267375e+17,44872758992730.766,2.992166734905641e+18,2996838636.5866156
