function,dimensions,checkpoint,mean,std,median,max,min
F32013,10,0.01,5.7297586614092044e+35,4.0491734724938206e+36,1.283063892650661e+23,2.9204953923041705e+37,6059615963434.681
F32013,10,0.1,6.3047441208771465e+34,4.4556773125410386e+35,1.5226387533366534e+22,3.2136868781916866e+36,1362122880971.9617
F32013,10,0.2,2.0775994344599e+34,1.4682862905934705e+35,5.02184665179087e+21,1.059011121026279e+36,523794054885.13715
F32013,10,0.3,9.612958737923663e+33,6.79371251156479e+34,2.3377612846755548e+21,4.900009470950721e+35,273608854140.4148
F32013,10,0.4,5.1143724862389584e+33,3.6144580342423937e+34,1.2717744387622576e+21,2.60695135115241e+35,171143268681.59158
F32013,10,0.5,2.9203841081805745e+33,2.0639128660313654e+34,7.512035549541807e+20,1.4886105335049028e+35,122083550246.31697
F32013,10,0.6,1.7346385773588247e+33,1.2259162391611832e+34,4.618789264179821e+20,8.842000178731866e+34,96474212640.62605
F32013,10,0.7,1.054429995486554e+33,7.451950284015941e+33,2.8839370051431494e+20,5.374767252798173e+34,81184810114.10951
F32013,10,0.8,6.499526959501302e+32,4.5934007592298666e+33,1.807572523855911e+20,3.313019895151398e+34,71588773711.73291
F32013,10,0.9,4.040693344434809e+32,2.8556755838359885e+33,1.132819002057773e+20,2.0596743797370415e+34,65187606708.5325
F32013,10,1.0,2.5253513445120083e+32,1.7847408810550482e+33,7.095153171496207e+19,1.287255815925532e+34,60609576907.88389
F32013,30,0.01,1.3710738321568695e+34,9.539610933383921e+34,1.3456821370789829e+27,6.882329056130229e+35,8.563820456250135e+17
F32013,30,0.1,8.868871825663481e+32,6.15366750363313e+33,7.406522570792799e+25,4.4396851483781e+34,8.36631650411424e+16
F32013,30,0.2,2.7149280525353372e+32,1.8831924686045554e+33,2.226619685839117e+25,1.3586706396828639e+34,3.018743794893891e+16
F32013,30,0.3,1.2107692503509256e+32,8.397639223756949e+32,9.83840187681673e+24,6.058667991108917e+33,1.4210804299560318e+16
F32013,30,0.4,6.258069804240828e+31,4.340278122278333e+32,5.049848359220707e+24,3.131394180855837e+33,7516394007419272.0
F32013,30,0.5,3.4741833461174807e+31,2.4094641712064016e+32,2.7867633257193404e+24,1.7383642734128694e+33,4237085872698636.0
F32013,30,0.6,2.0058236283170304e+31,1.39109270236758e+32,1.6002023088980058e+24,1.0036365287401097e+33,2483555492843671.5
F32013,30,0.7,1.1843129075924632e+31,8.213504108161364e+31,9.399680810005065e+23,5.925826015000695e+32,1490158642492068.5
F32013,30,0.8,7.0890732716555e+30,4.916455693665992e+31,5.598729380377811e+23,3.5470927903665256e+32,906735605197653.1
F32013,30,0.9,4.274612067176126e+30,2.9645664320198213e+31,3.359870926826889e+23,2.138856227401332e+32,556460321687976.8
F32013,30,1.0,2.589795486963674e+30,1.7961074749339536e+31,2.0263057117590876e+23,1.2958439506579635e+32,344315329565416.8
F32013,50,0.01,1.875539249749529e+37,9.335110981744983e+37,1.1850158408345886e+25,5.412913125971289e+38,2.2559390525435482e+19
F32013,50,0.1,1.0743407507230357e+36,5.309539429963458e+36,8.922203569001965e+23,2.903459584027158e+37,2.212196541843603e+18
F32013,50,0.2,3.2570363667617072e+35,1.609078567287494e+36,2.7385018506711114e+23,8.759842143867908e+36,7.22398842369517e+17
F32013,50,0.3,1.4464486332686101e+35,7.144690780224875e+35,1.2121104567103784e+23,3.8798997712954266e+36,3.204063917351934e+17
F32013,50,0.4,7.449511148367892e+34,3.679308144595514e+35,6.205449329346201e+22,1.9949227645860087e+36,1.633545714789033e+17
F32013,50,0.5,4.1210318482955015e+34,2.0352815582305834e+35,3.411114103840304e+22,1.1026617352419309e+36,8.926558074900949e+16
F32013,50,0.6,2.3684324218761056e+34,1.1696847402376697e+35,1.9477335276154775e+22,6.334222676497116e+35,5.0675773593259016e+16
F32013,50,0.7,1.3923298665416732e+34,6.876130256599913e+34,1.1375409573571542e+22,3.7226431067085125e+35,2.947295268708898e+16
F32013,50,0.8,8.287062233561139e+33,4.0926006474709057e+34,6.726442188180528e+21,2.2152947466146004e+35,1.741310440495546e+16
F32013,50,0.9,4.973010933903973e+33,2.455933012746948e+34,4.010652205746298e+21,1.3292241371469529e+35,1.04319848014178e+16
F32013,50,1.0,2.997984473209312e+33,1.4805588211022355e+34,2.402963919585065e+21,8.012572756078895e+34,6332940964690086.0
