checkpoint,mean,std,median,max,min
0.01,1.1025049419154491,0.015236799977094383,1.0987998367282537,1.143798804448347,1.0794509609743868
0.1,1.0961348925297774,0.016043678601650117,1.0946324472643716,1.1365713921316924,1.0638812177565644
0.2,1.0735172879234551,0.02396750757468956,1.075333363469514,1.1411948939690815,1.0247562149340153
0.3,1.0330358416622345,0.045820593778818225,1.0427041133537303,1.1185603826875066,0.9251564600003446
0.4,0.9374281971791655,0.07456012095680196,0.9444141334268071,1.0778716439958889,0.6939256217599926
0.5,0.8039154220514363,0.09765066937641159,0.8085665307395858,0.9859409183795298,0.6319539694534816
0.6,0.6634371125614316,0.08116835815880775,0.6525248098010585,0.8525285755617122,0.5119600130015088
0.7,0.5544327305589573,0.0705173244247064,0.5524457456379319,0.7258947813931583,0.4316358972188791
0.8,0.46575747684370766,0.06120862887258606,0.46588346400974434,0.6144787906486963,0.3395395912907275
0.9,0.4095640145954221,0.055576650181587126,0.40591942497463657,0.5453907462994354,0.2981978329560515
1.0,0.39252069549090707,0.0554992590437045,0.3902796437153644,0.529568659021835,0.2799001884924531
