function,dimension,run,checkpoint,error
F42013,10,0,0.01,[934889660.3383118]
F42013,10,0,0.1,[934889660.3383118]
F42013,10,0,0.2,[934889660.3383118]
F42013,10,0,0.3,[934889660.3383118]
F42013,10,0,0.4,[934889660.3383118]
F42013,10,0,0.5,[934889660.3383118]
F42013,10,0,0.6,[934889660.3383118]
F42013,10,0,0.7,[934889660.3383118]
F42013,10,0,0.8,[934889660.3383118]
F42013,10,0,0.9,[934889660.3383118]
F42013,10,0,1.0,[934889660.3383118]
F42013,10,1,0.01,[458362798.9232759]
F42013,10,1,0.1,[458362798.9232759]
F42013,10,1,0.2,[458362798.9232759]
F42013,10,1,0.3,[458362798.9232759]
F42013,10,1,0.4,[458362798.9232759]
F42013,10,1,0.5,[458362798.9232759]
F42013,10,1,0.6,[458362798.9232759]
F42013,10,1,0.7,[458362798.9232759]
F42013,10,1,0.8,[458362798.9232759]
F42013,10,1,0.9,[458362798.9232759]
F42013,10,1,1.0,[458362798.9232759]
F42013,10,2,0.01,[5.635538400383666e-07]
F42013,10,2,0.1,[1.3041972124483436e-07]
F42013,10,2,0.2,[1.3041972124483436e-07]
F42013,10,2,0.3,[1.3041972124483436e-07]
F42013,10,2,0.4,[1.3041972124483436e-07]
F42013,10,2,0.5,[1.3041972124483436e-07]
F42013,10,2,0.6,[1.3041972124483436e-07]
F42013,10,2,0.7,[1.3041972124483436e-07]
F42013,10,2,0.8,[1.3041972124483436e-07]
F42013,10,2,0.9,[1.3041972124483436e-07]
F42013,10,2,1.0,[1.3041972124483436e-07]
F42013,10,3,0.01,[911608312.8506608]
F42013,10,3,0.1,[911608312.8506608]
F42013,10,3,0.2,[911608312.8506608]
F42013,10,3,0.3,[911608312.8506608]
F42013,10,3,0.4,[911608312.8506608]
F42013,10,3,0.5,[911608312.8506608]
F42013,10,3,0.6,[911608312.8506608]
F42013,10,3,0.7,[911608312.8506608]
F42013,10,3,0.8,[911608312.8506608]
F42013,10,3,0.9,[911608312.8506608]
F42013,10,3,1.0,[911608312.8506608]
F42013,10,4,0.01,[1124745177.8620036]
F42013,10,4,0.1,[1124745177.8620036]
F42013,10,4,0.2,[1124745177.8620036]
F42013,10,4,0.3,[1124745177.8620036]
F42013,10,4,0.4,[1124745177.8620036]
F42013,10,4,0.5,[1124745177.8620036]
F42013,10,4,0.6,[1124745177.8620036]
F42013,10,4,0.7,[1124745177.8620036]
F42013,10,4,0.8,[1124745177.8620036]
F42013,10,4,0.9,[1124745177.8620036]
F42013,10,4,1.0,[1124745177.8620036]
F42013,10,5,0.01,[376039.6637485648]
F42013,10,5,0.1,[376039.6637485648]
F42013,10,5,0.2,[376039.6637485648]
F42013,10,5,0.3,[376039.6637485648]
F42013,10,5,0.4,[376039.6637485648]
F42013,10,5,0.5,[376039.6637485648]
F42013,10,5,0.6,[376039.6637485648]
F42013,10,5,0.7,[376039.6637485648]
F42013,10,5,0.8,[376039.6637485648]
F42013,10,5,0.9,[376039.6637485648]
F42013,10,5,1.0,[376039.6637485648]
F42013,10,6,0.01,[25747089.577363666]
F42013,10,6,0.1,[25747089.577363666]
F42013,10,6,0.2,[25747089.577363666]
F42013,10,6,0.3,[25747089.577363666]
F42013,10,6,0.4,[25747089.577363666]
F42013,10,6,0.5,[25747089.577363666]
F42013,10,6,0.6,[25747089.577363666]
F42013,10,6,0.7,[25747089.577363666]
F42013,10,6,0.8,[25747089.577363666]
F42013,10,6,0.9,[25747089.577363666]
F42013,10,6,1.0,[25747089.577363666]
F42013,10,7,0.01,[303331.26632776647]
F42013,10,7,0.1,[303331.26632776647]
F42013,10,7,0.2,[303331.26632776647]
F42013,10,7,0.3,[303331.26632776647]
F42013,10,7,0.4,[303331.26632776647]
F42013,10,7,0.5,[303331.26632776647]
F42013,10,7,0.6,[303331.26632776647]
F42013,10,7,0.7,[303331.26632776647]
F42013,10,7,0.8,[303331.26632776647]
F42013,10,7,0.9,[303331.26632776647]
F42013,10,7,1.0,[303331.26632776647]
F42013,10,8,0.01,[12473186.225408958]
F42013,10,8,0.1,[12473186.225408958]
F42013,10,8,0.2,[12473186.225408958]
F42013,10,8,0.3,[12473186.225408958]
F42013,10,8,0.4,[12473186.225408958]
F42013,10,8,0.5,[12473186.225408958]
F42013,10,8,0.6,[12473186.225408958]
F42013,10,8,0.7,[12473186.225408958]
F42013,10,8,0.8,[12473186.225408958]
F42013,10,8,0.9,[12473186.225408958]
F42013,10,8,1.0,[12473186.225408958]
F42013,10,9,0.01,[266447561.2394628]
F42013,10,9,0.1,[266447561.2394628]
F42013,10,9,0.2,[266447561.2394628]
F42013,10,9,0.3,[266447561.2394628]
F42013,10,9,0.4,[266447561.2394628]
F42013,10,9,0.5,[266447561.2394628]
F42013,10,9,0.6,[266447561.2394628]
F42013,10,9,0.7,[266447561.2394628]
F42013,10,9,0.8,[266447561.2394628]
F42013,10,9,0.9,[266447561.2394628]
F42013,10,9,1.0,[266447561.2394628]
F42013,10,10,0.01,[4870558222.162402]
F42013,10,10,0.1,[4870558222.162402]
F42013,10,10,0.2,[4870558222.162402]
F42013,10,10,0.3,[4870558222.162402]
F42013,10,10,0.4,[4870558222.162402]
