function,dimension,run,checkpoint,error
F182013,10,0,0.01,[1552.7566629108317]
F182013,10,0,0.1,[794.1635823061247]
F182013,10,0,0.2,[574.7185075865126]
F182013,10,0,0.3,[417.5248762382171]
F182013,10,0,0.4,[296.8235155229165]
F182013,10,0,0.5,[244.9961181629492]
F182013,10,0,0.6,[337.61710054749074]
F182013,10,0,0.7,[340.16246491354536]
F182013,10,0,0.8,[195.82106186907333]
F182013,10,0,0.9,[240.31408368991345]
F182013,10,0,1.0,[170.73315158275716]
F182013,10,1,0.01,[1575.203643455234]
F182013,10,1,0.1,[858.9147016749334]
F182013,10,1,0.2,[534.8475752891252]
F182013,10,1,0.3,[364.1795325260433]
F182013,10,1,0.4,[324.12583948303995]
F182013,10,1,0.5,[303.14602285237083]
F182013,10,1,0.6,[228.60365715227942]
F182013,10,1,0.7,[221.37433918447368]
F182013,10,1,0.8,[226.24350918157597]
F182013,10,1,0.9,[197.92999492494482]
F182013,10,1,1.0,[125.9311973134869]
F182013,10,2,0.01,[2085.6779855121226]
F182013,10,2,0.1,[740.818879899266]
F182013,10,2,0.2,[595.3406493287677]
F182013,10,2,0.3,[368.64795752268424]
F182013,10,2,0.4,[374.37899187404764]
F182013,10,2,0.5,[269.90373679690697]
F182013,10,2,0.6,[345.5565085167094]
F182013,10,2,0.7,[234.7060661171182]
F182013,10,2,0.8,[171.06804507071342]
F182013,10,2,0.9,[178.7128156287954]
F182013,10,2,1.0,[146.59880753674975]
F182013,10,3,0.01,[1278.0206705110102]
F182013,10,3,0.1,[448.73402405382035]
F182013,10,3,0.2,[216.8953007810835]
F182013,10,3,0.3,[138.470591929418]
F182013,10,3,0.4,[183.0534268714132]
F182013,10,3,0.5,[150.5620681219683]
F182013,10,3,0.6,[89.31670530004419]
F182013,10,3,0.7,[82.97965872919087]
F182013,10,3,0.8,[133.78261366945844]
F182013,10,3,0.9,[99.06842889059419]
F182013,10,3,1.0,[111.83639534283418]
F182013,10,4,0.01,[1313.6336638735788]
F182013,10,4,0.1,[864.8891947236934]
F182013,10,4,0.2,[723.2514307931531]
F182013,10,4,0.3,[513.3495814070026]
F182013,10,4,0.4,[399.1419091624298]
F182013,10,4,0.5,[382.32220185968015]
F182013,10,4,0.6,[327.65460642965513]
F182013,10,4,0.7,[218.21659111077201]
F182013,10,4,0.8,[182.71576373645337]
F182013,10,4,0.9,[125.82039174380031]
F182013,10,4,1.0,[145.92229667818208]
F182013,10,5,0.01,[2763.8054420627855]
F182013,10,5,0.1,[1334.5947385697068]
F182013,10,5,0.2,[863.3533297897893]
F182013,10,5,0.3,[567.6904243859108]
F182013,10,5,0.4,[472.25064923829143]
F182013,10,5,0.5,[434.27541611447737]
F182013,10,5,0.6,[351.30893368852344]
F182013,10,5,0.7,[222.4047295283532]
F182013,10,5,0.8,[164.3542913604939]
F182013,10,5,0.9,[148.05695647526852]
F182013,10,5,1.0,[170.1063188549873]
F182013,10,6,0.01,[1615.057359921074]
F182013,10,6,0.1,[519.6371466850306]
F182013,10,6,0.2,[266.6190518385895]
F182013,10,6,0.3,[215.40376561421488]
F182013,10,6,0.4,[231.94812756285432]
F182013,10,6,0.5,[214.97611070129483]
F182013,10,6,0.6,[260.8756006745293]
F182013,10,6,0.7,[174.38204445637302]
F182013,10,6,0.8,[177.30399789373018]
F182013,10,6,0.9,[116.60012502642519]
F182013,10,6,1.0,[113.65135337425272]
F182013,10,7,0.01,[2804.4113296777823]
F182013,10,7,0.1,[1300.3893049101332]
F182013,10,7,0.2,[981.9206732590892]
F182013,10,7,0.3,[653.7383065416907]
F182013,10,7,0.4,[412.5336413640716]
F182013,10,7,0.5,[279.12111852656335]
F182013,10,7,0.6,[203.60685093345592]
F182013,10,7,0.7,[200.19311546169183]
F182013,10,7,0.8,[200.44752706746317]
F182013,10,7,0.9,[201.12235689531667]
F182013,10,7,1.0,[200.65028829510572]
F182013,10,8,0.01,[1865.2568057500494]
F182013,10,8,0.1,[1018.3223628420778]
F182013,10,8,0.2,[729.8360687772108]
F182013,10,8,0.3,[583.7188661492123]
F182013,10,8,0.4,[393.06285980615803]
F182013,10,8,0.5,[289.3723386153688]
F182013,10,8,0.6,[401.9825885752432]
F182013,10,8,0.7,[334.5682024168036]
F182013,10,8,0.8,[268.3017548649682]
F182013,10,8,0.9,[249.19114737223015]
F182013,10,8,1.0,[297.85266082362546]
F182013,10,9,0.01,[1789.255827833893]
F182013,10,9,0.1,[731.4981664696397]
F182013,10,9,0.2,[503.84439371722715]
F182013,10,9,0.3,[323.5870193314247]
F182013,10,9,0.4,[247.20102744513633]
F182013,10,9,0.5,[238.87877153400927]
F182013,10,9,0.6,[172.44680887495429]
F182013,10,9,0.7,[141.49865128604313]
F182013,10,9,0.8,[87.7740563986572]
F182013,10,9,0.9,[212.46367677711328]
F182013,10,9,1.0,[88.69158831415132]
F182013,10,10,0.01,[1777.4640887522282]
F182013,10,10,0.1,[811.7647947442233]
F182013,10,10,0.2,[601.4215409566428]
F182013,10,10,0.3,[400.81690580546626]
F182013,10,10,0.4,[306.64603589340857]
F182013,10,10,0.5,[299.6021540372726]
F182013,10,10,0.6,[205.55366857206172]
F182013,10,10,0.7,[147.45188278451633]
F182013,10,10,0.8,[174.86565462458884]
F182013,10,10,0.9,[96.64620081045473]
F182013,10,10,1.0,[96.18945993392248]
F182013,10,11,0.01,[637.4584559993543]
F182013,10,11,0.1,[384.52965759239]
F182013,10,11,0.2,[232.382287394409]
F182013,10,11,0.3,[232.21926468237075]
F182013,10,11,0.4,[159.93282508626726]
F182013,10,11,0.5,[71.22432562321052]
F182013,10,11,0.6,[64.90555826930176]
F182013,10,11,0.7,[75.30944682991054]
F182013,10,11,0.8,[100.55534263342565]
F182013,10,11,0.9,[81.02531693120591]
F182013,10,11,1.0,[88.8662610436989]
F182013,10,12,0.01,[1147.9124976377868]
F182013,10,12,0.1,[671.7434170578363]
F182013,10,12,0.2,[416.12593303837957]
F182013,10,12,0.3,[365.07170318623116]
F182013,10,12,0.4,[353.55511967656764]
F182013,10,12,0.5,[275.2009130215365]
F182013,10,12,0.6,[183.93824297587253]
F182013,10,12,0.7,[254.45941914234243]
F182013,10,12,0.8,[158.33566114466532]
F182013,10,12,0.9,[165.09492673549335]
F182013,10,12,1.0,[134.22795534370061]
F182013,10,13,0.01,[2939.4406151548255]
F182013,10,13,0.1,[908.0320225938763]
F182013,10,13,0.2,[599.2544602352084]
F182013,10,13,0.3,[396.80003124102655]
F182013,10,13,0.4,[235.45730118378106]
F182013,10,13,0.5,[227.26274499053102]
F182013,10,13,0.6,[209.56392906696544]
F182013,10,13,0.7,[98.86702822030094]
F182013,10,13,0.8,[64.47746338828159]
F182013,10,13,0.9,[117.25725462271464]
F182013,10,13,1.0,[67.84589327315575]
F182013,10,14,0.01,[2098.9965953515175]
F182013,10,14,0.1,[920.2366538034726]
F182013,10,14,0.2,[672.7762004841602]
F182013,10,14,0.3,[578.5364437626687]
F182013,10,14,0.4,[527.9156932197312]
F182013,10,14,0.5,[561.3920511301968]
F182013,10,14,0.6,[438.30387159952875]
F182013,10,14,0.7,[361.10549884079524]
F182013,10,14,0.8,[302.3715581214807]
F182013,10,14,0.9,[238.13387604745583]
F182013,10,14,1.0,[197.44335398927342]
F182013,10,15,0.01,[1424.8700053663733]
F182013,10,15,0.1,[713.9382483776994]
F182013,10,15,0.2,[711.3353123056127]
F182013,10,15,0.3,[711.4310285213087]
F182013,10,15,0.4,[710.6342216236567]
F182013,10,15,0.5,[710.3223317397712]
F182013,10,15,0.6,[704.1262300767135]
F182013,10,15,0.7,[712.8147651560835]
F182013,10,15,0.8,[719.2335274430202]
F182013,10,15,0.9,[708.9961390422616]
F182013,10,15,1.0,[715.7051811620204]
F182013,10,16,0.01,[2091.535117765078]
F182013,10,16,0.1,[1273.0465382203226]
F182013,10,16,0.2,[807.3165810111609]
F182013,10,16,0.3,[495.3645647649978]
F182013,10,16,0.4,[435.14240903308155]
F182013,10,16,0.5,[386.06010253605314]
F182013,10,16,0.6,[376.74242343685114]
F182013,10,16,0.7,[211.90647214362025]
F182013,10,16,0.8,[199.8878800180603]
F182013,10,16,0.9,[153.31551739611314]
F182013,10,16,1.0,[134.95829543706486]
F182013,10,17,0.01,[683.2535104123122]
F182013,10,17,0.1,[373.1373502908332]
F182013,10,17,0.2,[225.21417676214207]
F182013,10,17,0.3,[174.5300298126931]
F182013,10,17,0.4,[156.45942782844259]
F182013,10,17,0.5,[124.77572342777546]
F182013,10,17,0.6,[126.00011376553016]
F182013,10,17,0.7,[69.76207404651421]
F182013,10,17,0.8,[130.09780537472625]
F182013,10,17,0.9,[97.0993474009282]
F182013,10,17,1.0,[119.14159086998313]
F182013,10,18,0.01,[2267.2404569796686]
F182013,10,18,0.1,[1110.4229186490581]
F182013,10,18,0.2,[799.2915548071701]
F182013,10,18,0.3,[511.2170525597222]
F182013,10,18,0.4,[380.2026696407481]
F182013,10,18,0.5,[257.86932330667935]
F182013,10,18,0.6,[264.63350200056595]
F182013,10,18,0.7,[292.88358283895286]
F182013,10,18,0.8,[241.79323905285491]
F182013,10,18,0.9,[171.20240232406934]
F182013,10,18,1.0,[157.97999291823726]
F182013,10,19,0.01,[1365.9589597275065]
F182013,10,19,0.1,[504.0272201231337]
F182013,10,19,0.2,[275.7088388971664]
F182013,10,19,0.3,[219.22138501495772]
F182013,10,19,0.4,[255.03919359535575]
F182013,10,19,0.5,[136.3650659865317]
F182013,10,19,0.6,[211.6750440064343]
F182013,10,19,0.7,[151.82379522080646]
F182013,10,19,0.8,[154.82789526072634]
F182013,10,19,0.9,[156.22721664816777]
F182013,10,19,1.0,[154.9125198109832]
F182013,10,20,0.01,[3060.1437581192813]
F182013,10,20,0.1,[764.0982204318361]
F182013,10,20,0.2,[534.5776884267625]
F182013,10,20,0.3,[401.5573861675505]
F182013,10,20,0.4,[244.4107757952214]
F182013,10,20,0.5,[195.73905511720545]
F182013,10,20,0.6,[218.34750792078228]
F182013,10,20,0.7,[227.15770409939523]
F182013,10,20,0.8,[87.92204494925682]
F182013,10,20,0.9,[154.72878556389344]
F182013,10,20,1.0,[166.74929832521138]
F182013,10,21,0.01,[2444.96354421032]
F182013,10,21,0.1,[546.9773136119954]
F182013,10,21,0.2,[389.4941902830748]
F182013,10,21,0.3,[251.41882191967852]
F182013,10,21,0.4,[191.07434241188196]
