algorithm,run,checkpoint,error
adagrad,0,0.01,[0.0900782954188452]
adagrad,0,0.1,[0.09007498258719479]
adagrad,0,0.2,[0.09012645653178915]
adagrad,0,0.3,[0.09003216197851559]
adagrad,0,0.4,[0.09002878637137421]
adagrad,0,0.5,[0.09001896986099422]
adagrad,0,0.6,[0.09001225101757629]
adagrad,0,0.7,[0.09000157822636352]
adagrad,0,0.8,[0.09001303127360312]
adagrad,0,0.9,[0.09002000313273396]
adagrad,0,1.0,[0.0900028353619576]
adagrad,1,0.01,[0.09034977910537174]
adagrad,1,0.1,[0.0901369229321079]
adagrad,1,0.2,[0.09006639766220148]
adagrad,1,0.3,[0.09009397457782492]
adagrad,1,0.4,[0.09006950381937345]
adagrad,1,0.5,[0.0900204762361518]
adagrad,1,0.6,[0.09002669859071906]
adagrad,1,0.7,[0.0900276322485622]
adagrad,1,0.8,[0.09002062233196054]
adagrad,1,0.9,[0.08998975031291385]
adagrad,1,1.0,[0.09006451567611717]
adagrad,2,0.01,[0.09009465773024812]
adagrad,2,0.1,[0.09010074695187584]
adagrad,2,0.2,[0.09000142747624824]
adagrad,2,0.3,[0.09006750278754969]
adagrad,2,0.4,[0.09005642975839082]
adagrad,2,0.5,[0.09003386268384352]
adagrad,2,0.6,[0.0900217157658223]
adagrad,2,0.7,[0.0900117431492579]
adagrad,2,0.8,[0.08999300796772743]
adagrad,2,0.9,[0.09000818004387265]
adagrad,2,1.0,[0.09001607389183604]
adagrad,3,0.01,[0.09022081621371504]
adagrad,3,0.1,[0.09017269292598616]
adagrad,3,0.2,[0.09016057528498199]
adagrad,3,0.3,[0.09003753414281605]
adagrad,3,0.4,[0.08999282370432803]
adagrad,3,0.5,[0.09000549361102815]
adagrad,3,0.6,[0.09001935718108345]
adagrad,3,0.7,[0.09008720425528298]
adagrad,3,0.8,[0.08999487002525552]
adagrad,3,0.9,[0.09000964231868869]
adagrad,3,1.0,[0.0900173997701832]
adagrad,4,0.01,[0.09030320975699824]
adagrad,4,0.1,[0.09005499343740818]
adagrad,4,0.2,[0.09012350832888105]
adagrad,4,0.3,[0.08999466728728446]
adagrad,4,0.4,[0.09001108266145132]
adagrad,4,0.5,[0.09003810670371243]
adagrad,4,0.6,[0.09004323611865386]
adagrad,4,0.7,[0.0900386149426721]
adagrad,4,0.8,[0.09003608713565855]
adagrad,4,0.9,[0.08999169217420391]
adagrad,4,1.0,[0.09001934850991779]
adagrad,5,0.01,[0.09075603383134113]
adagrad,5,0.1,[0.09012071837252386]
adagrad,5,0.2,[0.09013124889355403]
adagrad,5,0.3,[0.09002439439051424]
adagrad,5,0.4,[0.08999067429676069]
adagrad,5,0.5,[0.09005058599010224]
adagrad,5,0.6,[0.08999610637619797]
adagrad,5,0.7,[0.09000542874715677]
adagrad,5,0.8,[0.08999044225194197]
adagrad,5,0.9,[0.08997981988788725]
adagrad,5,1.0,[0.08998298823827054]
adagrad,6,0.01,[0.09022275198445426]
adagrad,6,0.1,[0.09015210783471667]
adagrad,6,0.2,[0.09001878472658616]
adagrad,6,0.3,[0.09003223635584698]
adagrad,6,0.4,[0.09009446307986613]
adagrad,6,0.5,[0.0900387640532048]
adagrad,6,0.6,[0.08998695567741123]
adagrad,6,0.7,[0.09001926720580836]
adagrad,6,0.8,[0.08999330087753743]
adagrad,6,0.9,[0.09004678540436051]
adagrad,6,1.0,[0.0900187883931876]
adagrad,7,0.01,[0.09052826520468057]
adagrad,7,0.1,[0.09007582557437364]
adagrad,7,0.2,[0.09004942494075675]
adagrad,7,0.3,[0.09002640443402]
adagrad,7,0.4,[0.0900515577526083]
adagrad,7,0.5,[0.09001205109001953]
adagrad,7,0.6,[0.09005470779526868]
adagrad,7,0.7,[0.08998611134264899]
adagrad,7,0.8,[0.09004066056690925]
adagrad,7,0.9,[0.08241165867143466]
adagrad,7,1.0,[0.08212906283817166]
adagrad,8,0.01,[0.09071772882936635]
adagrad,8,0.1,[0.09006524152716079]
adagrad,8,0.2,[0.08999354509317835]
adagrad,8,0.3,[0.0900737781187224]
adagrad,8,0.4,[0.09001321042025655]
adagrad,8,0.5,[0.09006874510422588]
adagrad,8,0.6,[0.09001162394294109]
adagrad,8,0.7,[0.09005007182042588]
adagrad,8,0.8,[0.09000262169252242]
adagrad,8,0.9,[0.08999658175668787]
