checkpoint,mean,std,median,max,min
0.01,0.09038294548803553,0.00020964163020869216,0.09034555749148361,0.09124709081113523,0.0900782954188452
0.1,0.09010229873724185,5.659589141586155e-05,0.09010017194419122,0.0902460277649484,0.09000221488057349
0.2,0.09006586479778489,5.118841408823947e-05,0.09005781148374048,0.09019249959327984,0.08999354509317835
0.3,0.0900454247070702,2.4775812677946164e-05,0.09004775758138404,0.09009409844720902,0.08999466728728446
0.4,0.09003948298011802,3.263572227899474e-05,0.09003804012414948,0.09011534096606313,0.0899824823055448
0.5,0.09002728022191381,2.848671181568962e-05,0.0900255741207802,0.09011134831560207,0.08997793081271292
0.6,0.09002426561451211,2.9160925668337133e-05,0.0900179381052961,0.09012146616826147,0.08997864652071394
0.7,0.09001971418642057,2.631297984642431e-05,0.09001551297271496,0.09008720425528298,0.08997764851392367
0.8,0.0897402113920409,0.0019399461102953795,0.09001259604656753,0.09006352360913489,0.07602340910287332
0.9,0.08934433839588461,0.0027713640356158893,0.09000964231868869,0.09007233898800351,0.07563427689871127
1.0,0.08928182799100139,0.0030474744131940173,0.0900090481726743,0.09008447302859673,0.07358697775237338
