algorithm,dimension,run,checkpoint,error
bfgs,3658,0,0.01,"[(0.9011428571428571, 0.1041819808032297, 0.05191445350646973)]"
bfgs,3658,0,0.1,"[(0.8669285714285715, 0.0981476916515187, 0.33032703399658203)]"
bfgs,3658,0,0.2,"[(0.8005714285714286, 0.09335270728617971, 0.6072752475738525)]"
bfgs,3658,0,0.3,"[(0.7426428571428572, 0.10542495566009333, 1.1880285739898682)]"
bfgs,3658,0,0.4,"[(0.6887142857142857, 0.09623455955727087, 2.260383367538452)]"
bfgs,3658,0,0.5,"[(0.6385000000000001, 0.09169430513375193, 3.958468437194824)]"
bfgs,3658,0,0.6,"[(0.637, 0.09253435291083624, 5.505831718444824)]"
bfgs,3658,0,0.7,"[(0.637, 0.09253435291083624, 6.6632890701293945)]"
bfgs,3658,0,0.8,"[(0.6057857142857143, 0.08748372403366178, 7.570374011993408)]"
bfgs,3658,0,0.9,"[(0.5683571428571428, 0.0826358802772036, 8.654792070388794)]"
bfgs,3658,0,1.0,"[(0.5683571428571428, 0.0826358802772036, 9.597168922424316)]"
bfgs,3658,1,0.01,"[(0.8710714285714286, 0.10479057353315287, 0.04503321647644043)]"
bfgs,3658,1,0.1,"[(0.8643571428571428, 0.10174227707345178, 0.382171630859375)]"
bfgs,3658,1,0.2,"[(0.7992142857142857, 0.09349622733119471, 1.575134038925171)]"
bfgs,3658,1,0.3,"[(0.734, 0.09847535218370958, 2.462759494781494)]"
bfgs,3658,1,0.4,"[(0.6791428571428572, 0.09739729042387489, 3.3489439487457275)]"
bfgs,3658,1,0.5,"[(0.6791428571428572, 0.09739729042387489, 4.225895404815674)]"
bfgs,3658,1,0.6,"[(0.6791428571428572, 0.09739729042387489, 4.918793439865112)]"
bfgs,3658,1,0.7,"[(0.6052857142857142, 0.08558145330509008, 5.554692268371582)]"
bfgs,3658,1,0.8,"[(0.5421428571428571, 0.08099197998006669, 6.310066223144531)]"
bfgs,3658,1,0.9,"[(0.5362142857142858, 0.07834516291188824, 7.129790782928467)]"
bfgs,3658,1,1.0,"[(0.556, 0.0820823713573497, 7.944548845291138)]"
bfgs,3658,2,0.01,"[(0.9037142857142857, 0.10825590433581386, 0.24236178398132324)]"
bfgs,3658,2,0.1,"[(0.8524285714285714, 0.09833737568331113, 1.2543482780456543)]"
bfgs,3658,2,0.2,"[(0.7509285714285714, 0.0981428509235583, 2.37245512008667)]"
bfgs,3658,2,0.3,"[(0.7200714285714286, 0.10730040270693934, 3.2210185527801514)]"
bfgs,3658,2,0.4,"[(0.7200714285714286, 0.10730040270693934, 4.032705068588257)]"
bfgs,3658,2,0.5,"[(0.7200714285714286, 0.10730040270693934, 4.635032892227173)]"
bfgs,3658,2,0.6,"[(0.7200714285714286, 0.10730040270693934, 5.336089611053467)]"
bfgs,3658,2,0.7,"[(0.7200714285714286, 0.10730040270693934, 6.052583932876587)]"
bfgs,3658,2,0.8,"[(0.7200714285714286, 0.10730040270693934, 6.81851053237915)]"
bfgs,3658,2,0.9,"[(0.7200714285714286, 0.10730040270693934, 7.644660472869873)]"
bfgs,3658,2,1.0,"[(0.7200714285714286, 0.10730040270693934, 8.453984022140503)]"
bfgs,3658,3,0.01,"[(0.8980714285714286, 0.10120618047061458, 0.24907922744750977)]"
bfgs,3658,3,0.1,"[(0.8295, 0.0962037929708649, 0.8961565494537354)]"
bfgs,3658,3,0.2,"[(0.8386428571428571, 0.09866848994125753, 1.5633618831634521)]"
bfgs,3658,3,0.3,"[(0.7126428571428571, 0.09946292698245479, 2.2875468730926514)]"
bfgs,3658,3,0.4,"[(0.6962142857142857, 0.1008671620218474, 2.8657164573669434)]"
bfgs,3658,3,0.5,"[(0.6907857142857143, 0.1024584906582761, 3.452258348464966)]"
bfgs,3658,3,0.6,"[(0.6907857142857143, 0.1024584906582761, 4.01546311378479)]"
bfgs,3658,3,0.7,"[(0.609, 0.08753860862733799, 4.7526938915252686)]"
bfgs,3658,3,0.8,"[(0.5840714285714286, 0.08056404852185894, 5.410101652145386)]"
bfgs,3658,3,0.9,"[(0.573, 0.08209910499729281, 6.012557029724121)]"
bfgs,3658,3,1.0,"[(0.573, 0.08209910499729281, 6.703836441040039)]"
bfgs,3658,4,0.01,"[(0.8747857142857143, 0.10321808840705612, 0.4228188991546631)]"
bfgs,3658,4,0.1,"[(0.8587857142857143, 0.09659674669592723, 2.20957088470459)]"
bfgs,3658,4,0.2,"[(0.8018571428571428, 0.09536729502424283, 3.829766273498535)]"
bfgs,3658,4,0.3,"[(0.7045, 0.09587254170999387, 4.891764879226685)]"
bfgs,3658,4,0.4,"[(0.6775714285714285, 0.0975816098315297, 5.907986640930176)]"
bfgs,3658,4,0.5,"[(0.6775714285714285, 0.0975816098315297, 6.807632207870483)]"
bfgs,3658,4,0.6,"[(0.6775714285714285, 0.0975816098315297, 7.703884601593018)]"
bfgs,3658,4,0.7,"[(0.6775714285714285, 0.0975816098315297, 8.639805555343628)]"
bfgs,3658,4,0.8,"[(0.6775714285714285, 0.0975816098315297, 9.68611216545105)]"
bfgs,3658,4,0.9,"[(0.6775714285714285, 0.0975816098315297, 10.406360864639282)]"
bfgs,3658,4,1.0,"[(0.6775714285714285, 0.0975816098315297, 11.072113037109375)]"
