algorithm,run,checkpoint,error
adam,23,0.3,"[(0.06666666666666665, 0.49422800369668923, 0.791994571685791)]"
adam,23,0.4,"[(0.06666666666666665, 0.5586842980170442, 1.0579428672790527)]"
adam,23,0.5,"[(0.06666666666666665, 0.6130813899727994, 1.3226771354675293)]"
adam,23,0.6,"[(0.06666666666666665, 0.6613173578155522, 1.5889523029327393)]"
adam,23,0.7,"[(0.06666666666666665, 0.7090444028254481, 1.8557333946228027)]"
adam,23,0.8,"[(0.06666666666666665, 0.7534023864556645, 2.1225244998931885)]"
adam,23,0.9,"[(0.06666666666666665, 0.7978953769121896, 2.3890419006347656)]"
adam,23,1.0,"[(0.06666666666666665, 0.8421654931712419, 2.655608654022217)]"
adam,24,0.01,"[(0.033333333333333326, 0.39314575177626776, 0.027212858200073242)]"
adam,24,0.1,"[(0.0, 0.015863040295091686, 0.26131176948547363)]"
adam,24,0.2,"[(0.0, 0.007574206928406329, 0.5208396911621094)]"
adam,24,0.3,"[(0.0, 0.0040710048403408625, 0.7820875644683838)]"
adam,24,0.4,"[(0.0, 0.005485858886054252, 1.0465147495269775)]"
adam,24,0.5,"[(0.033333333333333326, 0.03461195372591515, 1.3094251155853271)]"
adam,24,0.6,"[(0.033333333333333326, 0.10276405003242724, 1.5738205909729004)]"
adam,24,0.7,"[(0.033333333333333326, 0.15721603991621647, 1.8381531238555908)]"
adam,24,0.8,"[(0.033333333333333326, 0.2096611310427011, 2.1023855209350586)]"
adam,24,0.9,"[(0.033333333333333326, 0.2838550033809474, 2.36668062210083)]"
adam,24,1.0,"[(0.033333333333333326, 0.38978001292308334, 2.63084077835083)]"
adam,25,0.01,"[(0.033333333333333326, 0.47951901208428527, 0.02713322639465332)]"
adam,25,0.1,"[(0.0, 0.025867111124856002, 0.26375246047973633)]"
adam,25,0.2,"[(0.0, 0.019459765476300107, 0.5258831977844238)]"
adam,25,0.3,"[(0.0, 0.017184294642903945, 0.7895352840423584)]"
adam,25,0.4,"[(0.0, 0.017747286946986497, 1.0561878681182861)]"
adam,25,0.5,"[(0.0, 0.013496369374349039, 1.3210909366607666)]"
adam,25,0.6,"[(0.0, 0.01649428642133762, 1.5870749950408936)]"
adam,25,0.7,"[(0.0, 0.01398567520970559, 1.8531520366668701)]"
adam,25,0.8,"[(0.0, 0.012473170100952247, 2.1191866397857666)]"
adam,25,0.9,"[(0.0, 0.014168557533021547, 2.3850128650665283)]"
adam,25,1.0,"[(0.0, 0.013482803839563148, 2.649726390838623)]"
adam,26,0.01,"[(0.09999999999999998, 0.4719240158284353, 0.02688908576965332)]"
adam,26,0.1,"[(0.033333333333333326, 0.0782581862546834, 0.26169824600219727)]"
adam,26,0.2,"[(0.033333333333333326, 0.08286983868697592, 0.5227525234222412)]"
adam,26,0.3,"[(0.033333333333333326, 0.09227241802251605, 0.7856414318084717)]"
adam,26,0.4,"[(0.033333333333333326, 0.10048025779197858, 1.050776720046997)]"
adam,26,0.5,"[(0.033333333333333326, 0.10982170237692429, 1.314697027206421)]"
adam,26,0.6,"[(0.033333333333333326, 0.10977437121915765, 1.580953598022461)]"
adam,26,0.7,"[(0.033333333333333326, 0.09952066175188312, 1.8460423946380615)]"
adam,26,0.8,"[(0.033333333333333326, 0.07696464339702672, 2.1112775802612305)]"
adam,26,0.9,"[(0.033333333333333326, 0.20145065624224123, 2.3763060569763184)]"
adam,26,1.0,"[(0.033333333333333326, 0.2672923468372765, 2.640530824661255)]"
adam,27,0.01,"[(0.33333333333333337, 0.581243331264272, 0.0309445858001709)]"
adam,27,0.1,"[(0.0, 0.01421694555054777, 0.3023204803466797)]"
adam,27,0.2,"[(0.0, 0.01085083987162975, 0.6043016910552979)]"
adam,27,0.3,"[(0.0, 0.008838224479956365, 0.9069125652313232)]"
adam,27,0.4,"[(0.0, 0.00861100668243804, 1.2122316360473633)]"
adam,27,0.5,"[(0.0, 0.009853501443609152, 1.5155324935913086)]"
adam,27,0.6,"[(0.0, 0.01278357163378458, 1.8204691410064697)]"
adam,27,0.7,"[(0.0, 0.009287167801558353, 2.1252923011779785)]"
adam,27,0.8,"[(0.0, 0.008754652329388764, 2.431175470352173)]"
adam,27,0.9,"[(0.0, 0.008076870650956854, 2.7358689308166504)]"
adam,27,1.0,"[(0.0, 0.009347144920155965, 3.0418543815612793)]"
adam,28,0.01,"[(0.1333333333333333, 0.45512363772338016, 0.02660346031188965)]"
adam,28,0.1,"[(0.033333333333333326, 0.03706003378708407, 0.2602841854095459)]"
adam,28,0.2,"[(0.06666666666666665, 0.08951152724143048, 0.5195891857147217)]"
adam,28,0.3,"[(0.06666666666666665, 0.1528694191975268, 0.7804653644561768)]"
adam,28,0.4,"[(0.06666666666666665, 0.15179308422221377, 1.043743371963501)]"
adam,28,0.5,"[(0.033333333333333326, 0.07697280103863524, 1.3090314865112305)]"
