algorithm,run,checkpoint,error
adam,0,0.01,"[(0.033333333333333326, 0.48879353468446346, 0.02717137336730957)]"
adam,0,0.1,"[(0.0, 0.020799071431728634, 0.26494550704956055)]"
adam,0,0.2,"[(0.0, 0.01352714698348195, 0.5282561779022217)]"
adam,0,0.3,"[(0.0, 0.005796375371830773, 0.7912473678588867)]"
adam,0,0.4,"[(0.0, 0.0046687140185934384, 1.0586919784545898)]"
adam,0,0.5,"[(0.0, 0.004080232690129352, 1.322347640991211)]"
adam,0,0.6,"[(0.0, 0.005058448390113534, 1.5871531963348389)]"
adam,0,0.7,"[(0.0, 0.009491507930629396, 1.8536314964294434)]"
adam,0,0.8,"[(0.033333333333333326, 0.0863266818865311, 2.1186070442199707)]"
adam,0,0.9,"[(0.033333333333333326, 0.3630319291270301, 2.3830878734588623)]"
adam,0,1.0,"[(0.033333333333333326, 0.392483956860826, 2.6484079360961914)]"
adam,1,0.01,"[(0.4, 0.49457577384629264, 0.027092933654785156)]"
adam,1,0.1,"[(0.0, 0.010943094086855433, 0.265230655670166)]"
adam,1,0.2,"[(0.0, 0.006146955976667401, 0.5290749073028564)]"
adam,1,0.3,"[(0.033333333333333326, 0.03472665794299919, 0.7927145957946777)]"
adam,1,0.4,"[(0.033333333333333326, 0.12350346774286095, 1.0600378513336182)]"
adam,1,0.5,"[(0.033333333333333326, 0.19017230328350795, 1.323716402053833)]"
adam,1,0.6,"[(0.033333333333333326, 0.23931894583104335, 1.5894074440002441)]"
adam,1,0.7,"[(0.033333333333333326, 0.2541335010045565, 1.8546497821807861)]"
adam,1,0.8,"[(0.033333333333333326, 0.2349449655117521, 2.1197423934936523)]"
adam,1,0.9,"[(0.033333333333333326, 0.14591589348746944, 2.3851170539855957)]"
adam,1,1.0,"[(0.0, 0.0063669595041913095, 2.6500728130340576)]"
adam,2,0.01,"[(0.30000000000000004, 0.5126611864390577, 0.02717280387878418)]"
adam,2,0.1,"[(0.033333333333333326, 0.14728139349318575, 0.2648792266845703)]"
adam,2,0.2,"[(0.033333333333333326, 0.19940298249585034, 0.5279190540313721)]"
adam,2,0.3,"[(0.06666666666666665, 0.24594969185050664, 0.7910726070404053)]"
adam,2,0.4,"[(0.06666666666666665, 0.3185335219774185, 1.0578174591064453)]"
adam,2,0.5,"[(0.06666666666666665, 0.3698816318499114, 1.3210837841033936)]"
adam,2,0.6,"[(0.06666666666666665, 0.5200990890488857, 1.5854160785675049)]"
adam,2,0.7,"[(0.06666666666666665, 0.6130478310594736, 1.84983229637146)]"
adam,2,0.8,"[(0.06666666666666665, 0.6556413727201413, 2.1136558055877686)]"
adam,2,0.9,"[(0.06666666666666665, 0.7280356127592575, 2.377990484237671)]"
adam,2,1.0,"[(0.06666666666666665, 0.6596850007411301, 2.6421332359313965)]"
adam,3,0.01,"[(0.3666666666666667, 0.5448822420713422, 0.02712416648864746)]"
adam,3,0.1,"[(0.033333333333333326, 0.05906419593605472, 0.2633938789367676)]"
adam,3,0.2,"[(0.033333333333333326, 0.0668757163605078, 0.5249605178833008)]"
adam,3,0.3,"[(0.033333333333333326, 0.06476454480917183, 0.7863857746124268)]"
adam,3,0.4,"[(0.06666666666666665, 0.09793812948929187, 1.0517184734344482)]"
adam,3,0.5,"[(0.09999999999999998, 0.22667520433682456, 1.3118798732757568)]"
adam,3,0.6,"[(0.09999999999999998, 0.2902223452648057, 1.5735149383544922)]"
adam,3,0.7,"[(0.06666666666666665, 0.36074885990038646, 1.835566759109497)]"
adam,3,0.8,"[(0.06666666666666665, 0.478854280404269, 2.098079204559326)]"
adam,3,0.9,"[(0.06666666666666665, 0.5954223952108639, 2.3597092628479004)]"
adam,3,1.0,"[(0.06666666666666665, 0.6897656360255702, 2.621500253677368)]"
adam,4,0.01,"[(0.09999999999999998, 0.5588579480436467, 0.02698969841003418)]"
adam,4,0.1,"[(0.033333333333333326, 0.1397480867367693, 0.2634744644165039)]"
adam,4,0.2,"[(0.033333333333333326, 0.21775093262007275, 0.5259976387023926)]"
adam,4,0.3,"[(0.033333333333333326, 0.2600623076732013, 0.788872480392456)]"
adam,4,0.4,"[(0.033333333333333326, 0.28851907675501043, 1.054743766784668)]"
adam,4,0.5,"[(0.033333333333333326, 0.3123324793765514, 1.3171536922454834)]"
adam,4,0.6,"[(0.033333333333333326, 0.3345042640870799, 1.5812034606933594)]"
adam,4,0.7,"[(0.033333333333333326, 0.3559776527657202, 1.8443372249603271)]"
adam,4,0.8,"[(0.033333333333333326, 0.3769730325183457, 2.1075685024261475)]"
adam,4,0.9,"[(0.033333333333333326, 0.39790432755013205, 2.370797634124756)]"
adam,4,1.0,"[(0.033333333333333326, 0.41889171303084555, 2.6337406635284424)]"
adam,5,0.01,"[(0.0, 0.5127486395479635, 0.027292251586914062)]"
adam,5,0.1,"[(0.0, 0.012261966774220583, 0.2658205032348633)]"
adam,5,0.2,"[(0.0, 0.008043658637558924, 0.5297465324401855)]"
adam,5,0.3,"[(0.0, 0.006526585903717334, 0.7940585613250732)]"
adam,5,0.4,"[(0.0, 0.006949199967001571, 1.0614798069000244)]"
adam,5,0.5,"[(0.0, 0.007927377992005808, 1.3236174583435059)]"
adam,5,0.6,"[(0.0, 0.007868317673399712, 1.5871403217315674)]"
adam,5,0.7,"[(0.0, 0.006989668368406176, 1.8509116172790527)]"
adam,5,0.8,"[(0.0, 0.007117459789674798, 2.1375579833984375)]"
adam,5,0.9,"[(0.0, 0.006859442455666873, 2.401305675506592)]"
adam,5,1.0,"[(0.0, 0.008247624925105456, 2.664795398712158)]"
adam,6,0.01,"[(0.4, 0.49845111632936573, 0.027289628982543945)]"
adam,6,0.1,"[(0.0, 0.027210431952609603, 0.2651519775390625)]"
adam,6,0.2,"[(0.033333333333333326, 0.12625551984357525, 0.5291340351104736)]"
adam,6,0.3,"[(0.06666666666666665, 0.33641973994018676, 0.7932336330413818)]"
adam,6,0.4,"[(0.09999999999999998, 0.5067418640722816, 1.0602407455444336)]"
adam,6,0.5,"[(0.09999999999999998, 0.7207035343621776, 1.3242137432098389)]"
adam,6,0.6,"[(0.09999999999999998, 0.6367849376256577, 1.589651107788086)]"
adam,6,0.7,"[(0.09999999999999998, 0.4729062694349583, 1.8552799224853516)]"
adam,6,0.8,"[(0.09999999999999998, 0.45253301839932003, 2.121004581451416)]"
adam,6,0.9,"[(0.09999999999999998, 0.4789106019722034, 2.3860366344451904)]"
adam,6,1.0,"[(0.09999999999999998, 0.5377068920818391, 2.6516294479370117)]"
adam,7,0.01,"[(0.19999999999999996, 0.46887089015956607, 0.02725362777709961)]"
adam,7,0.1,"[(0.0, 0.007066667450202511, 0.2653234004974365)]"
adam,7,0.2,"[(0.0, 0.0027094965144013124, 0.5288529396057129)]"
adam,7,0.3,"[(0.0, 0.0017319316610529467, 0.7922258377075195)]"
adam,7,0.4,"[(0.0, 0.0015211369387140717, 1.0582187175750732)]"
adam,7,0.5,"[(0.0, 0.0013066659383521582, 1.320063829421997)]"
adam,7,0.6,"[(0.0, 0.0011178823118423086, 1.5839221477508545)]"
adam,7,0.7,"[(0.0, 0.0010037966949145913, 1.8504295349121094)]"
adam,7,0.8,"[(0.0, 0.0010361273446380344, 2.113773822784424)]"
adam,7,0.9,"[(0.0, 0.0009230186560060026, 2.3773741722106934)]"
adam,7,1.0,"[(0.0, 0.0009397677278156711, 2.6407599449157715)]"
adam,8,0.01,"[(0.33333333333333337, 0.4995318338735367, 0.02718210220336914)]"
adam,8,0.1,"[(0.0, 0.016796595542109626, 0.2642703056335449)]"
adam,8,0.2,"[(0.0, 0.011501891449641128, 0.5269982814788818)]"
adam,8,0.3,"[(0.0, 0.009258862646966633, 0.7893486022949219)]"
adam,8,0.4,"[(0.0, 0.010342218120318726, 1.0549695491790771)]"
adam,8,0.5,"[(0.0, 0.009154253984423622, 1.3176262378692627)]"
adam,8,0.6,"[(0.0, 0.009649031757924607, 1.5819191932678223)]"
adam,8,0.7,"[(0.0, 0.007926377771096163, 1.8456387519836426)]"
adam,8,0.8,"[(0.0, 0.008975762201613472, 2.1093266010284424)]"
adam,8,0.9,"[(0.0, 0.008574705140365409, 2.373087167739868)]"
