algorithm,run,checkpoint,error
adam,0,0.01,"[(0.1333333333333333, 0.09397008618368474, 0.03666877746582031)]"
adam,0,0.1,"[(0.033333333333333326, 0.020495611558453967, 0.3552439212799072)]"
adam,0,0.2,"[(0.033333333333333326, 0.022335547267620562, 0.7076189517974854)]"
adam,0,0.3,"[(0.033333333333333326, 0.022290038479472817, 1.0620768070220947)]"
adam,0,0.4,"[(0.033333333333333326, 0.022270027492493093, 1.41387939453125)]"
adam,0,0.5,"[(0.033333333333333326, 0.022258813364883463, 1.7659156322479248)]"
adam,0,0.6,"[(0.033333333333333326, 0.022250511043128317, 2.118675947189331)]"
adam,0,0.7,"[(0.033333333333333326, 0.022244885431952195, 2.469322919845581)]"
adam,0,0.8,"[(0.033333333333333326, 0.022241086066457468, 2.8202569484710693)]"
adam,0,0.9,"[(0.033333333333333326, 0.022238104907946487, 3.1707985401153564)]"
adam,0,1.0,"[(0.033333333333333326, 0.022235194258738013, 3.5210683345794678)]"
adam,1,0.01,"[(0.033333333333333326, 0.08551528306204789, 0.03646492958068848)]"
adam,1,0.1,"[(0.0, 0.0006483582924145804, 0.3524510860443115)]"
adam,1,0.2,"[(0.0, 0.0006205904496742613, 0.7029149532318115)]"
adam,1,0.3,"[(0.0, 6.767400587181974e-05, 1.055588722229004)]"
adam,1,0.4,"[(0.0, 2.5332554076873986e-05, 1.40620756149292)]"
adam,1,0.5,"[(0.0, 1.3849277033634455e-05, 1.757227897644043)]"
adam,1,0.6,"[(0.0, 8.676078367260558e-06, 2.105534076690674)]"
adam,1,0.7,"[(0.0, 5.770251270548236e-06, 2.4539175033569336)]"
adam,1,0.8,"[(0.0, 3.963221891238329e-06, 2.8029167652130127)]"
adam,1,0.9,"[(0.0, 2.7815627820623476e-06, 3.15207576751709)]"
adam,1,1.0,"[(0.0, 1.9855784048980054e-06, 3.500494956970215)]"
adam,2,0.01,"[(0.09999999999999998, 0.08727046191580182, 0.03678560256958008)]"
adam,2,0.1,"[(0.0, 0.0005834766152401584, 0.35541582107543945)]"
adam,2,0.2,"[(0.0, 0.0010952063388774344, 0.7087736129760742)]"
adam,2,0.3,"[(0.0, 0.0032321948326176804, 1.0637257099151611)]"
adam,2,0.4,"[(0.0, 0.0010260003016755216, 1.4162883758544922)]"
adam,2,0.5,"[(0.0, 0.00040424105550195845, 1.7687835693359375)]"
adam,2,0.6,"[(0.0, 0.00018333433428131048, 2.119420051574707)]"
adam,2,0.7,"[(0.0, 8.945758955380537e-05, 2.4704954624176025)]"
adam,2,0.8,"[(0.0, 4.702937806075149e-05, 2.8214685916900635)]"
adam,2,0.9,"[(0.0, 2.512489110126824e-05, 3.1725964546203613)]"
adam,2,1.0,"[(0.0, 1.431197430269886e-05, 3.5232203006744385)]"
adam,3,0.01,"[(0.33333333333333337, 0.11879773632124702, 0.03697991371154785)]"
adam,3,0.1,"[(0.06666666666666665, 0.03915236746860633, 0.3586106300354004)]"
adam,3,0.2,"[(0.06666666666666665, 0.04076869293648507, 0.7150030136108398)]"
adam,3,0.3,"[(0.06666666666666665, 0.04199568830611471, 1.0734169483184814)]"
adam,3,0.4,"[(0.06666666666666665, 0.042555104810673865, 1.4297473430633545)]"
adam,3,0.5,"[(0.06666666666666665, 0.04276894217080463, 1.786308765411377)]"
adam,3,0.6,"[(0.06666666666666665, 0.04291155154105658, 2.1402103900909424)]"
adam,3,0.7,"[(0.06666666666666665, 0.043121432078431395, 2.494694232940674)]"
adam,3,0.8,"[(0.06666666666666665, 0.04325275292175003, 2.849487781524658)]"
adam,3,0.9,"[(0.06666666666666665, 0.04343082499300898, 3.2041032314300537)]"
adam,3,1.0,"[(0.06666666666666665, 0.04343944404461932, 3.5581722259521484)]"
adam,4,0.01,"[(0.09999999999999998, 0.07074299651268007, 0.036910057067871094)]"
